ISO2,ISO_3,country_agg,age,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
GE,GEO,Georgia,2,2021-08-19,2020-12-21,100,1,81,0.03,0.0334344809563718,0.0311962118529928,0.000148663014311237,0.02,0.0274394957835608,0.0266418146711404,0.000137705832113205,0.0222404335417774,0.00879836056787267,38,2,14,35,0.0299512360211715,0.0333835664004716,0.0306917432136988,0.000146316125178907,0.0199657500126582,0.027395927090053,0.0262092611577948,0.000135517322952505,0.0152526986891103,0.00728770987155543,0.285714285714286,0.316564623291628,0.0299512360211715
GE,GEO,Georgia,2,2021-08-20,2020-12-29,100,2,80,0.03,0.0334344809563718,0.030875090290164,0.00014715711800926,0.02,0.0274394957835608,0.0263675742856697,0.000136307540354031,0.0148269556945183,0.00721101418248344,38,2,14,37,0.0299491516657456,0.0333822150668991,0.0306942260960545,0.000146334711914715,0.0199637337561754,0.0273942496764106,0.0262107627410898,0.000135531222221252,0.0151930709018148,0.0072740293696408,0.274509803921569,0.317339614358562,0.0299491516657456
GE,GEO,Georgia,2,2021-08-21,2021-01-04,100,2,79,0.03,0.0334344809563718,0.0308313269194045,0.000146951850544497,0.02,0.0274394957835608,0.026330200016683,0.000136116945999343,0.0148269556945183,0.00721101418248344,38,2,15,38,0.0299468982534412,0.0333807800767645,0.0306975660631576,0.000146358117840506,0.0199615365891959,0.0273924420217739,0.0262129252500278,0.000135549210483887,0.0151317001430667,0.00725988722974606,0.283018867924528,0.318126010671573,0.0299468982534412
GE,GEO,Georgia,2,2021-08-22,2021-01-25,100,2,78,0.03,0.0334344809563718,0.0304315164409261,0.000145076142240142,0.02,0.0274394957835608,0.0259887586672847,0.000134375381165986,0.0148269556945183,0.00721101418248344,40,2,17,38,0.0299440964437909,0.033379035642412,0.0307010477213197,0.000146384368844098,0.019958778079595,0.0273902033640743,0.0262150146302698,0.000135568786343217,0.0150683226113273,0.00724521340839768,0.309090909090909,0.318924011348887,0.0299440964437909
GE,GEO,Georgia,2,2021-08-23,2021-01-25,101,1,79,0.0297029702970297,0.0331085145091172,0.0304095654064429,0.000144973136160604,0.0198019801980198,0.0271705622473482,0.0259700123081018,0.000134279744944414,0.0146786861375731,0.00713944122664976,40,2,18,38,0.0299402814708172,0.0333767047499842,0.0307037720528121,0.000146410934996766,0.019954992378111,0.0273871651258728,0.0262161127785883,0.000135586784460921,0.0150026583639977,0.0072299330042887,0.321428571428571,0.319733872767628,0.0299402814708172
GE,GEO,Georgia,2,2021-08-24,2021-01-29,100,1,79,0.03,0.0334344809563718,0.0304176214542377,0.000145010939754269,0.02,0.0274394957835608,0.0259768922374132,0.000134314843734897,0.0148269556945183,0.00721101418248344,39,2,19,38,0.0299354643721664,0.0333737942921283,0.0307058822721259,0.000146438479919739,0.0199501903331588,0.0273833361269019,0.0262163428366448,0.000135603825502703,0.0149345896044667,0.00721401173820221,0.333333333333333,0.320554655503649,0.0299354643721664
GE,GEO,Georgia,2,2021-08-26,2021-01-31,100,1,79,0.03,0.0334344809563718,0.0301101042430176,0.000143567664588446,0.02,0.0274394957835608,0.0257142700771291,0.000132974865615964,0.0148269556945183,0.00721101418248344,39,2,20,38,0.0299216355348366,0.0333655178898737,0.0307061494736959,0.000146490945941841,0.0199363518242191,0.0273723615260588,0.026212009374731,0.000135627774558514,0.0147904755541248,0.00718002983079963,0.344827586206897,0.322225507173083,0.0299216355348366
GE,GEO,Georgia,2,2021-08-27,2021-02-02,100,1,79,0.03,0.0334344809563718,0.0301558820732256,0.000143782544052851,0.02,0.0274394957835608,0.025753364710612,0.000133174361669997,0.0148269556945183,0.00721101418248344,39,2,20,39,0.0299121438067429,0.0333598673668607,0.030703471875107,0.000146513778891857,0.0199268332681252,0.0273648356333263,0.0262065706874479,0.000135631861569977,0.0147141622324217,0.00716188916198645,0.338983050847458,0.32307242124695,0.0299121438067429
GE,GEO,Georgia,2,2021-08-28,2021-02-03,100,1,79,0.03,0.0334344809563718,0.0303776593277421,0.000144823411392875,0.02,0.0274394957835608,0.0259427642614596,0.000134140733258234,0.0148269556945183,0.00721101418248344,39,2,20,40,0.029900193527072,0.0333527628462918,0.0306974309709342,0.000146530054494107,0.0199148427735688,0.0273553625257682,0.0261974389744592,0.000135625403342292,0.0146347847100671,0.00714291381325638,0.333333333333333,0.323924491414256,0.029900193527072
GE,GEO,Georgia,2,2021-08-29,2021-02-04,100,1,79,0.03,0.0334344809563718,0.0305936482551103,0.000145836878105022,0.02,0.0274394957835608,0.0261272205345828,0.000135081698555264,0.0148269556945183,0.00721101418248344,39,2,20,41,0.0298849222578062,0.0333436862444371,0.0306862054223149,0.00014653434861104,0.0198995185903255,0.0273432573412368,0.0261827809348448,0.000135601854726872,0.0145521709292254,0.00712305077473182,0.327868852459016,0.32477927770426,0.0298849222578062
