ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
YE,YEM,Yemen,1,2020-04-28,2020-04-24,15,5,109,7024207.51573041,0,0,0,3,112821.375896063,1,48420.0139580144,138,6187.78700638788,0,1,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,1,2020-04-29,2020-04-24,19,6,128,8384624.02439735,0,0,0,3,112821.375896063,1,48420.0139580144,159,7248.55049319723,0,1,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,1,2020-04-30,2020-04-26,28,5,101,6831033.72601682,0,0,0,4,132709.682203456,0,0,189,5775.26787262869,0,2,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,1,2020-05-01,2020-04-26,5,6,106,7772143.80604336,0,0,0,5,237697.405534776,0,0,198,6069.92439674239,0,2,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,1,2020-05-02,2020-04-26,11,7,117,9369151.81939554,0,0,0,7,356871.971802071,2,119174.566267296,209,6718.16874979255,0,2,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,1,2020-05-03,2020-04-27,17,7,110,9323874.10116718,0,0,0,6,329847.729216354,2,119174.566267296,221,6305.64961603336,0,2,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,1,2020-05-04,2020-04-28,17,7,112,9714839.350763,0,0,0,6,329961.696612595,2,119174.566267296,127,6364.5809208561,0,2,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,1,2020-05-05,2020-04-29,17,7,114,9621499.59353216,0,0,0,6,329961.696612595,2,119174.566267296,120,6541.37483532433,0,2,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,1,2020-05-06,2020-04-30,31,7,126,9603891.25105686,0,0,0,7,386366.931295757,2,119174.566267296,114,7307.48179801997,0,2,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,1,2020-05-07,2020-05-03,26,5,108,6200896.97092552,0,0,0,2,93896.3214317348,0,0,47,6246.71831121062,0,1,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,1,2020-05-08,2020-05-04,22,5,113,5928319.13551451,0,0,0,2,93896.3214317348,0,0,54,6482.44353050159,0,1,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,1,2020-05-09,2020-05-05,19,5,115,6108802.9626216,0,0,0,1,56405.2346831624,0,0,51,6541.37483532433,0,1,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,1,2020-05-10,2020-05-07,36,4,103,5081402.59087757,0,0,0,0,0,0,0,82,5775.26787262869,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE,YEM,Yemen,1,2020-05-11,2020-05-07,20,5,123,6095800.74053109,0,0,0,1,6743.77042793468,1,6743.77042793468,93,6894.96266426078,0,0,,,,0,0,0,0.0334384858044164,0.0245879103564034,0.0422890612524294,0.0240985406582407,0.0240694916146618,0.0241275897018196,0.0082018927444795,0.00376169677571455,0.0126420887132444,0.00653328455189195,0.00651802380005314,0.00654854530373076,0.0199205052664157,0.0190099596688746,0.0208310508639569,0,0,0
YE,YEM,Yemen,1,2020-05-12,2020-05-09,28,4,103,5194678.01865307,0,0,0,2,31798.0132849561,2,31798.0132849561,93,5716.33656780594,0,0,,,,0,0,0,0.0329322355921469,0.0241299372085427,0.0417345339757511,0.0237475567623398,0.0237184652122223,0.0237766483124572,0.00886637112096264,0.00424260259093372,0.0134901396509915,0.00648891392220983,0.0064735730979752,0.00650425474644446,0.0195248033004865,0.0186208058961861,0.0204288007047869,0,0,0
YE,YEM,Yemen,1,2020-05-13,2020-05-10,24,4,108,5120347.42753024,0,0,0,2,31798.0132849561,2,31798.0132849561,107,6128.85570156514,0,1,,,,0,0,0,0.0327132777421424,0.023883196953766,0.0415433585305188,0.0237131850559387,0.0236836523932138,0.0237427177186635,0.00962155227710071,0.00477594519092269,0.0144671593632787,0.0065336305798029,0.00651799288182749,0.0065492682777783,0.0191856706410176,0.0182837750058524,0.0200875662761828,0,0,0
