ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
SD,SDN,Sudan,1,2020-04-24,2020-04-24,109,1,109,3422450.96949627,0,0,3,3,162576.049703103,2,114801.8454203,36,5112.68509451644,0,2,,,,,,,,,,,,,,,,,,,,,,,,
SD,SDN,Sudan,1,2020-04-25,2020-04-24,57,2,166,4651895.66746828,0,0,4,5,208784.949225723,3,145070.541875732,65,7786.29106137366,0,2,,,,,,,,,,,,,,,,,,,,,,,,
SD,SDN,Sudan,1,2020-04-26,2020-04-25,72,2,129,4304880.41239174,0,0,1,4,222985.194857162,2,49336.1091191201,53,6050.79245130845,0,0,,,,,,,,,,,,,,,,,,,,,,,,
SD,SDN,Sudan,1,2020-04-27,2020-04-26,65,2,137,5074538.92156519,0,0,1,2,176776.295334541,1,19067.4126636881,38,6379.13002618565,0,0,,,,,,,,,,,,,,,,,,,,,,,,
SD,SDN,Sudan,1,2020-04-28,2020-04-27,63,2,128,3269079.35279862,0,0,3,0,0,0,0,26,5910.07634778965,0,1,,,,,,,,,,,,,,,,,,,,,,,,
SD,SDN,Sudan,1,2020-04-29,2020-04-28,67,2,130,3310555.91973165,0,0,4,3,117041.639273572,2,100310.696867466,63,6050.79245130845,0,3,,,,,,,,,,,,,,,,,,,,,,,,
SD,SDN,Sudan,1,2020-04-30,2020-04-29,75,2,142,3326500.19391441,0,0,2,3,117041.639273572,2,100310.696867466,82,6566.75149754405,0,2,,,,,,,,,,,,,,,,,,,,,,,,
SD,SDN,Sudan,1,2020-05-01,2020-04-30,30,2,105,3285224.0510068,0,0,1,0,0,0,0,32,4831.25288747884,0,0,,,,,,,,,,,,,,,,,,,,,,,,
SD,SDN,Sudan,1,2020-05-02,2020-04-30,27,3,132,4750816.75994605,0,0,2,2,65573.294312049,2,65573.294312049,42,6097.69781914805,0,0,,,,,,,,,,,,,,,,,,,,,,,,
SD,SDN,Sudan,1,2020-05-03,2020-05-01,50,3,107,5509144.11254563,0,0,2,2,65573.294312049,2,65573.294312049,41,5018.87435883724,0,0,,,,,,,,,,,,,,,,,,,,,,,,
SD,SDN,Sudan,1,2020-05-04,2020-05-02,45,3,122,5951686.28885194,0,0,3,3,87434.0519361336,3,87434.0519361336,166,5722.45487643125,0,1,,,,,,,,,,,,,,,,,,,,,,,,
SD,SDN,Sudan,1,2020-05-05,2020-05-03,43,3,138,6715021.50279856,0,0,2,2,134495.248792555,2,134495.248792555,176,6472.94076186485,0,2,,,,,,,,,,,,,,,,,,,,,,,,
SD,SDN,Sudan,1,2020-05-06,2020-05-04,52,3,140,5996481.34686797,0,0,3,4,156953.823694398,3,148110.266858892,308,6519.84612970446,0,2,,,,,,,,,,,,,,,,,,,,,,,,
SD,SDN,Sudan,1,2020-05-07,2020-05-06,71,2,123,2975406.43106166,0,0,4,3,56369.1055143594,2,47525.5486788542,184,5722.45487643125,0,1,,,,0.019358407079646,0.0130074549129505,0.0257093592463415,0.0199115044247788,0.0134722800111105,0.026350728838447,0.0251281110692685,0.0250893219370293,0.0251669002015077,0.0143805309734513,0.00889282321267123,0.0198682387342314,0.0172297020968916,0.0171974527247194,0.0172619514690638,0.0155741716372697,0.0147380342751438,0.0164103089993957,0,0,0
