"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-03-06,"PE","PER","Peru",1,1,0,NA
2020-03-07,"PE","PER","Peru",1,1,0,NA
2020-03-08,"PE","PER","Peru",6,2,0,NA
2020-03-09,"PE","PER","Peru",7,2,0,NA
2020-03-10,"PE","PER","Peru",11,2,0,NA
2020-03-11,"PE","PER","Peru",11,2,0,NA
2020-03-12,"PE","PER","Peru",15,3,0,NA
2020-03-13,"PE","PER","Peru",28,3,0,NA
2020-03-14,"PE","PER","Peru",38,3,0,NA
2020-03-15,"PE","PER","Peru",43,5,0,NA
2020-03-16,"PE","PER","Peru",86,5,0,NA
2020-03-17,"PE","PER","Peru",117,9,1,NA
2020-03-18,"PE","PER","Peru",145,15,1,NA
2020-03-19,"PE","PER","Peru",234,20,1,NA
2020-03-20,"PE","PER","Peru",234,26,1,NA
2020-03-21,"PE","PER","Peru",318,30,1,NA
2020-03-22,"PE","PER","Peru",363,34,1,328
2020-03-23,"PE","PER","Peru",395,39,1,355
2020-03-24,"PE","PER","Peru",416,45,1,370
2020-03-25,"PE","PER","Peru",480,57,1,422
2020-03-26,"PE","PER","Peru",580,63,14,503
2020-03-27,"PE","PER","Peru",635,71,16,548
2020-03-28,"PE","PER","Peru",671,86,16,569
2020-03-29,"PE","PER","Peru",852,95,16,741
2020-03-30,"PE","PER","Peru",950,113,53,784
2020-03-31,"PE","PER","Peru",1065,138,394,533
2020-04-01,"PE","PER","Peru",1323,161,394,768
2020-04-02,"PE","PER","Peru",1414,183,537,694
2020-04-03,"PE","PER","Peru",1595,209,537,849
2020-04-04,"PE","PER","Peru",1746,258,914,574
2020-04-05,"PE","PER","Peru",2281,317,989,975
2020-04-06,"PE","PER","Peru",2561,360,997,1204
2020-04-07,"PE","PER","Peru",2954,423,1301,1230
2020-04-08,"PE","PER","Peru",4342,471,1333,2538
2020-04-09,"PE","PER","Peru",5256,569,1438,3249
2020-04-10,"PE","PER","Peru",5897,650,1569,3678
2020-04-11,"PE","PER","Peru",6848,753,1739,4356
2020-04-12,"PE","PER","Peru",7519,846,1798,4875
2020-04-13,"PE","PER","Peru",9784,952,2642,6190
2020-04-14,"PE","PER","Peru",10303,1061,2869,6373
2020-04-15,"PE","PER","Peru",11475,1200,3108,7167
2020-04-16,"PE","PER","Peru",12491,1333,6120,5038
2020-04-17,"PE","PER","Peru",13489,1490,6541,5458
2020-04-18,"PE","PER","Peru",14420,1628,6684,6108
2020-04-19,"PE","PER","Peru",15628,1786,6811,7031
2020-04-20,"PE","PER","Peru",16325,1990,6968,7367
2020-04-21,"PE","PER","Peru",17837,2199,6982,8656
2020-04-22,"PE","PER","Peru",19250,2418,7027,9805
2020-04-23,"PE","PER","Peru",20914,2664,7422,10828
2020-04-24,"PE","PER","Peru",21648,2910,7496,11242
2020-04-25,"PE","PER","Peru",25331,3198,7797,14336
2020-04-26,"PE","PER","Peru",27517,3488,8088,15941
2020-04-27,"PE","PER","Peru",28699,3793,8425,16481
2020-04-28,"PE","PER","Peru",31190,4106,9179,17905
2020-04-29,"PE","PER","Peru",33931,4450,10037,19444
2020-04-30,"PE","PER","Peru",36976,4782,10405,21789
