"date","ISO2","ISO3","country","Confirmed","Deaths","Recovered","Active"
2020-01-23,"MX","MEX","Mexico",NA,NA,NA,NA
2020-02-28,"MX","MEX","Mexico",1,0,0,NA
2020-02-29,"MX","MEX","Mexico",4,0,0,NA
2020-03-01,"MX","MEX","Mexico",5,0,0,NA
2020-03-02,"MX","MEX","Mexico",5,0,0,NA
2020-03-03,"MX","MEX","Mexico",5,0,1,NA
2020-03-04,"MX","MEX","Mexico",5,0,1,NA
2020-03-05,"MX","MEX","Mexico",5,0,1,NA
2020-03-06,"MX","MEX","Mexico",6,0,1,NA
2020-03-07,"MX","MEX","Mexico",6,0,1,NA
2020-03-08,"MX","MEX","Mexico",7,0,1,NA
2020-03-09,"MX","MEX","Mexico",7,0,1,NA
2020-03-10,"MX","MEX","Mexico",7,0,4,NA
2020-03-11,"MX","MEX","Mexico",8,0,4,NA
2020-03-12,"MX","MEX","Mexico",12,0,4,NA
2020-03-13,"MX","MEX","Mexico",12,0,4,NA
2020-03-14,"MX","MEX","Mexico",26,0,4,NA
2020-03-15,"MX","MEX","Mexico",41,0,4,NA
2020-03-16,"MX","MEX","Mexico",53,0,4,NA
2020-03-17,"MX","MEX","Mexico",82,0,4,NA
2020-03-18,"MX","MEX","Mexico",93,0,4,NA
2020-03-19,"MX","MEX","Mexico",118,1,4,NA
2020-03-20,"MX","MEX","Mexico",164,1,4,NA
2020-03-21,"MX","MEX","Mexico",203,2,4,NA
2020-03-22,"MX","MEX","Mexico",251,2,4,245
2020-03-23,"MX","MEX","Mexico",316,3,4,309
2020-03-24,"MX","MEX","Mexico",367,4,4,359
2020-03-25,"MX","MEX","Mexico",405,5,4,396
2020-03-26,"MX","MEX","Mexico",475,6,4,465
2020-03-27,"MX","MEX","Mexico",585,8,4,573
2020-03-28,"MX","MEX","Mexico",717,12,4,701
2020-03-29,"MX","MEX","Mexico",848,16,4,828
2020-03-30,"MX","MEX","Mexico",993,20,35,938
2020-03-31,"MX","MEX","Mexico",1094,28,35,1031
2020-04-01,"MX","MEX","Mexico",1215,29,35,1151
2020-04-02,"MX","MEX","Mexico",1378,37,35,1306
2020-04-03,"MX","MEX","Mexico",1510,50,633,827
2020-04-04,"MX","MEX","Mexico",1688,60,633,995
2020-04-05,"MX","MEX","Mexico",1890,79,633,1178
2020-04-06,"MX","MEX","Mexico",2143,94,633,1416
2020-04-07,"MX","MEX","Mexico",2439,125,633,1681
2020-04-08,"MX","MEX","Mexico",2785,141,633,2011
2020-04-09,"MX","MEX","Mexico",3181,174,633,2374
2020-04-10,"MX","MEX","Mexico",3441,194,633,2614
2020-04-11,"MX","MEX","Mexico",3844,233,633,2978
2020-04-12,"MX","MEX","Mexico",4219,273,1772,2174
2020-04-13,"MX","MEX","Mexico",4661,296,1843,2522
2020-04-14,"MX","MEX","Mexico",5014,332,1964,2718
2020-04-15,"MX","MEX","Mexico",5399,406,2125,2868
2020-04-16,"MX","MEX","Mexico",5847,449,2125,3273
2020-04-17,"MX","MEX","Mexico",6297,486,2125,3686
2020-04-18,"MX","MEX","Mexico",6875,546,2125,4204
2020-04-19,"MX","MEX","Mexico",7497,650,2627,4220
2020-04-20,"MX","MEX","Mexico",8261,686,2627,4948
2020-04-21,"MX","MEX","Mexico",8772,712,2627,5433
2020-04-22,"MX","MEX","Mexico",9501,857,2627,6017
