"country","ISO2","ISO3","population","date","confirmed","deaths","active","recovered"
"Angola","AO","AGO",31825299,2020-01-22,0,0,0,0
"Angola","AO","AGO",31825299,2020-01-23,0,0,0,0
"Angola","AO","AGO",31825299,2020-01-24,0,0,0,0
"Angola","AO","AGO",31825299,2020-01-25,0,0,0,0
"Angola","AO","AGO",31825299,2020-01-26,0,0,0,0
"Angola","AO","AGO",31825299,2020-01-27,0,0,0,0
"Angola","AO","AGO",31825299,2020-01-28,0,0,0,0
"Angola","AO","AGO",31825299,2020-01-29,0,0,0,0
"Angola","AO","AGO",31825299,2020-01-30,0,0,0,0
"Angola","AO","AGO",31825299,2020-01-31,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-01,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-02,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-03,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-04,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-05,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-06,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-07,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-08,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-09,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-10,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-11,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-12,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-13,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-14,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-15,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-16,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-17,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-18,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-19,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-20,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-21,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-22,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-23,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-24,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-25,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-26,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-27,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-28,0,0,0,0
"Angola","AO","AGO",31825299,2020-02-29,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-01,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-02,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-03,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-04,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-05,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-06,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-07,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-08,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-09,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-10,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-11,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-12,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-13,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-14,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-15,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-16,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-17,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-18,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-19,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-20,1,0,0,0
"Angola","AO","AGO",31825299,2020-03-21,2,0,0,0
"Angola","AO","AGO",31825299,2020-03-22,2,0,2,0
"Angola","AO","AGO",31825299,2020-03-23,3,0,3,0
"Angola","AO","AGO",31825299,2020-03-24,3,0,3,0
"Angola","AO","AGO",31825299,2020-03-25,3,0,3,0
"Angola","AO","AGO",31825299,2020-03-26,4,0,4,0
"Angola","AO","AGO",31825299,2020-03-27,4,0,4,0
"Angola","AO","AGO",31825299,2020-03-28,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-29,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-30,0,0,0,0
"Angola","AO","AGO",31825299,2020-03-31,7,2,4,1
"Angola","AO","AGO",31825299,2020-04-01,8,2,5,1
"Angola","AO","AGO",31825299,2020-04-02,0,0,0,0
"Angola","AO","AGO",31825299,2020-04-03,8,2,5,1
"Angola","AO","AGO",31825299,2020-04-04,0,0,0,0
"Angola","AO","AGO",31825299,2020-04-05,14,2,10,2
"Angola","AO","AGO",31825299,2020-04-06,0,0,0,0
"Angola","AO","AGO",31825299,2020-04-07,17,2,13,2
"Angola","AO","AGO",31825299,2020-04-08,19,2,15,2
"Angola","AO","AGO",31825299,2020-04-09,19,2,15,2
"Angola","AO","AGO",31825299,2020-04-10,19,2,15,2
"Angola","AO","AGO",31825299,2020-04-11,19,2,13,4
"Angola","AO","AGO",31825299,2020-04-12,19,2,13,4
"Angola","AO","AGO",31825299,2020-04-13,19,2,13,4
"Angola","AO","AGO",31825299,2020-04-14,19,2,12,5
"Angola","AO","AGO",31825299,2020-04-15,19,2,12,5
"Angola","AO","AGO",31825299,2020-04-16,19,2,12,5
"Angola","AO","AGO",31825299,2020-04-17,19,2,12,5
"Angola","AO","AGO",31825299,2020-04-18,24,2,16,6
"Angola","AO","AGO",31825299,2020-04-19,24,2,16,6
"Angola","AO","AGO",31825299,2020-04-20,24,2,16,6
"Angola","AO","AGO",31825299,2020-04-21,24,2,16,6
"Angola","AO","AGO",31825299,2020-04-22,25,2,17,6
"Angola","AO","AGO",31825299,2020-04-23,0,0,0,0
"Angola","AO","AGO",31825299,2020-04-24,25,2,17,6
"Angola","AO","AGO",31825299,2020-04-25,25,2,17,6
"Angola","AO","AGO",31825299,2020-04-26,25,2,17,6
"Angola","AO","AGO",31825299,2020-04-27,26,2,18,6
"Angola","AO","AGO",31825299,2020-04-28,27,2,19,6
"Angola","AO","AGO",31825299,2020-04-29,27,2,19,6
"Angola","AO","AGO",31825299,2020-04-30,27,2,18,7
"Angola","AO","AGO",31825299,2020-05-01,27,2,18,7
"Angola","AO","AGO",31825299,2020-05-02,30,2,17,11
"Angola","AO","AGO",31825299,2020-05-03,35,2,22,11
"Angola","AO","AGO",31825299,2020-05-04,35,2,22,11
"Angola","AO","AGO",31825299,2020-05-05,35,2,22,11
"Angola","AO","AGO",31825299,2020-05-06,36,2,23,11
"Angola","AO","AGO",31825299,2020-05-07,36,2,23,11
"Angola","AO","AGO",31825299,2020-05-08,36,2,23,11
"Angola","AO","AGO",31825299,2020-05-09,43,2,30,11
"Angola","AO","AGO",31825299,2020-05-10,43,2,28,13
"Angola","AO","AGO",31825299,2020-05-11,45,2,30,13
"Angola","AO","AGO",31825299,2020-05-12,45,2,30,13
"Angola","AO","AGO",31825299,2020-05-13,45,2,30,13
"Angola","AO","AGO",31825299,2020-05-14,45,2,29,14
"Angola","AO","AGO",31825299,2020-05-15,48,2,32,14
"Angola","AO","AGO",31825299,2020-05-16,48,2,29,17
"Angola","AO","AGO",31825299,2020-05-17,48,2,29,17
"Angola","AO","AGO",31825299,2020-05-18,48,2,29,17
"Angola","AO","AGO",31825299,2020-05-19,50,3,30,17
"Angola","AO","AGO",31825299,2020-05-20,52,3,32,17
"Angola","AO","AGO",31825299,2020-05-21,52,3,32,17
"Angola","AO","AGO",31825299,2020-05-22,58,3,38,17
"Angola","AO","AGO",31825299,2020-05-23,60,3,40,17
"Angola","AO","AGO",31825299,2020-05-24,61,4,39,18
"Angola","AO","AGO",31825299,2020-05-25,69,4,47,18
"Angola","AO","AGO",31825299,2020-05-26,70,4,48,18
"Angola","AO","AGO",31825299,2020-05-27,70,4,48,18
"Angola","AO","AGO",31825299,2020-05-28,71,4,49,18
"Angola","AO","AGO",31825299,2020-05-29,74,4,52,18
"Angola","AO","AGO",31825299,2020-05-30,81,4,59,18
"Angola","AO","AGO",31825299,2020-05-31,84,4,62,18
"Angola","AO","AGO",31825299,2020-06-01,86,4,64,18
"Angola","AO","AGO",31825299,2020-06-02,86,4,64,18
"Angola","AO","AGO",31825299,2020-06-03,86,4,64,18
"Angola","AO","AGO",31825299,2020-06-04,86,4,64,18
"Angola","AO","AGO",31825299,2020-06-05,86,4,64,18
"Angola","AO","AGO",31825299,2020-06-06,86,4,61,21
"Angola","AO","AGO",31825299,2020-06-07,88,4,60,24
"Angola","AO","AGO",31825299,2020-06-08,91,4,63,24
"Angola","AO","AGO",31825299,2020-06-09,92,4,50,38
"Angola","AO","AGO",31825299,2020-06-10,96,4,54,38
"Angola","AO","AGO",31825299,2020-06-11,113,4,69,40
"Angola","AO","AGO",31825299,2020-06-12,118,5,72,41
"Angola","AO","AGO",31825299,2020-06-13,130,5,83,42
"Angola","AO","AGO",31825299,2020-06-14,138,6,71,61
"Angola","AO","AGO",31825299,2020-06-15,140,6,73,61
"Angola","AO","AGO",31825299,2020-06-16,142,6,72,64
"Angola","AO","AGO",31825299,2020-06-17,148,6,78,64
"Angola","AO","AGO",31825299,2020-06-18,155,7,84,64
"Angola","AO","AGO",31825299,2020-06-19,166,8,94,64
"Angola","AO","AGO",31825299,2020-06-20,172,8,98,66
"Angola","AO","AGO",31825299,2020-06-21,176,9,101,66
"Angola","AO","AGO",31825299,2020-06-22,183,9,97,77
"Angola","AO","AGO",31825299,2020-06-23,186,10,99,77
"Angola","AO","AGO",31825299,2020-06-24,189,10,102,77
"Angola","AO","AGO",31825299,2020-06-25,197,10,110,77
"Angola","AO","AGO",31825299,2020-06-26,212,10,121,81
"Angola","AO","AGO",31825299,2020-06-27,212,10,121,81
"Angola","AO","AGO",31825299,2020-06-28,259,10,168,81
"Angola","AO","AGO",31825299,2020-06-29,267,11,175,81
"Angola","AO","AGO",31825299,2020-06-30,276,11,172,93
"Angola","AO","AGO",31825299,2020-07-01,284,13,178,93
"Angola","AO","AGO",31825299,2020-07-02,291,15,179,97
"Angola","AO","AGO",31825299,2020-07-03,315,17,201,97
"Angola","AO","AGO",31825299,2020-07-04,328,18,203,107
"Angola","AO","AGO",31825299,2020-07-05,346,19,219,108
