"country","ISO2","ISO3","population","date","confirmed","deaths","active","recovered"
"Iran","IR","IRN",84038000,2020-01-22,0,0,0,0
"Iran","IR","IRN",84038000,2020-01-23,0,0,0,0
"Iran","IR","IRN",84038000,2020-01-24,0,0,0,0
"Iran","IR","IRN",84038000,2020-01-25,0,0,0,0
"Iran","IR","IRN",84038000,2020-01-26,0,0,0,0
"Iran","IR","IRN",84038000,2020-01-27,0,0,0,0
"Iran","IR","IRN",84038000,2020-01-28,0,0,0,0
"Iran","IR","IRN",84038000,2020-01-29,0,0,0,0
"Iran","IR","IRN",84038000,2020-01-30,0,0,0,0
"Iran","IR","IRN",84038000,2020-01-31,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-01,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-02,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-03,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-04,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-05,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-06,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-07,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-08,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-09,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-10,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-11,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-12,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-13,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-14,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-15,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-16,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-17,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-18,0,0,0,0
"Iran","IR","IRN",84038000,2020-02-19,2,2,0,0
"Iran","IR","IRN",84038000,2020-02-20,5,2,0,0
"Iran","IR","IRN",84038000,2020-02-21,18,4,0,0
"Iran","IR","IRN",84038000,2020-02-22,28,5,0,0
"Iran","IR","IRN",84038000,2020-02-23,43,8,0,0
"Iran","IR","IRN",84038000,2020-02-24,61,12,0,0
"Iran","IR","IRN",84038000,2020-02-25,95,16,0,0
"Iran","IR","IRN",84038000,2020-02-26,139,19,0,49
"Iran","IR","IRN",84038000,2020-02-27,245,26,0,49
"Iran","IR","IRN",84038000,2020-02-28,388,34,0,73
"Iran","IR","IRN",84038000,2020-02-29,593,43,0,123
"Iran","IR","IRN",84038000,2020-03-01,978,54,0,175
"Iran","IR","IRN",84038000,2020-03-02,1501,66,0,291
"Iran","IR","IRN",84038000,2020-03-03,2336,77,0,291
"Iran","IR","IRN",84038000,2020-03-04,2922,92,0,552
"Iran","IR","IRN",84038000,2020-03-05,3513,107,0,739
"Iran","IR","IRN",84038000,2020-03-06,4747,124,0,913
"Iran","IR","IRN",84038000,2020-03-07,5823,145,0,1669
"Iran","IR","IRN",84038000,2020-03-08,6566,194,0,2134
"Iran","IR","IRN",84038000,2020-03-09,7161,237,0,2394
"Iran","IR","IRN",84038000,2020-03-10,0,0,0,0
"Iran","IR","IRN",84038000,2020-03-11,20364,868,0,5918
"Iran","IR","IRN",84038000,2020-03-12,10075,429,0,2959
"Iran","IR","IRN",84038000,2020-03-13,0,0,0,0
"Iran","IR","IRN",84038000,2020-03-14,12729,611,0,2959
"Iran","IR","IRN",84038000,2020-03-15,13938,724,0,4590
"Iran","IR","IRN",84038000,2020-03-16,14991,853,0,4590
"Iran","IR","IRN",84038000,2020-03-17,16169,988,0,5389
"Iran","IR","IRN",84038000,2020-03-18,17361,1135,0,5389
"Iran","IR","IRN",84038000,2020-03-19,18407,1284,0,5710
"Iran","IR","IRN",84038000,2020-03-20,19644,1433,0,6745
"Iran","IR","IRN",84038000,2020-03-21,20610,1556,0,7635
"Iran","IR","IRN",84038000,2020-03-22,21638,1685,12318,7635
"Iran","IR","IRN",84038000,2020-03-23,23049,1812,12861,8376
"Iran","IR","IRN",84038000,2020-03-24,24811,1934,13964,8913
"Iran","IR","IRN",84038000,2020-03-25,27017,2077,15315,9625
"Iran","IR","IRN",84038000,2020-03-26,29406,2234,16715,10457
"Iran","IR","IRN",84038000,2020-03-27,32332,2378,18821,11133
"Iran","IR","IRN",84038000,2020-03-28,0,0,0,0
"Iran","IR","IRN",84038000,2020-03-29,0,0,0,0
"Iran","IR","IRN",84038000,2020-03-30,0,0,0,0
"Iran","IR","IRN",84038000,2020-03-31,44605,2898,27051,14656
"Iran","IR","IRN",84038000,2020-04-01,47593,3036,29084,15473
"Iran","IR","IRN",84038000,2020-04-02,0,0,0,0
"Iran","IR","IRN",84038000,2020-04-03,53183,3294,31954,17935
"Iran","IR","IRN",84038000,2020-04-04,0,0,0,0
"Iran","IR","IRN",84038000,2020-04-05,58226,3603,34887,19736
"Iran","IR","IRN",84038000,2020-04-06,0,0,0,0
"Iran","IR","IRN",84038000,2020-04-07,62589,3872,31678,27039
"Iran","IR","IRN",84038000,2020-04-08,64586,3993,30781,29812
"Iran","IR","IRN",84038000,2020-04-09,66220,4110,29801,32309
"Iran","IR","IRN",84038000,2020-04-10,68192,4232,28495,35465
"Iran","IR","IRN",84038000,2020-04-11,70029,4357,23725,41947
"Iran","IR","IRN",84038000,2020-04-12,71686,4474,23318,43894
"Iran","IR","IRN",84038000,2020-04-13,73303,4585,22735,45983
"Iran","IR","IRN",84038000,2020-04-14,74877,4683,22065,48129
"Iran","IR","IRN",84038000,2020-04-15,76389,4777,21679,49933
"Iran","IR","IRN",84038000,2020-04-16,77995,4869,20897,52229
"Iran","IR","IRN",84038000,2020-04-17,79494,4958,20472,54064
"Iran","IR","IRN",84038000,2020-04-18,80868,5031,19850,55987
"Iran","IR","IRN",84038000,2020-04-19,82211,5118,20070,57023
"Iran","IR","IRN",84038000,2020-04-20,83505,5209,19023,59273
"Iran","IR","IRN",84038000,2020-04-21,84802,5297,18540,60965
"Iran","IR","IRN",84038000,2020-04-22,85996,5391,17492,63113
"Iran","IR","IRN",84038000,2020-04-23,0,0,0,0
"Iran","IR","IRN",84038000,2020-04-24,87026,5481,16702,64843
"Iran","IR","IRN",84038000,2020-04-25,88194,5574,16021,66599
"Iran","IR","IRN",84038000,2020-04-26,89328,5650,15485,68193
"Iran","IR","IRN",84038000,2020-04-27,90481,5710,15114,69657
"Iran","IR","IRN",84038000,2020-04-28,91472,5806,14733,70933
"Iran","IR","IRN",84038000,2020-04-29,92584,5877,14268,72439
"Iran","IR","IRN",84038000,2020-04-30,93657,5957,13909,73791
"Iran","IR","IRN",84038000,2020-05-01,94640,6028,13509,75103
"Iran","IR","IRN",84038000,2020-05-02,95646,6091,13237,76318
"Iran","IR","IRN",84038000,2020-05-03,96448,6156,12942,77350
"Iran","IR","IRN",84038000,2020-05-04,97424,6203,12799,78422
"Iran","IR","IRN",84038000,2020-05-05,98647,6277,12991,79379
"Iran","IR","IRN",84038000,2020-05-06,99970,6340,13155,80475
"Iran","IR","IRN",84038000,2020-05-07,101650,6418,13645,81587
"Iran","IR","IRN",84038000,2020-05-08,103135,6486,13905,82744
"Iran","IR","IRN",84038000,2020-05-09,104691,6541,14313,83837
"Iran","IR","IRN",84038000,2020-05-10,106220,6589,14567,85064
"Iran","IR","IRN",84038000,2020-05-11,107603,6640,14820,86143
"Iran","IR","IRN",84038000,2020-05-12,109286,6685,15179,87422
"Iran","IR","IRN",84038000,2020-05-13,110767,6733,15677,88357
"Iran","IR","IRN",84038000,2020-05-14,112725,6783,16514,89428
"Iran","IR","IRN",84038000,2020-05-15,114533,6854,17140,90539
"Iran","IR","IRN",84038000,2020-05-16,116635,6902,17897,91836
"Iran","IR","IRN",84038000,2020-05-17,118392,6937,18308,93147
"Iran","IR","IRN",84038000,2020-05-18,120198,6988,18746,94464
"Iran","IR","IRN",84038000,2020-05-19,122492,7057,19774,95661
"Iran","IR","IRN",84038000,2020-05-20,124603,7119,20311,97173
"Iran","IR","IRN",84038000,2020-05-21,126949,7183,20958,98808
"Iran","IR","IRN",84038000,2020-05-22,129341,7249,21528,100564
