Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Visibility,Recovered,Fatalities,RecentCases,RecentCases14,PositiveTest14Days,PositiveTest07Days,LongCovid,StillSick,Tested,Positive,Hospital,Severe,ICU,Vaccinated,RecentVaccinated,VaccineSideEffects,RefuseVaccine,ContactsDoctors,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/12/28,Andorra,AD,,,en,19,0,4,,,0,,,,,0,,,,,,0,,,0,,,,,limesurvey-6713,diirc5vnk6vptzm0zr,GAUK
2020/12/28,Andorra,AD,,,en,19,0,4,,,0,,,,,0,,,,,,0,,,0,,,,,limesurvey-6711,diirc5vnk6vptzm0zr,GAUK
2020/12/28,Andorra,AD,,,en,19,0,4,,,0,,,,,0,,,,,,0,,,0,,,,,limesurvey-6714,diirc5vnk6vptzm0zr,GAUK
2020/12/28,Andorra,AD,,,en,19,0,4,,,0,,,,,0,,,,,,0,,,0,,,,,limesurvey-6712,diirc5vnk6vptzm0zr,GAUK
2021/10/18,Andorra,AD,"La Massana",AD04,en,10,0,0,,,0,,,,,0,,,,,,0,,0,0,,,,,limesurvey-19736,zqglp6msax1ogz8z9r,
2021/10/18,Andorra,AD,Encamp,AD03,en,10,0,0,,,0,,,,,0,,,,,,0,,0,0,,,,,limesurvey-19732,zqglp6msax1ogz8z9r,
2022/11/28,Andorra,AD,"La Massana",AD04,en,15,2,6,,,0,,,,,0,,,,,,6,,,,,,,,limesurvey-81885,u8rdru86awirybk9qa,20221128
2022/12/08,Andorra,AD,"Andorra la Vella",AD07,en,20,15,20,,0,0,,,,,0,,,0,,,18,,,,,,,,limesurvey-86028,gjf8s7wfipqokvwp9i,20221208
2023/01/16,Andorra,AD,"Andorra la Vella",AD07,en,10,10,10,,0,0,,,,,0,,,1,,,10,,,,,,,,limesurvey-98657,svdbvhom585k3yv7nt,20230116
2023/02/02,Andorra,AD,"Andorra la Vella",AD07,en,3,3,1,,0,0,,,,,0,,,0,,,3,,,,,,,,limesurvey-103852,89uxldepsvpoowta5p,20230202
2023/03/27,Andorra,AD,Encamp,AD03,en,500,389,67,,180,56,,,,,0,,,500,,,200,,,,,,,,limesurvey-112666,2giuzoqpe1soao4edy,
2023/05/01,Andorra,AD,"Andorra la Vella",AD07,en,2,2,0,,0,0,,,,,0,,,0,,,2,,,,,,,,limesurvey-114396,l1fopez27n7jis48fn,20230501
2023/06/12,Andorra,AD,"Andorra la Vella",AD07,en,15,0,15,,0,0,,,,,0,,,0,,,15,,,,,,,,limesurvey-116977,k7fmnzkrdcu2rcvrbo,20230612
2023/06/26,Andorra,AD,"Andorra la Vella",AD07,en,12,3,22,,0,0,,,,,0,,,1,,,11,,,,,,,,limesurvey-118057,1pmec69ro94slzvlp5,20230626
