"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"3","ES","ESAN","ESGR",914678,0.101449275362319,0.101449275362319,0,0,69,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"4","ES","ESAN","ESH",521870,0,0,0,0,50,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"6","ES","ESAN","ESJ",633564,0.155555555555556,0.155555555555556,0.0111111111111111,0.0111111111111111,90,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"7","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"8","ES","ESAN","ESSE",1942389,0,0,0,0,15,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"12","ES","ESAS","ESO",1022800,0.04,0.04,0,0,25,1022800,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,581078,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"15","ES","ESCL","ESAV",157640,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,15,2399548,0.05,0.05,0.05,0.05,40,0.0299996842285567,0.0299996842285567,0.0143246648392814,0.0143246648392814,153,153,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"16","ES","ESCL","ESLE",460001,0.05,0.05,0,0,100,2399548,0.05,0.05,0.05,0.05,40,0.0299996842285567,0.0299996842285567,0.0143246648392814,0.0143246648392814,153,153,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,2399548,0.05,0.05,0.05,0.05,40,0.0299996842285567,0.0299996842285567,0.0143246648392814,0.0143246648392814,153,153,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"18","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,2399548,0.05,0.05,0.05,0.05,40,0.0299996842285567,0.0299996842285567,0.0143246648392814,0.0143246648392814,153,153,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"19","ES","ESCL","ESSA",330119,0,0,0,0,25,2399548,0.05,0.05,0.05,0.05,40,0.0299996842285567,0.0299996842285567,0.0143246648392814,0.0143246648392814,153,153,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"20","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,2399548,0.05,0.05,0.05,0.05,40,0.0299996842285567,0.0299996842285567,0.0143246648392814,0.0143246648392814,153,153,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"21","ES","ESCL","ESVA",519546,0,0,0,0,13,2399548,0.05,0.05,0.05,0.05,40,0.0299996842285567,0.0299996842285567,0.0143246648392814,0.0143246648392814,153,153,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"22","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,2399548,0.05,0.05,0.05,0.05,40,0.0299996842285567,0.0299996842285567,0.0143246648392814,0.0143246648392814,153,153,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"23","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,2399548,0.05,0.05,0.05,0.05,40,0.0299996842285567,0.0299996842285567,0.0143246648392814,0.0143246648392814,153,153,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
"24","ES","ESCM","ESCU",196329,NA,NA,NA,NA,0,2032863,NA,NA,NA,NA,0,0,0,0,0,0,0,0.455451594690752,0.455451594690752,0.57324442795234,0.57324442795234,47026208,0,0,0,0,50,0.455451594690752,0.455451594690752,75,0.57324442795234,0.57324442795234,75,0.273270956814451,0.273270956814451,0.343946656771404,0.343946656771404
