"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
"2","ES","ESAN","ESCO",782979,0.116666666666667,0.116666666666667,0,0,60,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
"3","ES","ESAN","ESGR",914678,0.05,0.05,0,0,20,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
"4","ES","ESAN","ESH",521870,0.16,0.16,0,0,50,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
"5","ES","ESAN","ESCA",1240155,0.06,0.06,0,0,50,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
"6","ES","ESAN","ESJ",633564,0.02,0.02,0.01,0.01,200,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
"7","ES","ESAN","ESMA",1661785,0.05,0.05,0,0,200,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
"8","ES","ESAN","ESSE",1942389,0.05,0.05,0.0333333333333333,0.0333333333333333,60,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0,0,0,0,27,0.0186018863371342,0.0186018863371342,0,0,60,60,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
"10","ES","ESAR","ESHU",220461,0.1,0.1,0,0,50,1319291,0,0,0,0,27,0.0186018863371342,0.0186018863371342,0,0,60,60,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
"11","ES","ESAR","ESZ",964693,0,0,0,0,10,1319291,0,0,0,0,27,0.0186018863371342,0.0186018863371342,0,0,60,60,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
"12","ES","ESAS","ESO",1022800,0.04,0.04,0,0,50,1022800,NA,NA,NA,NA,0,0,0,0,0,0,0,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
"13","ES","ESCB","ESS",581078,0.06,0.06,0,0,100,581078,NA,NA,NA,NA,0,0,0,0,0,0,0,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,0.856360496711257,0.856360496711257,0.253537347206656,0.253537347206656,47026208,0.13,0.13,0,0,100,0.856360496711257,0.856360496711257,132,0.253537347206656,0.253537347206656,132,0.543274075715026,0.543274075715026,0.144254007893442,0.144254007893442
