"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"3","ES","ESAN","ESGR",914678,0.101449275362319,0.101449275362319,0,0,69,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"4","ES","ESAN","ESH",521870,0,0,0,0,50,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"6","ES","ESAN","ESJ",633564,0.155555555555556,0.155555555555556,0.0111111111111111,0.0111111111111111,90,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"7","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"8","ES","ESAN","ESSE",1942389,0,0,0,0,15,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"12","ES","ESAS","ESO",1022800,0.2,0.2,0.12,0.12,25,1022800,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"13","ES","ESCB","ESS",581078,0.04,0.04,0,0,50,581078,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"15","ES","ESCL","ESAV",157640,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,15,2399548,0.05,0.05,0.01,0.01,100,0.104788625257455,0.104788625257455,0.0172176760965884,0.0172176760965884,205,205,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"16","ES","ESCL","ESLE",460001,0.05,0.05,0,0,100,2399548,0.05,0.05,0.01,0.01,100,0.104788625257455,0.104788625257455,0.0172176760965884,0.0172176760965884,205,205,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,2399548,0.05,0.05,0.01,0.01,100,0.104788625257455,0.104788625257455,0.0172176760965884,0.0172176760965884,205,205,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"18","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,2399548,0.05,0.05,0.01,0.01,100,0.104788625257455,0.104788625257455,0.0172176760965884,0.0172176760965884,205,205,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"19","ES","ESCL","ESSA",330119,0,0,0,0,25,2399548,0.05,0.05,0.01,0.01,100,0.104788625257455,0.104788625257455,0.0172176760965884,0.0172176760965884,205,205,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"20","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,2399548,0.05,0.05,0.01,0.01,100,0.104788625257455,0.104788625257455,0.0172176760965884,0.0172176760965884,205,205,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"21","ES","ESCL","ESVA",519546,0.1,0.1,0.02,0.02,50,2399548,0.05,0.05,0.01,0.01,100,0.104788625257455,0.104788625257455,0.0172176760965884,0.0172176760965884,205,205,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"22","ES","ESCL","ESBU",356958,0.266666666666667,0.266666666666667,0,0,15,2399548,0.05,0.05,0.01,0.01,100,0.104788625257455,0.104788625257455,0.0172176760965884,0.0172176760965884,205,205,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"23","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,2399548,0.05,0.05,0.01,0.01,100,0.104788625257455,0.104788625257455,0.0172176760965884,0.0172176760965884,205,205,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"24","ES","ESCM","ESCU",196329,NA,NA,NA,NA,0,2032863,0.2,0.2,0,0,50,0.087963477197921,0.087963477197921,0,0,105,105,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"25","ES","ESCM","ESTO",694844,0.0615384615384615,0.0615384615384615,0,0,65,2032863,0.2,0.2,0,0,50,0.087963477197921,0.087963477197921,0,0,105,105,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"26","ES","ESCM","ESCR",495761,0.125,0.125,0,0,40,2032863,0.2,0.2,0,0,50,0.087963477197921,0.087963477197921,0,0,105,105,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"27","ES","ESCM","ESGU",257762,NA,NA,NA,NA,0,2032863,0.2,0.2,0,0,50,0.087963477197921,0.087963477197921,0,0,105,105,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"28","ES","ESCM","ESAB",388167,NA,NA,NA,NA,0,2032863,0.2,0.2,0,0,50,0.087963477197921,0.087963477197921,0,0,105,105,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"29","ES","ESCN","ESTF",1032983,NA,NA,NA,NA,0,2153389,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"30","ES","ESCN","ESGC",1120406,0.01,0.01,0.005,0.005,200,2153389,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"31","ES","ESCT","ESB",5664579,0.01,0.01,0,0,100,7675217,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"32","ES","ESCT","ESL",434930,NA,NA,NA,NA,0,7675217,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"33","ES","ESCT","EST",804664,NA,NA,NA,NA,0,7675217,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"34","ES","ESCT","ESGI",771044,NA,NA,NA,NA,0,7675217,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"35","ES","ESEX","ESCC",394151,NA,NA,NA,NA,0,1067710,0.05,0.05,0,0,200,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"36","ES","ESEX","ESBA",673559,NA,NA,NA,NA,0,1067710,0.05,0.05,0,0,200,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"37","ES","ESGA","ESLU",329587,NA,NA,NA,NA,0,2699499,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"38","ES","ESGA","ESPO",942665,NA,NA,NA,NA,0,2699499,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"39","ES","ESGA","ESC",1119596,NA,NA,NA,NA,0,2699499,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"40","ES","ESGA","ESOR",307651,0.02,0.02,0,0,100,2699499,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"41","ES","ESIB","ESPM",1149460,NA,NA,NA,NA,0,1149460,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
"42","ES","ESMC","ESMU",1493898,0.0163934426229508,0.0163934426229508,0,0,61,1493898,NA,NA,NA,NA,0,0,0,0,0,0,0,1.8175427117164,1.8175427117164,0.147745531298665,0.147745531298665,47026208,0.02,0.02,0,0,200,1.8175427117164,1.8175427117164,422,0.147745531298665,0.147745531298665,422,1.2395547015182,1.2395547015182,0.100238929594914,0.100238929594914
