"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","icu_patients","hosp_patients","weekly_icu_admissions","weekly_hosp_admissions","countrycode","population","cases_daily","cases_infected","cases_active","p_infected","p_daily","p_active"
2020-01-05,"Slovakia","SVK","SK",0,0,0,0,0,0,0,0,"SK",5450421,0,0,0,0,0,0
2020-01-06,"Slovakia","SVK","SK",0,0,0,0,0,0,0,0,"SK",5450421,0,0,0,0,0,0
2020-01-07,"Slovakia","SVK","SK",0,0,0,0,0,0,0,0,"SK",5450421,0,0,0,0,0,0
2020-01-08,"Slovakia","SVK","SK",0,0,0,0,0,0,0,0,"SK",5450421,0,0,0,0,0,0
2020-01-09,"Slovakia","SVK","SK",0,0,0,0,0,0,0,0,"SK",5450421,0,0,0,0,0,0
2020-01-10,"Slovakia","SVK","SK",0,0,0,0,0,0,0,0,"SK",5450421,0,0,0,0,0,0
2020-01-11,"Slovakia","SVK","SK",0,0,0,0,0,0,0,0,"SK",5450421,0,0,0,0,0,0
2020-01-12,"Slovakia","SVK","SK",0,0,0,0,0,0,0,0,"SK",5450421,0,0,0,0,0,0
2020-01-13,"Slovakia","SVK","SK",0,0,0,0,0,0,0,0,"SK",5450421,0,0,0,0,0,0
2020-01-14,"Slovakia","SVK","SK",0,0,0,0,0,0,0,0,"SK",5450421,0,0,0,0,0,0
2020-01-15,"Slovakia","SVK","SK",0,0,0,0,0,0,0,0,"SK",5450421,0,0,0,0,0,0
2020-01-16,"Slovakia","SVK","SK",0,0,0,0,0,0,0,0,"SK",5450421,0,0,0,0,0,0
2020-01-17,"Slovakia","SVK","SK",0,0,0,0,0,0,0,0,"SK",5450421,0,0,0,0,0,0
2020-01-18,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-01-19,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-01-20,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-01-21,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-01-22,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-01-23,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-01-24,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-01-25,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-01-26,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-01-27,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-01-28,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-01-29,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-01-30,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-01-31,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-02-01,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-02-02,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-02-03,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-02-04,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-02-05,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-02-06,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-02-07,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
2020-02-08,"Slovakia","SVK","SK",0,0,0,0,NA,NA,NA,NA,"SK",5450421,0,0,0,0,0,0
