"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active"
2020-01-23,"Europe","OWID_EUR",NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2020-01-24,"Europe","OWID_EUR",NA,2,0,2,NA,NA,0,0,0,NA,NA,NA
2020-01-25,"Europe","OWID_EUR",NA,1,0,3,NA,NA,0,0,0,NA,NA,NA
2020-01-26,"Europe","OWID_EUR",NA,0,0,3,NA,NA,0,0,0,NA,NA,NA
2020-01-27,"Europe","OWID_EUR",NA,1,0,4,NA,NA,0,0,0,NA,NA,NA
2020-01-28,"Europe","OWID_EUR",NA,4,0,8,NA,NA,0,0,0,NA,NA,NA
2020-01-29,"Europe","OWID_EUR",NA,2,0,10,NA,NA,0,0,0,NA,NA,NA
2020-01-30,"Europe","OWID_EUR",NA,0,0,10,NA,NA,0,0,0,NA,NA,NA
2020-01-31,"Europe","OWID_EUR",NA,7,0,17,NA,NA,0,0,0,NA,NA,NA
2020-02-01,"Europe","OWID_EUR",NA,6,0,23,NA,NA,0,0,0,NA,NA,NA
2020-02-02,"Europe","OWID_EUR",NA,2,0,25,NA,NA,0,0,0,NA,NA,NA
2020-02-03,"Europe","OWID_EUR",NA,8,0,33,NA,NA,0,0,0,NA,NA,NA
2020-02-04,"Europe","OWID_EUR",NA,1,0,34,NA,NA,0,0,0,NA,NA,NA
2020-02-05,"Europe","OWID_EUR",NA,1,0,35,NA,NA,2.5,NA,25,NA,NA,NA
2020-02-06,"Europe","OWID_EUR",NA,0,0,35,NA,NA,2.5,17.2857142857143,25,NA,NA,NA
2020-02-07,"Europe","OWID_EUR",NA,2,0,37,NA,NA,2.5,19.7857142857143,25,NA,NA,NA
2020-02-08,"Europe","OWID_EUR",NA,9,0,46,NA,NA,3.07142857142857,22.8571428571429,30.7142857142857,NA,NA,NA
2020-02-09,"Europe","OWID_EUR",NA,3,0,49,NA,NA,3.28571428571429,26.1428571428571,32.8571428571429,NA,NA,NA
2020-02-10,"Europe","OWID_EUR",NA,0,0,49,NA,NA,3.21428571428571,29.3571428571429,32.1428571428571,NA,NA,NA
2020-02-11,"Europe","OWID_EUR",NA,4,0,53,NA,NA,3.21428571428571,32.5714285714286,32.1428571428571,NA,NA,NA
2020-02-12,"Europe","OWID_EUR",NA,1,0,54,NA,NA,3.14285714285714,35.7142857142857,31.4285714285714,NA,NA,NA
2020-02-13,"Europe","OWID_EUR",NA,1,0,55,NA,NA,3.21428571428571,38.9285714285714,32.1428571428571,NA,NA,NA
2020-02-14,"Europe","OWID_EUR",NA,1,0,56,NA,NA,2.78571428571429,41.7142857142857,27.8571428571429,NA,NA,NA
2020-02-15,"Europe","OWID_EUR",NA,1,1,57,1,NA,2.42857142857143,44.1428571428571,24.2857142857143,NA,NA,NA
2020-02-16,"Europe","OWID_EUR",NA,0,0,57,1,NA,2.28571428571429,46.4285714285714,22.8571428571429,NA,NA,NA
2020-02-17,"Europe","OWID_EUR",NA,1,0,58,1,NA,1.78571428571429,48.2142857142857,17.8571428571429,NA,NA,NA
2020-02-18,"Europe","OWID_EUR",NA,0,0,58,1,NA,1.71428571428571,49.9285714285714,17.1428571428571,NA,NA,NA
2020-02-19,"Europe","OWID_EUR",NA,1,0,59,1,NA,1.71428571428571,51.6428571428571,17.1428571428571,NA,NA,NA
2020-02-20,"Europe","OWID_EUR",NA,2,0,61,1,NA,1.85714285714286,53.5,18.5714285714286,NA,NA,NA
2020-02-21,"Europe","OWID_EUR",NA,18,1,79,2,NA,3,56.5,30,NA,NA,NA
2020-02-22,"Europe","OWID_EUR",NA,42,1,121,3,NA,5.35714285714286,61.8571428571429,53.5714285714286,NA,NA,NA
