"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/03/23","DEBW",10880000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/24","DEBW",10880000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/25","DEBW",10880000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/26","DEBW",10880000,1,30,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/27","DEBW",10880000,1,30,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/28","DEBW",10880000,1,30,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/29","DEBW",10880000,1,30,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/30","DEBW",10880000,1,30,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/31","DEBW",10880000,1,30,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/01","DEBW",10880000,1,30,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/02","DEBW",10880000,1,30,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/03","DEBW",10880000,1,30,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/04","DEBW",10880000,1,30,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/05","DEBW",10880000,1,30,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/06","DEBW",10880000,2,130,2,130,0.0230769230769231,0.0258104484518851,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/07","DEBW",10880000,2,130,2,130,0.0230769230769231,0.0258104484518851,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/08","DEBW",10880000,2,130,2,130,0.0230769230769231,0.0258104484518851,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/09","DEBW",10880000,2,130,1,100,0.0230769230769231,0.0258104484518851,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","DEBW",10880000,2,130,1,100,0.0230769230769231,0.0258104484518851,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/11","DEBW",10880000,2,130,1,100,0.0230769230769231,0.0258104484518851,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/12","DEBW",10880000,3,190,2,160,0.0263157894736842,0.0227608541550922,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/13","DEBW",10880000,3,190,2,160,0.0263157894736842,0.0227608541550922,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","DEBW",10880000,3,190,2,160,0.0263157894736842,0.0227608541550922,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/15","DEBW",10880000,4,240,3,210,0.0208333333333333,0.0180696675239686,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/16","DEBW",10880000,5,340,4,310,0.0147058823529412,0.012794906634248,NA,NA,NA,NA,NA,NA,NA,NA
