"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0359675028927099,0.0359675028927099,1339,0.00370114031189394,0.00370114031189394,1339,0.0438919293768857,0.0438919293768857,0.00344393806645308,0.00344393806645308
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0359675028927099,0.0359675028927099,1339,0.00370114031189394,0.00370114031189394,1339,0.0438919293768857,0.0438919293768857,0.00344393806645308,0.00344393806645308
"3","BR","BRAM",3938336,0.1,0.1,0,0,100,0.1,0.1,0,0,204453710,0.15,0.15,0,0,100,0.0359675028927099,0.0359675028927099,1339,0.00370114031189394,0.00370114031189394,1339,0.0438919293768857,0.0438919293768857,0.00344393806645308,0.00344393806645308
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0359675028927099,0.0359675028927099,1339,0.00370114031189394,0.00370114031189394,1339,0.0438919293768857,0.0438919293768857,0.00344393806645308,0.00344393806645308
"5","BR","BRBA",15203934,0,0,0,0,4,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0359675028927099,0.0359675028927099,1339,0.00370114031189394,0.00370114031189394,1339,0.0438919293768857,0.0438919293768857,0.00344393806645308,0.00344393806645308
"6","BR","BRCE",8904459,0,0,0,0,10,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0359675028927099,0.0359675028927099,1339,0.00370114031189394,0.00370114031189394,1339,0.0438919293768857,0.0438919293768857,0.00344393806645308,0.00344393806645308
"7","BR","BRDF",2914830,0,0,0,0,40,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0359675028927099,0.0359675028927099,1339,0.00370114031189394,0.00370114031189394,1339,0.0438919293768857,0.0438919293768857,0.00344393806645308,0.00344393806645308
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0359675028927099,0.0359675028927099,1339,0.00370114031189394,0.00370114031189394,1339,0.0438919293768857,0.0438919293768857,0.00344393806645308,0.00344393806645308
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0359675028927099,0.0359675028927099,1339,0.00370114031189394,0.00370114031189394,1339,0.0438919293768857,0.0438919293768857,0.00344393806645308,0.00344393806645308
"10","BR","BRGO",6610681,0,0,0,0,15,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0359675028927099,0.0359675028927099,1339,0.00370114031189394,0.00370114031189394,1339,0.0438919293768857,0.0438919293768857,0.00344393806645308,0.00344393806645308
"11","BR","BRMA",6904241,0.133333333333333,0.133333333333333,0,0,30,0.133333333333333,0.133333333333333,0,0,204453710,0.15,0.15,0,0,100,0.0359675028927099,0.0359675028927099,1339,0.00370114031189394,0.00370114031189394,1339,0.0438919293768857,0.0438919293768857,0.00344393806645308,0.00344393806645308
"12","BR","BRMG",20869101,0,0,0,0,5,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0359675028927099,0.0359675028927099,1339,0.00370114031189394,0.00370114031189394,1339,0.0438919293768857,0.0438919293768857,0.00344393806645308,0.00344393806645308
