"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"3","BR","BRAM",3938336,0.1,0.1,0,0,100,0.1,0.1,0,0,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"5","BR","BRBA",15203934,0.24,0.24,0.06,0.06,50,0.24,0.24,0.06,0.06,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"6","BR","BRCE",8904459,0,0,0,0,10,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"7","BR","BRDF",2914830,0,0,0,0,40,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"10","BR","BRGO",6610681,0.166666666666667,0.166666666666667,0,0,6,0.166666666666667,0.166666666666667,0,0,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"11","BR","BRMA",6904241,0.133333333333333,0.133333333333333,0,0,30,0.133333333333333,0.133333333333333,0,0,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"12","BR","BRMG",20869101,0,0,0,0,30,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"13","BR","BRMS",2651235,0,0,0,0,20,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"15","BR","BRPA",8175113,0.15,0.15,0.01,0.01,100,0.15,0.15,0.01,0.01,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"16","BR","BRPB",3972202,0.1,0.1,0.0333333333333333,0.0333333333333333,300,0.1,0.1,0.0333333333333333,0.0333333333333333,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"17","BR","BRPE",9345173,0,0,0,0,80,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"18","BR","BRPI",3204028,0.02,0.02,0,0,100,0.02,0.02,0,0,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"19","BR","BRPR",11163018,0.142857142857143,0.142857142857143,0,0,7,0.142857142857143,0.142857142857143,0,0,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
"20","BR","BRRJ",16550024,0.025,0.025,0,0,120,0.025,0.025,0,0,204453710,0.15,0.15,0,0,100,0.0684308683040352,0.0684308683040352,1816,0.00828884248710017,0.00828884248710017,1816,0.0726881298748058,0.0726881298748058,0.00785623066627031,0.00785623066627031
