"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2019/12/19","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/20","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/21","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","UG",44269587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
