"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_infected","p_daily","p_active"
"2019/12/23","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/28","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/29","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/30","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/31","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/01","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/02","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/04","FO",53022,0,0,0,0,0,0,0,0,0,0,0,0
