"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_active"
"2020/01/12","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/28","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/29","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/30","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/31","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/01","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/02","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/04","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/05","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/06","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/07","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/08","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/09","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/11","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/12","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/13","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/14","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/15","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/16","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/18","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/19","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/20","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/21","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/22","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/23","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/25","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/26","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/27","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/28","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/29","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/01","NP",28608715,0,0,0,0,0,0,0,0,0,0,0,0
