"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_infected","p_daily","p_active"
"2019/12/21","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","ME",621873,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","ME",621873,0,0,0,0,3188.40579710145,3188.40579710145,3188.40579710145,0,0,0.00512710118802625,0.00512710118802625,0.00512710118802625
"2019/12/30","ME",621873,0,0,0,0,3188.40579710145,0,3188.40579710145,0,0,0.00512710118802625,0,0.00512710118802625
"2019/12/31","ME",621873,0,0,0,0,3188.40579710145,0,3188.40579710145,0,0,0.00512710118802625,0,0.00512710118802625
"2020/01/01","ME",621873,0,0,0,0,3188.40579710145,0,3188.40579710145,0,0,0.00512710118802625,0,0.00512710118802625
"2020/01/02","ME",621873,0,0,0,0,3188.40579710145,0,3188.40579710145,0,0,0.00512710118802625,0,0.00512710118802625
"2020/01/03","ME",621873,0,0,0,0,3188.40579710145,0,3188.40579710145,0,0,0.00512710118802625,0,0.00512710118802625
"2020/01/04","ME",621873,0,0,0,0,3188.40579710145,0,3188.40579710145,0,0,0.00512710118802625,0,0.00512710118802625
"2020/01/05","ME",621873,0,0,0,0,3188.40579710145,0,3188.40579710145,0,0,0.00512710118802625,0,0.00512710118802625
"2020/01/06","ME",621873,0,0,0,0,3188.40579710145,0,3188.40579710145,0,0,0.00512710118802625,0,0.00512710118802625
"2020/01/07","ME",621873,0,0,0,0,3188.40579710145,0,3188.40579710145,0,0,0.00512710118802625,0,0.00512710118802625
"2020/01/08","ME",621873,0,0,0,0,3188.40579710145,0,0,0,0,0.00512710118802625,0,0
"2020/01/09","ME",621873,0,0,0,0,3188.40579710145,0,0,0,0,0.00512710118802625,0,0
"2020/01/10","ME",621873,0,0,0,0,3188.40579710145,0,0,0,0,0.00512710118802625,0,0
"2020/01/11","ME",621873,2090,44,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/12","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/13","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/14","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/15","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/16","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/17","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/18","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/19","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/20","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/21","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/22","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/23","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/24","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/25","ME",621873,0,0,2090,44,3188.40579710145,0,0,0.00336081482875121,7.07539963947623e-05,0.00512710118802625,0,0
"2020/01/26","ME",621873,0,0,2090,44,3768.11594202899,579.710144927536,579.710144927536,0.00336081482875121,7.07539963947623e-05,0.00605930140403103,0.000932200216004773,0.000932200216004773
"2020/01/27","ME",621873,0,0,2090,44,3768.11594202899,0,579.710144927536,0.00336081482875121,7.07539963947623e-05,0.00605930140403103,0,0.000932200216004773
"2020/01/28","ME",621873,0,0,2090,44,3768.11594202899,0,579.710144927536,0.00336081482875121,7.07539963947623e-05,0.00605930140403103,0,0.000932200216004773
"2020/01/29","ME",621873,0,0,2090,44,3768.11594202899,0,579.710144927536,0.00336081482875121,7.07539963947623e-05,0.00605930140403103,0,0.000932200216004773
"2020/01/30","ME",621873,0,0,2090,44,3768.11594202899,0,579.710144927536,0.00336081482875121,7.07539963947623e-05,0.00605930140403103,0,0.000932200216004773
"2020/01/31","ME",621873,0,0,2090,44,3768.11594202899,0,579.710144927536,0.00336081482875121,7.07539963947623e-05,0.00605930140403103,0,0.000932200216004773
"2020/02/01","ME",621873,0,0,2090,44,3768.11594202899,0,579.710144927536,0.00336081482875121,7.07539963947623e-05,0.00605930140403103,0,0.000932200216004773
"2020/02/02","ME",621873,0,0,2090,44,3768.11594202899,0,579.710144927536,0.00336081482875121,7.07539963947623e-05,0.00605930140403103,0,0.000932200216004773
"2020/02/03","ME",621873,0,0,2090,44,3768.11594202899,0,579.710144927536,0.00336081482875121,7.07539963947623e-05,0.00605930140403103,0,0.000932200216004773
