"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_active"
"2020/01/09","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/28","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/29","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/30","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/31","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/01","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/02","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/04","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/05","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/06","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/07","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/08","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/09","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/11","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/12","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/13","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/14","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/15","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/16","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/18","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/19","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/20","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/21","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/22","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/23","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/25","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/26","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/27","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/28","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/29","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/01","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/02","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/03","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/04","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/05","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/06","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/07","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/08","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
