"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2019/12/19","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/20","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/21","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/28","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/29","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/30","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/31","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/01","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/02","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/03","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/04","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/05","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/06","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/07","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/08","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/09","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/10","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/11","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/12","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/13","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/14","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/15","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/16","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/17","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/18","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/19","BN",433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
