"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_infected","p_daily","p_active"
"2019/12/21","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/22","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/23","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","BN",459500,0,0,0,0,0,0,0,0,0,0,0,0
