"Country","Cookie","Count"
"Venezuela","rh44lu373nnwno5u1g",4
"Venezuela","1276txdkldapmyk0k1",2
"Venezuela","eon4ipox0xd0mtf9fa",2
"Venezuela","0glg9wfdsitsqa4641",1
"Venezuela","8j9kkrmlqg7260mgfz",1
"Venezuela","8wbqir0krxodgryzaa",1
"Venezuela","a46s76lfpmhz969m2f",1
"Venezuela","c23atwnxmyka5v5tjf",1
"Venezuela","fqksx3zj9900wzzgng",1
"Venezuela","hq6dtw0xhci3smjtuw",1
"Venezuela","i1ag0ivaskkeh7vyrx",1
"Venezuela","jojkbhh284hu6pzxp2",1
"Venezuela","ot4wb792nnkaz41jwp",1
"Venezuela","rql9dp3lwdqpzogpmh",1
"Venezuela","wij2xzkmxegslwz43v",1
