"Country","Cookie","Count"
"Sweden","949qd2ebpxkb62tx1d",3
"Sweden","3fwemjeq4y43hb7bc1",2
"Sweden","jvtjofr4tekb37rj7t",2
"Sweden","1jqv54vxya0e4d7feg",1
"Sweden","3ar1w5ctdzka86ex6k",1
"Sweden","53h6ji5f92afq73axv",1
"Sweden","6ltwjalowanqg18ehc",1
"Sweden","9y6bjrx0vjk9ym2wct",1
"Sweden","adkoa7r4q5ls4eguc2",1
"Sweden","c3zkuxpdxmkbaha88x",1
"Sweden","cc3k4ucd71j9fz2n19",1
"Sweden","dlbs43d57zoqjsce06",1
"Sweden","dxw25239jrazagdy39",1
"Sweden","eg6x9mayemkb84mhcq",1
"Sweden","gtnf0sq96jkbafa763",1
"Sweden","i6xzdrdq4jkb9btcj2",1
"Sweden","ikqxke7st1kbbuojp8",1
"Sweden","lsns4vo4m3ka6npa2l",1
"Sweden","mm01u4wn9kp4c2wo3l",1
"Sweden","ocv4pftvt6kb5ke466",1
"Sweden","q8l11yd51xkagp1j00",1
"Sweden","rdtjy0jvvjkbfi4t12",1
"Sweden","t6ij95rjimkb3lclpz",1
"Sweden","tskiz0jm0hkcnc411n",1
"Sweden","w8cm77ep5vsspk3dbe",1
"Sweden","wb9v66x467ka6qn8wz",1
"Sweden","xh05kfp9ytkaktsqm3",1
"Sweden","y3s3rd7epikamw451z",1
"Sweden","yyffdn0wjsaw5m7jh0",1
"Sweden","z0q5kov148ka72qj9v",1
"Sweden","zin708cszs0vsfiyqy",1
