ISO2,ISO_3,country_agg,region_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
HR,HRV,Croatia,Grad Zagreb,2020-05-02,2020-05-01,100,0.02,0.0274394957835608,0.0437929898494381,0.000482962427788027,0.01,0.0195013954179879,0.00769663442898525,0.00020625654938443,0.00225352112676056,0.00110296018526087,0.00664597049232552,0.0102057986425939,0.0093603346535308,0.00016443903906128,0.00422736464070901,0.00703453338691878,0.00407545766402399,0.000103760506595507,0.00111262761923138,0.000647891604594448,,,,,
HR,HRV,Croatia,Grad Zagreb,2020-05-03,2020-05-03,144,0,0,0,0,0,0,0,0,0.000810619110345527,0.000561492345893486,0.00650302298651239,0.0100441212065941,0.00882874931564085,0.000161781433015323,0.00425246376446469,0.00699832362112867,0.00417411223676021,0.000105837540059647,0.0010836318156474,0.000635929149774645,,,,,
HR,HRV,Croatia,Grad Zagreb,2020-05-04,2020-05-04,149,0,0,0,0,0,0,0,0,0.000670690811535882,0.000496678933653797,0.00635914446272727,0.0098828053090785,0.00831222867662877,0.000159053363682286,0.00427452524884639,0.00696880998857454,0.00425837028879333,0.000107750795318517,0.00105568360707272,0.000624055397106317,,,,,
HR,HRV,Croatia,Grad Zagreb,2020-05-05,2020-05-05,140,0.00714285714285714,0.0139496540611004,0.00306615764818146,0.00015833475482433,0,0,0,0,0.00211267605633803,0.000902634870069365,0.00621249278709562,0.00972119968900087,0.00780855739227,0.000156170509961949,0.00429038011820304,0.00694466905477037,0.00431980908800337,0.000109369363373487,0.00102952962116137,0.000612452428525061,,,,,
HR,HRV,Croatia,Grad Zagreb,2020-05-06,2020-05-06,166,0.00602409638554217,0.0117713949449363,0.00153629924276114,0.000108875526339586,0.00602409638554217,0.0117713949449363,0.00153629924276114,0.000108875526339586,0.000512163892445583,0.000409703977131221,0.00606074132890156,0.00955768652066037,0.00731446038811069,0.000153026645411871,0.00429737502660996,0.00692544580215831,0.00435022702832451,0.000110572450334579,0.00100603046099503,0.000601333746500202,,,,,
HR,HRV,Croatia,Grad Zagreb,2020-05-07,2020-05-07,137,0,0,0,0,0,0,0,0,0.000822452965971009,0.000569685940891477,0.00590363797155889,0.00939396408205243,0.0068284387611761,0.000149575506787824,0.00429402621338062,0.00691231891485455,0.00434270586307481,0.000111271223881238,0.000986168509977728,0.000590965258547388,,,,,
HR,HRV,Croatia,Grad Zagreb,2020-05-08,2020-05-08,123,0.016260162601626,0.0223510590973029,0.0182526397647016,0.000411850103917611,0.016260162601626,0.0223510590973029,0.0182526397647016,0.000411850103917611,0.00129107981220657,0.000762472708257734,0.00574075783169316,0.00923122080323721,0.00634885403576625,0.000145774692756189,0.00427943069312938,0.00690637511035339,0.00429211412647619,0.000111399359500695,0.00097104993572294,0.000581671934693106,-0.00015086877677206,-0.000501913436294092,8.67767540339443e-06,3.61094104086994e-05,-2.35962805847393e-05
HR,HRV,Croatia,Grad Zagreb,2020-05-09,2020-05-09,136,0.0147058823529412,0.0202305237067113,0.0238379769753089,0.000503282162703125,0.0147058823529412,0.0202305237067113,0.0238379769753089,0.000503282162703125,0.000517812758906379,0.000453757028745717,0.00557413456295975,0.00907353726043342,0.0058768645631405,0.000141657843469879,0.00425447706053055,0.00691041941214611,0.00419662170443458,0.0001109521299103,0.000961800712570107,0.000573807720887317,-0.000154814737258773,-0.000491980792083393,3.35549344310671e-07,3.75157794572908e-06,-2.03051838462155e-05
HR,HRV,Croatia,Grad Zagreb,2020-05-10,2020-05-10,118,0,0,0,0,0,0,0,0,0.00071616137502984,0.000572832687359819,0.00540695091931047,0.00892573344902975,0.00541565679744639,0.000137308955393653,0.00422101329203064,0.0069269384341905,0.00405792863330342,0.00010997128870487,0.000959496656641106,0.000567745816780098,-0.0001586989239028,-0.00048276197986373,-8.91865946929107e-06,-3.34069425816525e-05,-1.60311584052695e-05
HR,HRV,Croatia,Grad Zagreb,2020-05-11,2020-05-11,143,0.00699300699300699,0.0136580345505899,0.00266583266045428,0.000146587916441991,0,0,0,0,0.000299670362601139,0.000339051893922166,0.00524352740599725,0.00879303411439951,0.00497081243083925,0.00013286576186218,0.00418149422589867,0.00695726083431821,0.00388142265285535,0.00010854093158088,0.000965118913524666,0.000563878938718573,-0.000161494230183063,-0.000472957493571791,-1.81476487173964e-05,-7.30644058580047e-05,-1.07351179394507e-05
