ISO2,ISO_3,country_agg,region_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
NL,NLD,Netherlands,Gelderland,2020-05-01,2020-05-01,108,0,0,0,0,0,0,0,0,0.00934579439252336,0.00216369570387479,0.00324471383749103,0.00438176651075845,0.00290197986229117,6.10323107218405e-05,0.00254136426554052,0.00339981731751966,0.00213935573373719,4.52393847764579e-05,0.00557274127032724,0.00119415337954594,,,,,
NL,NLD,Netherlands,Gelderland,2020-05-02,2020-05-02,105,0,0,0,0,0,0,0,0,0.00514626218851571,0.00163202880351703,0.0033581020622133,0.00452352814332038,0.00297465001107774,6.24934690071173e-05,0.00265120307911567,0.0035748897897665,0.00222115799315425,4.72953096718928e-05,0.00544179599456737,0.00116043617331503,,,,,
NL,NLD,Netherlands,Gelderland,2020-05-03,2020-05-03,329,0.00303951367781155,0.00594827674467506,0.00368828035419046,9.61814197347155e-05,0,0,0,0,0.00624052004333695,0.00101608085786051,0.00346420606754883,0.00466011889110303,0.00304009673788608,6.38356516724944e-05,0.00275686162643291,0.00375022546727714,0.00230047454433168,4.93346369872437e-05,0.00531045185689825,0.00112761142720368,,,,,
NL,NLD,Netherlands,Gelderland,2020-05-04,2020-05-04,319,0.00313479623824451,0.0061344499352296,0.00434922324211677,0.00010383237704581,0.00313479623824451,0.0061344499352296,0.00434922324211677,0.00010383237704581,0.0066856837225887,0.00106633002176682,0.00356272607212752,0.00479221555623693,0.00309905685528344,6.50750938384246e-05,0.00285853160031391,0.0039258841863779,0.00237836305557403,5.13658226434594e-05,0.00517992639520827,0.00109606871294211,,,,,
NL,NLD,Netherlands,Gelderland,2020-05-05,2020-05-05,304,0.0131578947368421,0.0128093867575926,0.00971244112038846,0.000158667281114135,0.0131578947368421,0.0128093867575926,0.00971244112038846,0.000158667281114135,0.00407093725141547,0.000853683870589654,0.00365402000128747,0.00492121104820576,0.00315344843242143,6.62431755814146e-05,0.00295702118059717,0.00410227727444936,0.00245691603209586,5.34068494817902e-05,0.0050516485350725,0.00106621101630965,,,,,
NL,NLD,Netherlands,Gelderland,2020-05-06,2020-05-06,270,0,0,0,0,0,0,0,0,0.00469483568075117,0.000978600155089469,0.00373850196264674,0.00504822267482581,0.00320468543184709,6.73660228585898e-05,0.00305307826761607,0.00427912144330083,0.0025375049621432,5.54641013985101e-05,0.00492689674840122,0.00103838818598554,,,,,
NL,NLD,Netherlands,Gelderland,2020-05-07,2020-05-07,320,0.00625,0.00863478804099927,0.00546561911965252,0.000117445430688731,0.003125,0.00611530982666999,0.00214666917779463,7.37263032573428e-05,0.00430977029368641,0.000855812193603808,0.00381804661747944,0.00517585881925778,0.00325622244765286,6.84959129756243e-05,0.00314870119166659,0.00445717808627045,0.00262325381781008,5.75635071052435e-05,0.004806934816784,0.00101289600049721,9.55554633314014e-05,5.90404308936151e-05,0.000101222821021013,8.06496806788153e-05,-0.000127634408923874
NL,NLD,Netherlands,Gelderland,2020-05-08,2020-05-08,291,0,0,0,0,0,0,0,0,0.00265004662119056,0.000705876154943803,0.00389443050158557,0.00530591743037746,0.0033113610866874,6.96772425337211e-05,0.00324548117519929,0.00463597328953196,0.00271678794205051,5.97169906039563e-05,0.00469290635584916,0.000989944753424083,8.93880732287111e-05,5.61185126016087e-05,9.90463493472701e-05,8.26049914827105e-05,-0.000124814939786368
NL,NLD,Netherlands,Gelderland,2020-05-09,2020-05-09,285,0.00350877192982456,0.00686499098130963,0.00278818068478131,8.48142943955031e-05,0.00350877192982456,0.00686499098130963,0.00278818068478131,8.48142943955031e-05,0.00524423134551993,0.00100044568791368,0.00397040002823957,0.00544083728448787,0.00337402595777287,7.09615854369367e-05,0.00334558927752261,0.00481534345295673,0.00282098512022678,6.193901478927e-05,0.004585563522856,0.000969611729898737,8.43656601151229e-05,5.5654869981132e-05,9.81212751816163e-05,8.67517626491827e-05,-0.000120814722340376
NL,NLD,Netherlands,Gelderland,2020-05-10,2020-05-10,273,0,0,0,0,0,0,0,0,0.00394989865391612,0.000886273654439693,0.00404831291219072,0.00558166471272335,0.00344753810892632,7.23820127508327e-05,0.00345038468373395,0.00499358876061062,0.00293777602475762,6.42235408786736e-05,0.00448541558628424,0.000951853368793139,8.09311400105331e-05,5.80802089404812e-05,9.86421805700066e-05,9.32354948639309e-05,-0.000115751801487338
