"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2021/05/27","INAP",53903393,1,300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INAR",1570458,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INAS",35607039,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INBR",124799926,1,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INCT",29436231,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INGA",1586250,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INGJ",63872399,3,150,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INHP",7451955,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INHR",28204692,2,55,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INJH",38593948,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INJK",13606320,4,362,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INKA",67562686,7,367,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INKL",35699443,3,78,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INMH",123144223,4,613,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INML",3366710,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INMN",3091545,2,400,0,0,0.0925,0.0283930651251165,0.005,0.00691217361489012,NA,NA,NA,NA,NA,NA
"2021/05/27","INMP",85358965,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INMZ",1239244,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INNL",2249695,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INOR",46356334,2,170,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INPB",30141373,2,42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INRJ",81032689,1,300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INSK",690251,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INTG",39362732,2,120,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INTN",77841267,3,317,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INTR",4169794,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INUP",237882725,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INUT",11250858,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INWB",99609303,11,617,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INAN",417036,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INCH",1158473,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INDD",242911,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INDL",18710922,7,402,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INDN",343709,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INLD",73183,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/27","INPY",1413542,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
