"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"1",2020-01-01,"País Vasco","ESPV",2207776,1,0,1,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2",2020-01-02,"País Vasco","ESPV",2207776,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"3",2020-01-03,"País Vasco","ESPV",2207776,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"4",2020-01-04,"País Vasco","ESPV",2207776,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"5",2020-01-05,"País Vasco","ESPV",2207776,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"6",2020-01-06,"País Vasco","ESPV",2207776,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"7",2020-01-07,"País Vasco","ESPV",2207776,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"8",2020-01-08,"País Vasco","ESPV",2207776,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"9",2020-01-09,"País Vasco","ESPV",2207776,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"10",2020-01-10,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"11",2020-01-11,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"12",2020-01-12,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"13",2020-01-13,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"14",2020-01-14,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"15",2020-01-15,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"16",2020-01-16,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"17",2020-01-17,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"18",2020-01-18,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"19",2020-01-19,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"20",2020-01-20,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"21",2020-01-21,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"22",2020-01-22,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"23",2020-01-23,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"24",2020-01-24,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"25",2020-01-25,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"26",2020-01-26,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"27",2020-01-27,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"28",2020-01-28,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"29",2020-01-29,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"30",2020-01-30,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"31",2020-01-31,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"32",2020-02-01,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"33",2020-02-02,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"34",2020-02-03,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"35",2020-02-04,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"36",2020-02-05,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"37",2020-02-06,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"38",2020-02-07,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"39",2020-02-08,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"40",2020-02-09,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"41",2020-02-10,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"42",2020-02-11,"País Vasco","ESPV",2207776,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"43",2020-02-12,"País Vasco","ESPV",2207776,2,0,3,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"44",2020-02-13,"País Vasco","ESPV",2207776,0,0,3,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"45",2020-02-14,"País Vasco","ESPV",2207776,0,0,3,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"46",2020-02-15,"País Vasco","ESPV",2207776,3,0,6,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"47",2020-02-16,"País Vasco","ESPV",2207776,1,0,7,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"48",2020-02-17,"País Vasco","ESPV",2207776,2,0,9,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"49",2020-02-18,"País Vasco","ESPV",2207776,0,0,9,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"50",2020-02-19,"País Vasco","ESPV",2207776,1,0,10,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"51",2020-02-20,"País Vasco","ESPV",2207776,1,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"52",2020-02-21,"País Vasco","ESPV",2207776,3,0,14,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"53",2020-02-22,"País Vasco","ESPV",2207776,4,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"54",2020-02-23,"País Vasco","ESPV",2207776,1,0,19,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"55",2020-02-24,"País Vasco","ESPV",2207776,7,0,26,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"56",2020-02-25,"País Vasco","ESPV",2207776,11,0,37,0,0,0,NA,0,0,0,0,0,NA,0,0,0
