"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DEBB",2485000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DEBE",3520000,0.228571428571429,0.228571428571429,0.0571428571428571,0.0571428571428571,0.0285714285714286,0.0285714285714286,70,1,0.228571428571429,0.228571428571429,0.0571428571428571,0.0571428571428571,0.0285714285714286,0.0285714285714286
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DEBW",10880000,0,0,0,0,0,0,30,1,0,0,0,0,0,0
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DEBY",12844000,0.0804597701149425,0.0879432624113475,0,0,0,0,87,3,0.0804597701149425,0.0879432624113475,0,0,0,0
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DEHB",671000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DEHE",6176000,0.04,0.04,0.01,0.01,0.01,0.01,100,1,0.04,0.04,0.01,0.01,0.01,0.01
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DEHH",1787000,0.04,0.1,0.04,0.1,0.04,0.1,25,2,0.04,0.1,0.04,0.1,0.04,0.1
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DEMV",1612000,0.03,0.03,0,0,0,0,100,1,0.03,0.03,0,0,0,0
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DENI",7927000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DENW",17865000,0,0,0,0,0,0,20,1,0,0,0,0,0,0
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DERP",4053000,0.04,0.04,0,0,0,0,25,1,0.04,0.04,0,0,0,0
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DESH",2859000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DESL",996000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DESN",4085000,0.04,0.04,0,0,0,0,50,1,0.04,0.04,0,0,0,0
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DEST",2245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-02-04,82176000,0,0,0,24,1,0.0307924055189806,507,0.00406910603026257,0.00284525200267023,507,0.0294006583768798,0.00388519163341455,0.00388519163341455,"DETH",2171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
