"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","sumreach_regs_rhs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","IT","IT21","ITAL",421284,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"2","IT","IT21","ITVC",170911,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"3","IT","IT21","ITAT",214638,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"4","IT","IT21","ITTO",2259523,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"5","IT","IT21","ITCN",587089,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"6","IT","IT21","ITVB",158349,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"7","IT","IT21","ITNO",369018,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"8","IT","IT21","ITBI",175585,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"9","IT","IT23","ITAO",125666,NA,NA,0,125666,NA,NA,0,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"10","IT","IT25","ITBS",1265954,NA,NA,0,10060574,0.0583657587548638,0.0631837606837607,1028,0,0,0,0.0583657587548638,0.0631837606837607,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"11","IT","IT25","ITBG",1114590,NA,NA,0,10060574,0.0583657587548638,0.0631837606837607,1028,0,0,0,0.0583657587548638,0.0631837606837607,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"12","IT","IT25","ITPV",545888,NA,NA,0,10060574,0.0583657587548638,0.0631837606837607,1028,0,0,0,0.0583657587548638,0.0631837606837607,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"13","IT","IT25","ITCO",599204,NA,NA,0,10060574,0.0583657587548638,0.0631837606837607,1028,0,0,0,0.0583657587548638,0.0631837606837607,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"14","IT","IT25","ITCR",358955,NA,NA,0,10060574,0.0583657587548638,0.0631837606837607,1028,0,0,0,0.0583657587548638,0.0631837606837607,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"15","IT","IT25","ITMI",3250315,NA,NA,0,10060574,0.0583657587548638,0.0631837606837607,1028,0,0,0,0.0583657587548638,0.0631837606837607,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"16","IT","IT25","ITVA",890768,NA,NA,0,10060574,0.0583657587548638,0.0631837606837607,1028,0,0,0,0.0583657587548638,0.0631837606837607,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"17","IT","IT25","ITMB",873935,NA,NA,0,10060574,0.0583657587548638,0.0631837606837607,1028,0,0,0,0.0583657587548638,0.0631837606837607,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"18","IT","IT25","ITLC",337380,NA,NA,0,10060574,0.0583657587548638,0.0631837606837607,1028,0,0,0,0.0583657587548638,0.0631837606837607,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"19","IT","IT25","ITSO",181095,NA,NA,0,10060574,0.0583657587548638,0.0631837606837607,1028,0,0,0,0.0583657587548638,0.0631837606837607,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"20","IT","IT25","ITMN",412292,NA,NA,0,10060574,0.0583657587548638,0.0631837606837607,1028,0,0,0,0.0583657587548638,0.0631837606837607,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"21","IT","IT25","ITLO",230198,NA,NA,0,10060574,0.0583657587548638,0.0631837606837607,1028,0,0,0,0.0583657587548638,0.0631837606837607,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"22","IT","IT32","ITBZ",531178,NA,NA,0,1072276,0.153846153846154,0.1,130,0,0,0,0.153846153846154,0.1,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"23","IT","IT32","ITTN",541098,NA,NA,0,1072276,0.153846153846154,0.1,130,0,0,0,0.153846153846154,0.1,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"24","IT","IT34","ITRO",234937,NA,NA,0,4905854,0.0166975881261596,0.0228099173553719,539,0,0,0,0.0166975881261596,0.0228099173553719,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"25","IT","IT34","ITVE",853338,NA,NA,0,4905854,0.0166975881261596,0.0228099173553719,539,0,0,0,0.0166975881261596,0.0228099173553719,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"26","IT","IT34","ITPD",937908,NA,NA,0,4905854,0.0166975881261596,0.0228099173553719,539,0,0,0,0.0166975881261596,0.0228099173553719,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"27","IT","IT34","ITVI",862418,NA,NA,0,4905854,0.0166975881261596,0.0228099173553719,539,0,0,0,0.0166975881261596,0.0228099173553719,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"28","IT","IT34","ITBL",202950,NA,NA,0,4905854,0.0166975881261596,0.0228099173553719,539,0,0,0,0.0166975881261596,0.0228099173553719,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"29","IT","IT34","ITTV",887806,NA,NA,0,4905854,0.0166975881261596,0.0228099173553719,539,0,0,0,0.0166975881261596,0.0228099173553719,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"30","IT","IT34","ITVR",926497,NA,NA,0,4905854,0.0166975881261596,0.0228099173553719,539,0,0,0,0.0166975881261596,0.0228099173553719,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"31","IT","IT36","ITPN",312533,NA,NA,0,1215220,NA,NA,80,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"32","IT","IT36","ITTS",234493,NA,NA,0,1215220,NA,NA,80,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"33","IT","IT36","ITUD",528791,NA,NA,0,1215220,NA,NA,80,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"34","IT","IT36","ITGO",139403,NA,NA,0,1215220,NA,NA,80,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"35","IT","IT42","ITIM",213840,NA,NA,0,1550640,NA,NA,0,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"36","IT","IT42","ITSV",276064,NA,NA,0,1550640,NA,NA,0,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"37","IT","IT42","ITSP",219556,NA,NA,0,1550640,NA,NA,0,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"38","IT","IT42","ITGE",841180,NA,NA,0,1550640,NA,NA,0,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"39","IT","IT45","ITRN",339017,NA,NA,0,4459477,0.0251572327044025,0.0333333333333333,477,0,0,0,0.0251572327044025,0.0333333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"40","IT","IT45","ITFE",345691,NA,NA,0,4459477,0.0251572327044025,0.0333333333333333,477,0,0,0,0.0251572327044025,0.0333333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"41","IT","IT45","ITPC",287152,NA,NA,0,4459477,0.0251572327044025,0.0333333333333333,477,0,0,0,0.0251572327044025,0.0333333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"42","IT","IT45","ITMO",705393,NA,NA,0,4459477,0.0251572327044025,0.0333333333333333,477,0,0,0,0.0251572327044025,0.0333333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"43","IT","IT45","ITFC",394627,NA,NA,0,4459477,0.0251572327044025,0.0333333333333333,477,0,0,0,0.0251572327044025,0.0333333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"44","IT","IT45","ITPR",451631,NA,NA,0,4459477,0.0251572327044025,0.0333333333333333,477,0,0,0,0.0251572327044025,0.0333333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"45","IT","IT45","ITRA",389456,NA,NA,0,4459477,0.0251572327044025,0.0333333333333333,477,0,0,0,0.0251572327044025,0.0333333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"46","IT","IT45","ITBO",1014619,NA,NA,0,4459477,0.0251572327044025,0.0333333333333333,477,0,0,0,0.0251572327044025,0.0333333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"47","IT","IT45","ITRE",531891,NA,NA,0,4459477,0.0251572327044025,0.0333333333333333,477,0,0,0,0.0251572327044025,0.0333333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"48","IT","IT52","ITAR",342654,NA,NA,0,3729641,0.0236842105263158,0.0198333333333333,380,0,0,0,0.0236842105263158,0.0198333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"49","IT","IT52","ITPO",257716,NA,NA,0,3729641,0.0236842105263158,0.0198333333333333,380,0,0,0,0.0236842105263158,0.0198333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"50","IT","IT52","ITPT",292473,NA,NA,0,3729641,0.0236842105263158,0.0198333333333333,380,0,0,0,0.0236842105263158,0.0198333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"51","IT","IT52","ITGR",221629,NA,NA,0,3729641,0.0236842105263158,0.0198333333333333,380,0,0,0,0.0236842105263158,0.0198333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"52","IT","IT52","ITLU",387876,NA,NA,0,3729641,0.0236842105263158,0.0198333333333333,380,0,0,0,0.0236842105263158,0.0198333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"53","IT","IT52","ITSI",267197,NA,NA,0,3729641,0.0236842105263158,0.0198333333333333,380,0,0,0,0.0236842105263158,0.0198333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"54","IT","IT52","ITMS",194878,NA,NA,0,3729641,0.0236842105263158,0.0198333333333333,380,0,0,0,0.0236842105263158,0.0198333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"55","IT","IT52","ITFI",1011349,NA,NA,0,3729641,0.0236842105263158,0.0198333333333333,380,0,0,0,0.0236842105263158,0.0198333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"56","IT","IT52","ITLI",334832,NA,NA,0,3729641,0.0236842105263158,0.0198333333333333,380,0,0,0,0.0236842105263158,0.0198333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"57","IT","IT52","ITPI",419037,NA,NA,0,3729641,0.0236842105263158,0.0198333333333333,380,0,0,0,0.0236842105263158,0.0198333333333333,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"58","IT","IT55","ITPG",656382,NA,NA,0,882015,NA,NA,0,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
"59","IT","IT55","ITTR",225633,NA,NA,0,882015,NA,NA,0,0,0,0,NA,NA,60453010,0.0160410120721019,0.016577380952381,6047,0.0427028152279052,0.0444701579347407,2554,0.0239580269843123,0.0248599239605134
