ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
LU,LUX,Luxembourg,Luxembourg,2020-06-27,2020-05-07,6,42,100,837332.073581463,0,0,0,2,14815.6429775354,2,14815.6429775354,19,1734.00405405405,0,0,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,Luxembourg,2020-06-29,2020-05-08,2,42,100,844265.440823038,0,0,0,2,14815.6429775354,2,14815.6429775354,19,1734.00405405405,0,0,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,Luxembourg,2020-06-30,2020-05-10,1,42,100,858910.444688634,0,0,0,2,14815.6429775354,2,14815.6429775354,19,1734.00405405405,0,0,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,Luxembourg,2020-07-28,2020-06-11,4,42,100,1025438.33854346,0,0,1,0,0,0,0,20,1285.7501569366,1,10,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,Luxembourg,2020-07-29,2020-06-12,3,42,102,1067824.73102276,0,0,1,0,0,0,0,20,1311.46516007533,1,10,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,Luxembourg,2020-07-30,2020-06-12,1,43,103,1071990.77334059,0,0,1,0,0,0,0,20,1324.3226616447,1,10,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,Luxembourg,2020-07-31,2020-06-13,3,43,102,1069716.53591103,0,0,1,0,0,0,0,19,1298.60765850596,1,11,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,Luxembourg,2020-08-01,2020-06-14,1,43,100,1100404.85741443,0,0,1,0,0,0,0,19,1272.89265536723,1,12,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,Luxembourg,2020-08-02,2020-06-15,3,43,100,1111245.26000567,0,0,1,0,0,0,0,20,1272.89265536723,1,14,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,Luxembourg,2020-08-03,2020-06-15,1,44,101,1128293.9905667,0,0,1,0,0,0,0,20,1285.7501569366,1,14,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,Luxembourg,2020-08-04,2020-06-17,4,43,101,1129552.0286316,0,0,1,0,0,0,0,20,1285.7501569366,1,14,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,Luxembourg,2020-08-05,2020-06-17,1,44,102,1133044.75022992,0,0,1,0,0,0,0,20,1298.60765850596,1,14,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,Luxembourg,2020-08-09,2020-06-18,2,44,101,1084655.40970177,0,0,1,0,0,0,0,22,1285.7501569366,1,14,,,,,,,,,,,,,,,,,,,,,,,,
LU,LUX,Luxembourg,Luxembourg,2020-08-10,2020-06-19,2,44,101,1132287.3902876,0,0,1,0,0,0,0,22,1285.7501569366,1,15,,,,0.00778485491861288,0.00320232617589583,0.0123673836613299,0.00424628450106157,0.000855833110909214,0.00763673589121393,0.00304536105385116,0.00301709249292565,0.00307362961477667,0.00424628450106157,0.000855833110909214,0.00763673589121393,0.00304536105385116,0.00301709249292565,0.00307362961477667,0.0143743662232719,0.0126998448708339,0.0160488875757098,0.0797101449275362,0.034521672084651,0.124898617770421
