ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
BQ,BES,"Bonaire, Sint Eustatius and Saba",Bonaire,2021-07-15,2020-12-07,100,1,82,0.13,0.0659142619332497,0.261394676965069,0.000449609730249152,0.08,0.0531724899927667,0.217663180198711,0.000422250804237255,0.0144280316042597,0.00306308962531727,14,2,5,11,0.129926572035626,0.0658797845702759,0.261496773134708,0.00044981075977318,0.0801392414059673,0.0531975723269521,0.217863814886088,0.000422527810347832,0.0144180558763663,0.00306098701673048,,,,,,0.3125,0.308100304617885,0.129926572035626
BQ,BES,"Bonaire, Sint Eustatius and Saba",Bonaire,2021-07-16,2020-12-08,100,1,82,0.13,0.0659142619332497,0.260121889047597,0.000447805820611674,0.08,0.0531724899927667,0.216603330514502,0.000420479300045125,0.0144280316042597,0.00306308962531727,13,2,5,12,0.129904795528384,0.0658691777919061,0.261623799587867,0.000450021944856841,0.0802237261851685,0.0532173054223329,0.218031203583784,0.000422777362365626,0.0144153177588433,0.0030603902618074,,,,,,0.294117647058824,0.308884117137225,0.129904795528384
BQ,BES,"Bonaire, Sint Eustatius and Saba",Bonaire,2021-07-23,2020-12-10,100,1,82,0.13,0.0659142619332497,0.265010551560554,0.000454712050379451,0.08,0.0531724899927667,0.22067411665997,0.00042726722211965,0.0144280316042597,0.00306308962531727,13,2,6,12,0.129725553625769,0.0657668785632149,0.261249526215439,0.000450310808172774,0.0826486350632715,0.053872340369265,0.219316053600082,0.000424153535347593,0.0144112239697433,0.00305859436491269,,,,,,0.333333333333333,0.310141015175348,0.129725553625769
BQ,BES,"Bonaire, Sint Eustatius and Saba",Bonaire,2021-07-26,2020-12-10,101,1,83,0.128712871287129,0.0653099035773333,0.264301820094259,0.000453714584943613,0.0792079207920792,0.0526686877686011,0.220083956421622,0.000426285874394803,0.0142541998981843,0.00302645179317974,14,2,6,13,0.129833880078592,0.0657756484830744,0.259488553955137,0.000448461404673814,0.0847027918689678,0.0544606322725356,0.219120174041615,0.000423210692089489,0.0144585473424661,0.00306641167425707,,,,,,0.315789473684211,0.30443352340335,0.129833880078592
BQ,BES,"Bonaire, Sint Eustatius and Saba",Bonaire,2021-07-30,2020-12-13,100,1,83,0.13,0.0659142619332497,0.262242944097678,0.000454182004674096,0.09,0.0560905943465434,0.224751625254487,0.000431015793131936,0.0142541998981843,0.00302645179317974,13,2,6,14,0.130388367061885,0.0658944843808202,0.256328780150977,0.000444699792986847,0.0872175212785361,0.0551969945167354,0.217955808370108,0.000420534512307369,0.0145992713644978,0.00308885325166267,,,,,,0.3,0.294062638996893,0.130388367061885
BQ,BES,"Bonaire, Sint Eustatius and Saba",Bonaire,2021-07-31,2020-12-17,100,2,82,0.13,0.0659142619332497,0.251592744994863,0.000438870645109335,0.09,0.0560905943465434,0.215624021970907,0.000415938571016945,0.0146061554512259,0.00310062531838375,12,2,6,15,0.130621856444203,0.0659459472020842,0.255538101714102,0.000443696958741889,0.0877053673595287,0.0553415153259224,0.217560083040552,0.000419734638821793,0.0146486894762572,0.00309631787314723,,,,,,0.285714285714286,0.291575624495083,0.130621856444203
BQ,BES,"Bonaire, Sint Eustatius and Saba",Bonaire,2021-08-03,2020-12-17,101,1,83,0.128712871287129,0.0653099035773333,0.250169267050578,0.00043680238354606,0.0891089108910891,0.0555624258506535,0.21440405022832,0.000413906754453827,0.0146061554512259,0.00310062531838375,12,2,6,15,0.131628156812843,0.0661668345914689,0.253281981895442,0.00044067970004957,0.0887891705171264,0.0556661944969756,0.216186118306868,0.000417136934109466,0.0148338080040499,0.00312267873623305,0.000283597462869591,-0.00136913187321105,0.00144165485185984,-0.000279616096536585,6.92920212806012e-05,0.285714285714286,0.285107560960376,0.131628156812843
BQ,BES,"Bonaire, Sint Eustatius and Saba",Bonaire,2021-08-04,2020-12-19,100,1,83,0.13,0.0659142619332497,0.249708928192826,0.000436132433715965,0.09,0.0560905943465434,0.214009523287649,0.000413248848572125,0.0147887323943662,0.0031390922838846,12,2,6,16,0.132085962961051,0.0662670765084194,0.252547133738749,0.000439641418052995,0.0890385495668026,0.0557425419531363,0.215654077601682,0.000416180443735017,0.0149089288141801,0.00313279913026396,0.000363527905444495,-0.00151277764151963,0.00146913723027236,-0.000396187663683674,8.22685092227944e-05,0.272727272727273,0.283365355800953,0.132085962961051
BQ,BES,"Bonaire, Sint Eustatius and Saba",Bonaire,2021-08-07,2020-12-23,100,1,83,0.14,0.0680082084760048,0.251146102432172,0.00043689778073348,0.09,0.0560905943465434,0.213942131842701,0.000413136426990057,0.0160211267605634,0.0032652266949035,12,2,6,17,0.133876786208988,0.0666594811143886,0.250197189618816,0.000436164564971308,0.0895417238160369,0.0559034626533697,0.213718151305995,0.000412813771304525,0.0151752492560779,0.00316691336478526,0.000691872097203186,-0.00184205609943716,0.00114884812546092,-0.0009329837156813,0.000127337547722436,0.260869565217391,0.279734621403134,0.133876786208988
BQ,BES,"Bonaire, Sint Eustatius and Saba",Bonaire,2021-08-14,2020-12-24,100,1,83,0.14,0.0680082084760048,0.24381588071076,0.000426216849472585,0.09,0.0560905943465434,0.207697785437277,0.000402668086939349,0.0160211267605634,0.0032652266949035,11,2,7,17,0.138506724294083,0.0676742421521998,0.243899339289863,0.000426485841103786,0.0899318886393742,0.0560536023668377,0.207944595139485,0.000403056904055057,0.0157740628870343,0.00323792141385179,0.00144547403591529,-0.00259820244421239,0.000871516128401066,-0.0018625964836883,0.000219252590761365,0.291666666666667,0.280768314439577,0.138506724294083
