ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
ML,MLI,Mali,Bamako,2020-05-05,2020-05-02,33,4,110,8554821.07896831,0,0,0,2,180783.057952617,2,180783.057952617,35,1678.2951965722,0,1,,,,,,,,,,,,,,,,,,,,,,,,
ML,MLI,Mali,Bamako,2020-05-06,2020-05-04,45,3,113,8273396.3111957,0,0,0,2,236042.489900323,2,236042.489900323,15,1724.48680748703,0,1,,,,,,,,,,,,,,,,,,,,,,,,
ML,MLI,Mali,Bamako,2020-05-07,2020-05-05,37,3,115,7275833.0058113,0,0,0,2,130720.36532298,2,130720.36532298,9,1770.67841840186,0,1,,,,,,,,,,,,,,,,,,,,,,,,
ML,MLI,Mali,Bamako,2020-05-08,2020-05-06,26,3,108,7618832.74146776,0,0,0,2,130720.36532298,2,130720.36532298,13,1647.50078929565,0,0,,,,,,,,,,,,,,,,,,,,,,,,
ML,MLI,Mali,Bamako,2020-05-09,2020-05-07,47,3,110,7115706.24590029,0,0,0,1,31786.4966812421,1,31786.4966812421,12,1678.2951965722,0,1,,,,,,,,,,,,,,,,,,,,,,,,
ML,MLI,Mali,Bamako,2020-05-10,2020-05-08,41,3,114,7269805.61962808,0,0,0,1,101882.061836818,0,0,14,1739.88401112531,0,2,,,,,,,,,,,,,,,,,,,,,,,,
ML,MLI,Mali,Bamako,2020-05-11,2020-05-09,40,3,128,6942004.3456409,0,0,0,1,101882.061836818,0,0,8,1970.84206569947,0,3,,,,,,,,,,,,,,,,,,,,,,,,
ML,MLI,Mali,Bamako,2020-05-12,2020-05-10,46,3,127,6550109.17965955,0,0,0,1,101882.061836818,0,0,8,1940.04765842291,0,2,,,,,,,,,,,,,,,,,,,,,,,,
ML,MLI,Mali,Bamako,2020-05-13,2020-05-11,46,3,132,6616770.71792707,0,0,0,1,31445.5912600693,1,31445.5912600693,18,2017.0336766143,0,1,,,,,,,,,,,,,,,,,,,,,,,,
ML,MLI,Mali,Bamako,2020-05-14,2020-05-12,52,3,144,7826806.69935612,0,0,0,1,31445.5912600693,1,31445.5912600693,18,2186.40291663535,0,2,,,,,,,,,,,,,,,,,,,,,,,,
ML,MLI,Mali,Bamako,2020-05-15,2020-05-14,59,2,111,5921181.76064532,0,0,0,0,0,0,0,15,1662.89799293392,0,2,,,,,,,,,,,,,,,,,,,,,,,,
ML,MLI,Mali,Bamako,2020-05-16,2020-05-15,54,2,113,5675932.7241979,0,0,1,1,66298.9916769464,1,66298.9916769464,31,1709.08960384876,0,0,,,,,,,,,,,,,,,,,,,,,,,,
ML,MLI,Mali,Bamako,2020-05-17,2020-05-15,26,3,139,6959482.95229174,0,0,1,1,66298.9916769464,1,66298.9916769464,38,2094.01969480568,0,0,,,,,,,,,,,,,,,,,,,,,,,,
