ISO2,ISO_3,country,region,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
HK,HKG,Hong Kong,Central and Western,2020-05-08,2020-05-03,111,22,6,0.00900900900900901,0.0175776157070447,0.00568656254873472,8.0588131260986e-05,0,0,0,0,0.00280724429591141,0.00137359235549093,0,0,,,0.00410792687685843,0.00801530382898386,0.0023953395601094,4.64314968910779e-05,0.00130559558201601,0.00254749283506666,0.000674736690684136,1.96017837361248e-05,0.0021071887405781,0.00105930770036883,,,0.00410792687685843
HK,HKG,Hong Kong,Central and Western,2020-05-09,2020-05-04,109,15,6,0.0091743119266055,0.0178986477811282,0.00576681410261824,8.17221322943804e-05,0,0,0,0,0.00285923030139125,0.0013989927831438,0,0,,,0.0040514140918084,0.00790506312373645,0.00234599836247124,4.63469468382235e-05,0.00134380050542134,0.00262204393791848,0.000694743102312178,2.01829931207658e-05,0.00211871786240587,0.0010624308335387,,,0.0040514140918084
HK,HKG,Hong Kong,Central and Western,2020-05-10,2020-05-05,113,25,6,0.00884955752212389,0.0172678965081244,0.00566223108706766,8.02442954256093e-05,0,0,0,0,0.00258479525014164,0.00130637120951882,0,0,,,0.00399801789554226,0.00780090492593359,0.00229789138469095,4.62898714261848e-05,0.00137883435935537,0.00269040793941415,0.000713123860797163,2.07169760401114e-05,0.00212981814168066,0.00106563795197791,,,0.00399801789554226
HK,HKG,Hong Kong,Central and Western,2020-05-11,2020-05-06,112,16,6,0.00892857142857143,0.0174213797031353,0.00580532660361245,8.22663036420948e-05,0,0,0,0,0.00278195380675905,0.0013612349108632,0,0,,,0.00394795576493331,0.007703253637953,0.00225111717415313,4.62596768714881e-05,0.0014101496631598,0.00275151654904862,0.000729593779228592,2.11954475208307e-05,0.00214016538490959,0.00106884602110403,,,0.00394795576493331
HK,HKG,Hong Kong,Central and Western,2020-05-12,2020-05-08,100,22,5,0,0,0,0,0,0,0,0,0.000194947520549403,0.000382052873576213,0,0,,,0.00390143851107508,0.00761252064698918,0.00220576883520931,4.62554976186679e-05,0.00143719492660254,0.00280429364319539,0.000743865174708465,2.16100500692466e-05,0.00214941284777643,0.00107196100502348,,,0.00390143851107508
HK,HKG,Hong Kong,Central and Western,2020-05-13,2020-05-08,112,12,6,0,0,0,0,0,0,0,0,0.000173872112922441,0.000340753451618937,0,0,,,0.00385866588476501,0.00752909574719296,0.00216193206745447,4.62761752018174e-05,0.0014594260062573,0.00284767742374577,0.000755653747814354,2.19525244747032e-05,0.00215717156078718,0.00107487813413281,,,0.00385866588476501
HK,HKG,Hong Kong,Central and Western,2020-05-14,2020-05-09,113,23,6,0,0,0,0,0,0,0,0,0.00034158946078568,0.000473329277197116,0,0,,,0.00381982118070659,0.0074533366075999,0.00211968291710372,4.63202348370522e-05,0.00147631910216401,0.00288064577760035,0.000764685325144862,2.22149056865638e-05,0.00216307533427763,0.00107749154729029,,,0.00381982118070659
HK,HKG,Hong Kong,Central and Western,2020-05-15,2020-05-11,103,30,5,0,0,0,0,0,0,0,0,0.000378427539890018,0.000524364929538936,0,0,,,0.00378506473249083,0.00738555607525121,0.0020790852328352,4.63858590084639e-05,0.00148738518038126,0.00290224441874535,0.000770703355952816,2.23897405985153e-05,0.0021667477384548,0.00107968988890138,,,0.00378506473249083
HK,HKG,Hong Kong,Central and Western,2020-05-16,2020-05-13,101,36,4,0,0,0,0,0,0,0,0,0.000385996090687819,0.000534850203331515,0,0,,,0.00375452622404552,0.00732600716856082,0.00204018783210341,4.6470857346405e-05,0.00149218548191156,0.00291161715048096,0.000773476988639345,2.24703226787929e-05,0.00216781530550571,0.00108136287625214,,,0.00375452622404552
HK,HKG,Hong Kong,Central and Western,2020-05-17,2020-05-15,102,36,3,0,0,0,0,0,0,0,0,0.000382174347215662,0.00052955566906468,0,0,,,0.00372829579604819,0.00727486571906556,0.0020030214038899,4.65726322526244e-05,0.00149034764477922,0.00290803732447471,0.000772809482990555,2.2450936354516e-05,0.00216590774851649,0.00108239308407694,,,0.00372829579604819
HK,HKG,Hong Kong,Central and Western,2020-05-18,2020-05-16,107,35,3,0,0,0,0,0,0,0,0,0.000551422986696884,0.000623810322349503,0,0,,,0.00370641400015619,0.0072322107648358,0.00196759519937591,4.66881400358661e-05,0.00148158183287213,0.00289093931345261,0.000768546644198024,2.23271020293788e-05,0.00216069074930935,0.0010826749904941,,,0.00370641400015619
HK,HKG,Hong Kong,Central and Western,2020-05-19,2020-05-17,110,39,3,0.00909090909090909,0.0177366792474103,0.00442622619828614,0.000128598712429255,0.00909090909090909,0.0177366792474103,0.00442622619828614,0.000128598712429255,0.00556725130799738,0.00198662546784299,0,0,,,0.00368886075065076,0.0071980029876491,0.00193389359278172,4.68138478118769e-05,0.00146569614440265,0.00285994857869436,0.00076058490108486,2.20958107657076e-05,0.0021518515384288,0.0010820980002179,,,0.00368886075065076
HK,HKG,Hong Kong,Central and Western,2020-05-20,2020-05-18,107,33,3,0.00934579439252336,0.0182316240644272,0.00467262304240835,0.000135740677762623,0.00934579439252336,0.0182316240644272,0.00467262304240835,0.000135740677762623,0.00592370238184276,0.00207907585145352,0,0,,,0.00367554354079087,0.0071720617157466,0.00190187262958222,4.69456871081927e-05,0.00144261047856119,0.00281490872950577,0.00074887860088972,2.17557362073059e-05,0.00213913336663867,0.00108056776934194,,,0.00367554354079087
HK,HKG,Hong Kong,Central and Western,2020-05-21,2020-05-19,108,36,3,0.00925925925925926,0.0180636016201853,0.00522357425775897,0.000151703921571812,0.00925925925925926,0.0180636016201853,0.00522357425775897,0.000151703921571812,0.00649512652599695,0.00214479942903011,0,0,,,0.00366628532545493,0.00715404127606347,0.00187145671657331,4.70790059909654e-05,0.00141236798623701,0.00275590386898203,0.000733446064342903,2.13074104880801e-05,0.00212233493730451,0.00107799896153916,,,0.00366628532545493
HK,HKG,Hong Kong,Central and Western,2020-05-22,2020-05-19,134,26,4,0.00746268656716418,0.0145719178412448,0.00393031081321559,0.000114218920333351,0.00746268656716418,0.0145719178412448,0.00393031081321559,0.000114218920333351,0.00519610122079756,0.00171696092215937,0,0,,,0.0036608126147153,0.00714340775902547,0.00184253564499442,4.72085225651472e-05,0.00137514323403072,0.00268327452687977,0.000714373945200202,2.07533508839403e-05,0.00210133435169158,0.0010743274149966,,,0.0036608126147153
HK,HKG,Hong Kong,Central and Western,2020-05-23,2020-05-20,125,30,4,0,0,0,0,0,0,0,0,0.00200717967157666,0.0010899996869041,0,0,,,0.0036587444634855,0.00713941753317179,0.00181496217039778,4.73282838242717e-05,0.00133124628188427,0.00259762561912071,0.000691819474072473,2.00981250017392e-05,0.00207609376329446,0.00106951150723415,,,0.0036587444634855
HK,HKG,Hong Kong,Central and Western,2020-05-24,2020-05-21,128,36,4,0,0,0,0,0,0,0,0,0.00301559445849858,0.00131962402112067,0,0,,,0.00365958316578047,0.00714109908764765,0.00178855039682355,4.74316349407673e-05,0.00128112202013342,0.00249982515728823,0.000666010240875902,1.93483444628969e-05,0.00204665776468686,0.00106352749370044,,,0.00365958316578047
