"date","country","region","population","p_cases_infected","p_cases_recent","p_cases_active"
2020-03-22,"FR","FRARA",7773595,0,0,0
2020-03-22,"FR","FRBFC",2902010,NA,NA,NA
2020-03-22,"FR","FRBRE",3301802,0.00423685425296667,0,0
2020-03-22,"FR","FRCOR",314867,NA,NA,NA
2020-03-22,"FR","FRCVL",2619613,NA,NA,NA
2020-03-22,"FR","FRGES",5661319,0.00405718526018407,0,0
2020-03-22,"FR","FRHDF",6069298,0.00287560878814431,0,0
2020-03-22,"FR","FRIDF",11938714,0.00303916120870206,0,0
2020-03-22,"FR","FRNAQ",5910360,NA,NA,NA
2020-03-22,"FR","FRNOR",3397249,NA,NA,NA
2020-03-22,"FR","FROCC",5657583,NA,NA,NA
2020-03-22,"FR","FRPAC",4984058,NA,NA,NA
2020-03-22,"FR","FRPDL",3676582,NA,NA,NA
2020-03-23,"FR","FRARA",7773595,0.00376502977922913,0,0
2020-03-23,"FR","FRBFC",2902010,NA,NA,NA
2020-03-23,"FR","FRBRE",3301802,0.00574234494193959,0,0
2020-03-23,"FR","FRCOR",314867,NA,NA,NA
2020-03-23,"FR","FRCVL",2619613,0,0,0
2020-03-23,"FR","FRGES",5661319,0.00860683565476918,0,0
2020-03-23,"FR","FRHDF",6069298,0.00172536527288658,0,0
2020-03-23,"FR","FRIDF",11938714,0.0215993477437315,0,0
2020-03-23,"FR","FRNAQ",5910360,NA,NA,NA
2020-03-23,"FR","FRNOR",3397249,NA,NA,NA
2020-03-23,"FR","FROCC",5657583,0,0,0
2020-03-23,"FR","FRPAC",4984058,0,0,0
2020-03-23,"FR","FRPDL",3676582,0,0,0
2020-03-24,"FR","FRARA",7773595,0.00376502977922913,0,0
2020-03-24,"FR","FRBFC",2902010,NA,NA,NA
2020-03-24,"FR","FRBRE",3301802,0.00574234494193959,0,0
2020-03-24,"FR","FRCOR",314867,NA,NA,NA
2020-03-24,"FR","FRCVL",2619613,0,0,0
2020-03-24,"FR","FRGES",5661319,0.00860683565476918,0,0
2020-03-24,"FR","FRHDF",6069298,0.00172536527288658,0,0
2020-03-24,"FR","FRIDF",11938714,0.0215993477437315,0,0
2020-03-24,"FR","FRNAQ",5910360,NA,NA,NA
2020-03-24,"FR","FRNOR",3397249,NA,NA,NA
2020-03-24,"FR","FROCC",5657583,0,0,0
2020-03-24,"FR","FRPAC",4984058,0,0,0
2020-03-24,"FR","FRPDL",3676582,0,0,0
2020-03-25,"FR","FRARA",7773595,0.00376502977922913,0,0
2020-03-25,"FR","FRBFC",2902010,NA,NA,NA
2020-03-25,"FR","FRBRE",3301802,0.00574234494193959,0,0
2020-03-25,"FR","FRCOR",314867,NA,NA,NA
2020-03-25,"FR","FRCVL",2619613,0,0,0
2020-03-25,"FR","FRGES",5661319,0.00860683565476918,0,0
2020-03-25,"FR","FRHDF",6069298,0.00172536527288658,0,0
2020-03-25,"FR","FRIDF",11938714,0.0215993477437315,0,0
2020-03-25,"FR","FRNAQ",5910360,NA,NA,NA
2020-03-25,"FR","FRNOR",3397249,NA,NA,NA
2020-03-25,"FR","FROCC",5657583,0,0,0
2020-03-25,"FR","FRPAC",4984058,0,0,0
2020-03-25,"FR","FRPDL",3676582,0,0,0
2020-03-26,"FR","FRARA",7773595,0.00376502977922913,0,0
2020-03-26,"FR","FRBFC",2902010,NA,NA,NA
2020-03-26,"FR","FRBRE",3301802,0.00574234494193959,0,0
2020-03-26,"FR","FRCOR",314867,NA,NA,NA
2020-03-26,"FR","FRCVL",2619613,0,0,0
2020-03-26,"FR","FRGES",5661319,0.00860683565476918,0,0
2020-03-26,"FR","FRHDF",6069298,0.00172536527288658,0,0
