"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","UA","UA05",1604270,0.002710027100271,0.00111111111111111,369,0.002710027100271,0.00111111111111111,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"2","UA","UA07",1042855,0,0,131,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"3","UA","UA09",2263676,0,0,285,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"4","UA","UA12",3258705,0.00797872340425532,0.00551020408163265,376,0.00797872340425532,0.00551020408163265,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"5","UA","UA14",4387702,0,0,618,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"6","UA","UA18",1249225,0,0,156,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"7","UA","UA21",1259497,0,0,201,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"8","UA","UA23",1755663,0,0,231,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"9","UA","UA26",1382721,0,0,200,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"10","UA","UA30",2900920,NA,NA,0,NA,NA,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"11","UA","UA32",1731673,0,0,314,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"12","UA","UA35",974724,0,0,120,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"13","UA","UA40",381685,NA,NA,0,NA,NA,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"14","UA","UA43",1963770,NA,NA,120,NA,NA,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"15","UA","UA46",2535476,0.0230769230769231,0.0114285714285714,520,0.0230769230769231,0.0114285714285714,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"16","UA","UA48",1159634,0,0,205,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"17","UA","UA51",2387282,0.00680272108843537,0.0333333333333333,441,0.00680272108843537,0.0333333333333333,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"18","UA","UA53",1440684,0,0,150,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"19","UA","UA56",1162049,0,0,202,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"20","UA","UA59",1115051,0,0,190,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"21","UA","UA61",1066523,0,0,254,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"22","UA","UA63",2720342,0.0137254901960784,0.0333333333333333,510,0.0137254901960784,0.0333333333333333,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"23","UA","UA65",1063803,0.0535714285714286,0.03,280,0.0535714285714286,0.03,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"24","UA","UA68",1296103,0.0034965034965035,0.005,286,0.0034965034965035,0.005,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"25","UA","UA71",1246166,0,0,340,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"26","UA","UA74",1047023,0,0,210,0,0,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
"27","UA","UA77",910001,NA,NA,0,NA,NA,45307223,0.0095299978340914,0.0100505050505051,4617,0.00520954813056593,0.0065736574924885,6589,0.0069896227585489,0.00800615840051656
