"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USAK",731545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USAL",4903185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USAR",3017825,0.02,0.02,0,0,0,0,100,1,0.02,0.02,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USAZ",7278717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USCA",39512223,0.0108695652173913,0.0166666666666667,0,0,0,0,92,4,0.0108695652173913,0.0166666666666667,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USCO",5758736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USCT",3565287,0,0,0,0,0,0,5,1,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USDC",705749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USDE",973764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USFL",21477737,0.0493421052631579,0.0911309523809524,0.0131578947368421,0.0395833333333333,0.0164473684210526,0.0304166666666667,304,4,0.0493421052631579,0.0911309523809524,0.0131578947368421,0.0395833333333333,0.0164473684210526,0.0304166666666667
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USGA",10617423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USHI",1415872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USIA",3155070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USID",1787065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USIL",12671821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USIN",6732219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USKS",2913314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USKY",4467673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USLA",4648794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US",2020-12-17,328300544,0.125,0.125,0.125,8,2,0.0191954595298694,1182,0.00296220733765246,0.00317781766918166,1182,0.01990675055824,0.00378262947319766,0.00378262947319766,"USMA",6949503,0.0857142857142857,0.0681818181818182,0,0,0,0,35,4,0.0857142857142857,0.0681818181818182,0,0,0,0
