ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
BG,BGR,Bulgaria,2020-04-23,2020-04-23,404,404,1,0,0,0,0,0,0,0,0,0.000456604966457097,0.000248152053085339,0.00176098782126149,0.00254848551067828,0.0017472213911941,2.20130200177994e-05,0.00108375137800677,0.0017959803719511,0.00120632439968569,1.55937351267932e-05,0.000846907801310045,0.00031509871488263,,,,,
BG,BGR,Bulgaria,2020-04-24,2020-04-24,440,440,1,0,0,0,0,0,0,0,0,0.00077175381053444,0.000308640990278921,0.00178558946637959,0.00256107973654576,0.0017675637058947,2.24128149649094e-05,0.00106489474442176,0.00176389912009095,0.00118167025528759,1.55127246025359e-05,0.000863204378820841,0.000316317328358582,,,,,
BG,BGR,Bulgaria,2020-04-25,2020-04-25,465,465,1,0.0021505376344086,0.00421044163893872,0.000709704269275872,2.15193809089977e-05,0.0021505376344086,0.00421044163893872,0.000709704269275872,2.15193809089977e-05,0.000796080832823025,0.000305876173825074,0.00180198895225893,0.00255957425096031,0.00177996899541126,2.2745304542473e-05,0.00104066819294744,0.00172301668088355,0.00114957531207268,1.53845078646354e-05,0.000879317315946984,0.000316968591722103,,,,,
BG,BGR,Bulgaria,2020-04-26,2020-04-26,453,453,1,0.00441501103752759,0.00610525849767531,0.00825469598343383,7.45762567348468e-05,0.00441501103752759,0.00610525849767531,0.00825469598343383,7.45762567348468e-05,0.000815583926722921,0.000313366741174571,0.00181000255007985,0.00254392743777758,0.00178448079494857,2.30116575674028e-05,0.00101217114466454,0.00167505586812387,0.00111125862083965,1.52249006962485e-05,0.000894967457752477,0.000316911816874692,,,,,
BG,BGR,Bulgaria,2020-04-27,2020-04-27,504,504,1,0.00396825396825397,0.00548869556255141,0.00170694357106412,3.44030002079197e-05,0.00198412698412698,0.00388495756027532,0.00068759062076059,2.18460701032412e-05,0.000592734765305259,0.000253437044398692,0.00180977052191878,0.00251474692405663,0.00178144072486942,2.3215222737993e-05,0.000980920828464239,0.00162236120918665,0.00106848627659818,1.50538931205252e-05,0.0009098205732385,0.000316009600332624,,,,,
BG,BGR,Bulgaria,2020-04-28,2020-04-28,413,413,1,0,0,0,0,0,0,0,0,0.00126487077806646,0.000407303883778366,0.00180177498782907,0.00247328138107882,0.0017715763677546,2.33608115128981e-05,0.000948720655649388,0.00156763595953019,0.0010234075667916,1.48918031519138e-05,0.000923597478400121,0.000314157371945402,,,,,
BG,BGR,Bulgaria,2020-04-29,2020-04-29,399,399,1,0.0050125313283208,0.00692945372206478,0.00432799780551077,5.42399123968413e-05,0,0,0,0,0.00153714163151498,0.000459085636791179,0.00178696492164629,0.00242165546984101,0.00175565752493319,2.34533969381917e-05,0.00091780006899921,0.00151423620328113,0.000978680123400898,1.47630565822224e-05,0.000935985373025091,0.000311285298436448,4.32951673079946e-06,1.40602228984848e-06,-2.76585515012606e-05,-3.79407127141313e-05,1.48462619525077e-05
BG,BGR,Bulgaria,2020-04-30,2020-04-30,350,350,1,0,0,0,0,0,0,0,0,0.000694019187589304,0.000329795215813409,0.00176683098899256,0.00236283782600557,0.00173523333772702,2.35037442552407e-05,0.000890571536228825,0.00146564513996305,0.000937302966333261,1.46918565627977e-05,0.000946758059642631,0.000307386798639914,-3.12641289783867e-06,-5.38839469461204e-06,-2.90538680321552e-05,-4.07278814923877e-05,1.39256134702983e-05
BG,BGR,Bulgaria,2020-05-01,2020-05-01,377,377,1,0,0,0,0,0,0,0,0,0.000489568426602395,0.000266062386215092,0.00174312792414136,0.00230039339925143,0.00171188366896022,2.35222866992004e-05,0.00086936879197424,0.00142528873829455,0.000902214206482972,1.46994709537324e-05,0.000955735015116774,0.000302524390289379,-9.81017135292826e-06,-1.13475544085053e-05,-2.85499001622007e-05,-4.12268509316183e-05,1.27362831949651e-05
BG,BGR,Bulgaria,2020-05-02,2020-05-02,335,335,1,0,0,0,0,0,0,0,0,0.00160724104386076,0.000510608474404865,0.00171784115204694,0.00223834791835823,0.00168727793122781,2.35218440631148e-05,0.000856329771730961,0.00139630366164326,0.000875992438899802,1.48034022940067e-05,0.000962865793271608,0.000296844160615361,-1.53602330054859e-05,-1.62004772867933e-05,-2.5973562155596e-05,-3.92110303233084e-05,1.13163892531885e-05
BG,BGR,Bulgaria,2020-05-03,2020-05-03,1044,1044,1,0.0028735632183908,0.00324700782423397,0.00263014347256567,4.25305556726068e-05,0.00191570881226054,0.0026524438580121,0.00192647122713357,3.64121019483552e-05,0.000734134536951438,0.00019573450548974,0.00169326698810572,0.00218094351180408,0.00166347292776612,2.35181482634976e-05,0.000853205970081386,0.00138121291441033,0.000860855418678681,1.5015907149279e-05,0.000968230674216362,0.000290564995791754,-1.94172556355092e-05,-1.96612995172163e-05,-2.12858097304756e-05,-3.46051429865838e-05,9.73501682964366e-06
