ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
BQ,BES,"Bonaire, Sint Eustatius and Saba",2020-06-03,2020-04-24,3,35,100,1362759.67840006,0,0,12,5,68681.9513055078,3,25060.0262390083,156,2945.33333333333,0,2,,,,,,,,,,,,,,,,,,,,,,,,
BQ,BES,"Bonaire, Sint Eustatius and Saba",2020-06-04,2020-04-24,1,36,101,1373707.20008755,0,0,13,6,79629.4729929985,3,25060.0262390083,158,2976.66666666667,0,2,,,,,,,,,,,,,,,,,,,,,,,,
BQ,BES,"Bonaire, Sint Eustatius and Saba",2020-06-07,2020-04-24,1,37,102,1399250.67791706,0,0,13,6,79629.4729929985,3,25060.0262390083,158,3008,0,2,,,,,,,,,,,,,,,,,,,,,,,,
BQ,BES,"Bonaire, Sint Eustatius and Saba",2020-06-08,2020-04-25,3,37,100,1396504.12263115,0,0,13,6,79629.4729929985,3,25060.0262390083,157,2945.33333333333,0,2,,,,,,,,,,,,,,,,,,,,,,,,
BQ,BES,"Bonaire, Sint Eustatius and Saba",2020-06-09,2020-04-29,2,36,100,1407700.52113682,0,0,12,6,79629.4729929985,3,25060.0262390083,155,2945.33333333333,0,2,,,,,,,,,,,,,,,,,,,,,,,,
BQ,BES,"Bonaire, Sint Eustatius and Saba",2020-06-10,2020-04-29,2,37,102,1441968.41469751,0,0,13,7,99176.8202905381,4,44607.3735365479,155,3008,0,2,,,,,,,,,,,,,,,,,,,,,,,,
BQ,BES,"Bonaire, Sint Eustatius and Saba",2020-06-11,2020-05-01,2,36,100,1355667.10296977,0,0,11,6,82201.1968777029,3,27631.7501237127,155,2976.66666666667,0,2,,,,,,,,,,,,,,,,,,,,,,,,
BQ,BES,"Bonaire, Sint Eustatius and Saba",2020-06-12,2020-05-01,2,37,102,1375627.2177545,0,0,11,6,82201.1968777029,3,27631.7501237127,155,3039.33333333333,0,2,,,,,,,,,,,,,,,,,,,,,,,,
BQ,BES,"Bonaire, Sint Eustatius and Saba",2020-06-13,2020-05-02,4,37,101,1309839.31348136,0,0,12,6,82201.1968777029,3,27631.7501237127,153,2976.66666666667,1,3,,,,,,,,,,,,,,,,,,,,,,,,
BQ,BES,"Bonaire, Sint Eustatius and Saba",2020-06-14,2020-05-02,1,38,102,1315221.32416147,0,0,12,6,82201.1968777029,3,27631.7501237127,153,3008,1,3,,,,,,,,,,,,,,,,,,,,,,,,
