ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
DK,DNK,Denmark,2020-04-23,2020-04-23,148,1,148,3867854.75893893,0,0,0,0,0,0,0,30,3607.17060116618,0,1,,,,,,,,,,,,,,,,,,,,,,,,
DK,DNK,Denmark,2020-04-24,2020-04-24,1293,1,1293,4994104.33268475,0,0,2,13,42252.4489484662,8,27180.5472314836,396,31050.9144992278,1,24,,,,,,,,,,,,,,,,,,,,,,,,
DK,DNK,Denmark,2020-04-25,2020-04-25,809,1,809,4469013.7991207,0,0,2,2,7498.72282525464,2,7498.72282525464,226,19376.3555941021,2,11,,,,,,,,,,,,,,,,,,,,,,,,
DK,DNK,Denmark,2020-04-26,2020-04-26,1009,1,1009,4668779.59932984,0,0,0,8,40355.2182992015,3,18234.1566656433,298,24177.7921375463,0,21,,,,,,,,,,,,,,,,,,,,,,,,
DK,DNK,Denmark,2020-04-27,2020-04-27,1015,1,1015,4472791.37928402,0,0,1,6,22430.6210154213,3,9513.49788800192,262,24372.7743322039,1,14,,,,,,,,,,,,,,,,,,,,,,,,
DK,DNK,Denmark,2020-04-28,2020-04-28,836,1,836,4491388.2594173,0,0,2,8,43252.4988689962,7,37614.3451197991,201,20180.6571470649,2,17,,,,,,,,,,,,,,,,,,,,,,,,
DK,DNK,Denmark,2020-04-29,2020-04-29,811,1,811,4418899.88062669,0,0,0,5,17370.7403491462,5,17370.7403491462,206,19522.5922400954,0,15,,,,,,,,,,,,,,,,,,,,,,,,
DK,DNK,Denmark,2020-04-30,2020-04-30,834,1,834,4500966.4472772,0,0,0,5,29776.411938354,2,12531.5261739501,230,20205.0299213971,0,15,,,,,,,,,,,,,,,,,,,,,,,,
DK,DNK,Denmark,2020-05-01,2020-05-01,747,1,747,4426719.52258895,0,0,1,3,12504.2084469191,1,3359.69565393501,325,18060.2257801631,1,11,,,,,,,,,,,,,,,,,,,,,,,,
DK,DNK,Denmark,2020-05-02,2020-05-02,703,1,703,4671273.82258557,0,0,0,2,10043.2254714831,2,10043.2254714831,173,17012.1964838784,0,11,,,,,,,,,,,,,,,,,,,,,,,,
DK,DNK,Denmark,2020-05-03,2020-05-03,1950,1,1950,4399888.31479493,0,0,4,13,27975.7456284586,9,19213.235767696,509,47015.0816868214,3,30,,,,,,,,,,,,,,,,,,,,,,,,
DK,DNK,Denmark,2020-05-04,2020-05-04,2148,1,2148,4594217.00795152,0,0,5,12,21894.2877463221,11,20467.8961787535,552,51840.8910045978,4,53,,,,,,,,,,,,,,,,,,,,,,,,
DK,DNK,Denmark,2020-05-05,2020-05-05,2012,1,2012,4483392.07706234,0,0,4,16,38338.2832751324,10,23455.5695245185,550,48574.9392440825,4,36,,,,,,,,,,,,,,,,,,,,,,,,
DK,DNK,Denmark,2020-05-06,2020-05-06,2017,1,2017,4477511.20508082,0,0,3,14,28333.6478890322,10,18541.3719897717,471,48891.7853104011,3,51,,,,0.0014695077149155,0.000882025117424579,0.00205699031240643,0.00655155522899829,0.00531426017826117,0.0077888502797354,0.00543443674434934,0.00541627365419084,0.00545259983450784,0.00446975263286799,0.0034467014078637,0.00549280385787228,0.00357540468192161,0.00356065846621147,0.00359015089763175,0.011244301514663,0.0109150162980999,0.0115735867312261,0.067741935483871,0.0397673204361832,0.0957165505315587
