ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
GF,GUF,French Guiana,2020-09-19,2020-06-10,3,62,100,2400586.31009667,0,0,2,1,37917.9653198121,1,37917.9653198121,41,4155.72815533981,2,12,,,,,,,,,,,,,,,,,,,,,,,,
GF,GUF,French Guiana,2020-09-20,2020-06-14,3,61,101,2431484.18211023,0,0,2,1,37917.9653198121,1,37917.9653198121,41,4201.90291262136,2,12,,,,,,,,,,,,,,,,,,,,,,,,
GF,GUF,French Guiana,2020-09-23,2020-06-18,3,59,100,2344666.93029843,0,0,2,1,37917.9653198121,1,37917.9653198121,34,4109.55339805825,2,12,,,,,,,,,,,,,,,,,,,,,,,,
GF,GUF,French Guiana,2020-09-24,2020-06-22,4,58,102,2465544.73918623,0,0,2,1,37917.9653198121,1,37917.9653198121,34,4248.07766990291,2,12,,,,,,,,,,,,,,,,,,,,,,,,
GF,GUF,French Guiana,2020-09-29,2020-06-23,1,58,100,2224415.86846453,0,0,2,1,37917.9653198121,1,37917.9653198121,34,4109.55339805825,2,12,,,,,,,,,,,,,,,,,,,,,,,,
GF,GUF,French Guiana,2020-09-30,2020-06-23,1,59,101,2229528.6253386,0,0,2,1,37917.9653198121,1,37917.9653198121,34,4155.72815533981,2,12,,,,,,,,,,,,,,,,,,,,,,,,
GF,GUF,French Guiana,2020-12-08,2020-09-10,2,62,100,2276535.61707922,0,0,2,1,10426.979662689,1,10426.979662689,36,9962.79850746269,2,13,,,,,,,,,,,,,,,,,,,,,,,,
GF,GUF,French Guiana,2020-12-09,2020-09-12,3,61,100,2355224.37200405,0,0,2,1,10426.979662689,1,10426.979662689,24,9962.79850746269,2,13,,,,,,,,,,,,,,,,,,,,,,,,
GF,GUF,French Guiana,2020-12-10,2020-09-14,3,60,101,2437955.05524053,0,0,2,1,10426.979662689,1,10426.979662689,74,10069.9253731343,2,15,,,,,,,,,,,,,,,,,,,,,,,,
GF,GUF,French Guiana,2020-12-11,2020-09-18,2,60,101,2448675.97280937,0,0,2,1,10426.979662689,1,10426.979662689,73,10069.9253731343,2,16,,,,,,,,,,,,,,,,,,,,,,,,
