ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cli_smooth_slope2,p_cliWHO_smooth_slope2,p_cases_infected,p_cases_infected_smooth,p_cases_active
AU,AUS,Australia,2020-04-23,2020-04-23,923,923,1,0.0075839653304442,0.00559683232771033,0.00579802927105354,3.39213765523167e-05,0.00541711809317443,0.0047353477983146,0.00450207689972989,2.9910425405517e-05,0.0018912602251061,0.000333914865347347,7,0,,,0.00843629491180779,0.00564614504420583,0.00805097366013702,3.95745117883307e-05,0.00624288610185054,0.00481480351200427,0.00574872884351801,3.30269323343344e-05,0.00151544232525447,0.000285949833164011,,,,,,,,,,0.00843629491180779
AU,AUS,Australia,2020-04-24,2020-04-24,989,989,1,0.00606673407482305,0.00483956177403524,0.0074310868075547,3.87794604347236e-05,0.00404448938321537,0.0039555034217213,0.00427821807958211,2.94710577477965e-05,0.00159365981823664,0.000296234672978728,12,1,,,0.00843077940743157,0.00562679753160426,0.00800384683124193,3.94589434219344e-05,0.00623259733655449,0.00479383851320271,0.0056608439729328,3.27763507717869e-05,0.00151594874084655,0.00028502763268956,,,,,,,,,,0.00843077940743157
AU,AUS,Australia,2020-04-25,2020-04-25,1028,1028,1,0.00972762645914397,0.00599973830744272,0.0136796871912619,5.18278976072681e-05,0.00778210116731518,0.00537159793758853,0.0124366447629994,4.94482149095079e-05,0.00132042253521127,0.000263960223006841,7,0,,,0.00841037082264703,0.00559653875731458,0.00794564083642829,3.93138175242426e-05,0.00620972965098505,0.00476316949118088,0.00556282869604898,3.24968107692985e-05,0.00151625784579319,0.000283803470407839,,,,,,,,,,0.00841037082264703
AU,AUS,Australia,2020-04-26,2020-04-26,1105,1105,1,0.00995475113122172,0.00585341987108462,0.00839280621850352,4.13552107123018e-05,0.0081447963800905,0.00529945496414055,0.00743271294685844,3.89368186852043e-05,0.00114268106359213,0.000237262906431233,5,0,,,0.00837255724748335,0.00555319892724833,0.00787581914643972,3.91367768219565e-05,0.00617270333495558,0.00472117520610643,0.00545599630300184,3.21916572074074e-05,0.0015155241429606,0.000282136233192652,,,,,,,,,,0.00837255724748335
AU,AUS,Australia,2020-04-27,2020-04-27,949,949,1,0.0105374077976818,0.0064965317982799,0.00967574667583284,4.39509052763751e-05,0.00632244467860906,0.00504289869593417,0.00454223068471778,3.0191374566086e-05,0.0013143548459367,0.000274431392560651,11,0,,,0.00831496537282568,0.00549471263978043,0.00779440891348446,3.89265058544674e-05,0.00612027205170423,0.0046664137955141,0.00534228512427992,3.18659555070287e-05,0.00151288163163753,0.000279882754888183,,,,,,,,,,0.00831496537282568
AU,AUS,Australia,2020-04-28,2020-04-28,967,967,1,0.0093071354705274,0.00605218770792142,0.00471696758923356,3.05387452796635e-05,0.0093071354705274,0.00605218770792142,0.00471696758923356,3.05387452796635e-05,0.00101443735481784,0.000239237020234352,4,0,,,0.00823528730575831,0.00541926943369868,0.00770046367334835,3.86795552760511e-05,0.00605131310658195,0.00459768693295596,0.00522367565531465,3.15247882341035e-05,0.00150731981240903,0.000276897728397448,,,,,,,,,,0.00823528730575831
AU,AUS,Australia,2020-04-29,2020-04-29,987,987,1,0.00506585612968592,0.00442907575038429,0.00511121215587093,3.23583664158243e-05,0.00303951367781155,0.00343423917975253,0.00283407410012547,2.41227425456824e-05,0.000947581513546108,0.000228500334638294,10,0,,,0.00813189383911058,0.00532568951879887,0.0075937714202987,3.83940544958832e-05,0.00596531082726649,0.00451435275592735,0.00510248544185506,3.11741757309506e-05,0.00149799965774595,0.000273068141193279,-5.07335121162023e-05,-7.62003733063868e-05,-4.62625457640071e-05,-0.000107707233610492,-2.9071112514206e-06,,,,,0.00813189383911058
AU,AUS,Australia,2020-04-30,2020-04-30,886,886,1,0.0112866817155756,0.00695583964091383,0.00913230274700872,4.27021056020634e-05,0.00790067720090294,0.00582962965472455,0.00604183037304282,3.47872119022981e-05,0.00244878361075544,0.000387543437231855,6,0,,,0.00800396060956654,0.00521367648797818,0.00747406678227843,3.80683130462699e-05,0.00586236299832428,0.00441649394073339,0.00498085403559353,3.08194647937557e-05,0.00148425599329814,0.000268325391993708,-7.11364663108377e-05,-8.82966748272492e-05,-6.17057230383673e-05,-0.000113331656223212,-5.28212459140318e-06,,,,,0.00800396060956654
AU,AUS,Australia,2020-05-01,2020-05-01,777,777,1,0.00643500643500644,0.00562225080309675,0.00880265097837282,4.19212730956359e-05,0.00257400257400257,0.00356272590753703,0.00222597364481198,2.11506521196269e-05,0.00324746405896519,0.000476295104527666,14,1,,,0.00785225687024182,0.00508421355781884,0.00734161679987756,3.77024441724878e-05,0.00574358899876173,0.00430517743464209,0.00486100360420449,3.04666512185573e-05,0.00146584828305839,0.000262674303077808,-9.30189920675363e-05,-0.000100670672758455,-7.76901087038869e-05,-0.00011697084864075,-8.40159378913242e-06,,,,,0.00785225687024182
AU,AUS,Australia,2020-05-02,2020-05-02,658,658,1,0.0106382978723404,0.00783878521636851,0.0082055206325774,4.00196903585979e-05,0.00911854103343465,0.00726287673912169,0.00674218854237203,3.63028942957342e-05,0.00172816037328264,0.000378365517718854,8,0,,,0.00767891336906123,0.00493957149093126,0.00719744562681411,3.72991010357672e-05,0.00561090001632513,0.00418242844218337,0.00474462225398902,3.01200539374261e-05,0.00144301948292739,0.000256203137356289,-0.000115607313070352,-0.000113062253270935,-9.36338864384083e-05,-0.000118562341502137,-1.20841100055344e-05,,,,,0.00767891336906123
