ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cli_smooth_slope2,p_cliWHO_smooth_slope2
TZ,TZA,Tanzania,2020-04-24,2020-04-23,115,52,2,0.0173913043478261,0.023892167460625,0.0369332130459826,8.07529339618827e-05,0,0,0,0,0.0130601792573624,0.00251792319803569,1,0,0.0348005691492844,0.0302028994889317,0.0376760861545719,8.24169782682862e-05,0.011127663929945,0.015787806444063,0.00813357324259703,3.56013880519711e-05,0.00900988743331026,0.00194018595829336,,,,,,,
TZ,TZA,Tanzania,2020-04-25,2020-04-24,117,65,2,0.0341880341880342,0.0329259652734508,0.0295640773158567,7.67443376020629e-05,0.00854700854700855,0.0166800862899834,0.00484325385534086,3.14553923906844e-05,0.00396927016645327,0.001394486367199,5,0,0.03579323988553,0.0304841419218985,0.0381098808356461,8.31354187202959e-05,0.0118441056202221,0.0163798316117414,0.00868089797548418,3.72018264658985e-05,0.00912470865971878,0.00194554786338849,,,,,,,
TZ,TZA,Tanzania,2020-04-26,2020-04-25,138,73,2,0.0434782608695652,0.0340245235327157,0.0496678401655628,9.17996276455771e-05,0.0072463768115942,0.014151085175537,0.00421217960400163,2.73654386834557e-05,0.00656571004977232,0.00162893411625154,4,0,0.0368787932972418,0.0307828735091817,0.0386379417021123,8.4014927892325e-05,0.0125977794326449,0.016972248183718,0.00927787635807115,3.88966679747985e-05,0.00925262149544502,0.00195094761511358,,,,,,,
TZ,TZA,Tanzania,2020-04-27,2020-04-26,135,62,2,0.0296296296296296,0.0286030985058798,0.0437668559443867,9.06591856989165e-05,0.00740740740740741,0.0144643804875982,0.00938115659478702,4.27207361694027e-05,0.00831762226904736,0.00187457556176033,2,0,0.038053553912148,0.0310939446508117,0.0392664138714551,8.5070049105125e-05,0.0133813506414495,0.0175554450225233,0.00992749905472057,4.06899355884941e-05,0.00939038297397215,0.00195583752466302,,,,,,,
TZ,TZA,Tanzania,2020-04-28,2020-04-27,139,77,2,0.00719424460431655,0.0140496476855479,0.00855144712088314,3.89586371661501e-05,0.00719424460431655,0.0140496476855479,0.00855144712088314,3.89586371661501e-05,0.00764275575936238,0.00178354090501276,4,0,0.0393090818444749,0.0314106420991796,0.0399973601541011,8.63086071119715e-05,0.014185391736569,0.0181183809938278,0.0106316074652002,4.25816088496457e-05,0.00953380199555139,0.00195956446582506,,,,,,,
TZ,TZA,Tanzania,2020-04-29,2020-04-28,145,68,2,0.0275862068965517,0.0266584957303103,0.0270021842591665,7.14584129251895e-05,0.00689655172413793,0.0134703020352146,0.00447882136391639,2.94377835597187e-05,0.0091855480710349,0.00188898311920127,3,0,0.0406284873178632,0.0317240160205434,0.0408249933754784,8.77295866459256e-05,0.0149960478930704,0.0186476610834285,0.0113885167978947,4.45642238056492e-05,0.00967792867365114,0.00196149679966224,,,,,,,
TZ,TZA,Tanzania,2020-04-30,2020-04-29,139,71,2,0.0647482014388489,0.0409089960432666,0.0588811328777498,0.000108431550462236,0.0287769784172662,0.0277921900258217,0.0203912042846756,6.51018192357091e-05,0.0106957534681775,0.00207474021421926,1,0,0.0419848656679418,0.0320232805476933,0.0417330122185021,8.93181736223306e-05,0.0157969707645229,0.0191305523177176,0.0121934303620498,4.66264725527044e-05,0.00981705774130747,0.00196106584599732,0.00119738275310958,0.000676154343988362,0.000778217805762975,0.000676642853242133,0.000134528384666203,,
TZ,TZA,Tanzania,2020-05-01,2020-04-30,103,32,2,0.058252427184466,0.0452328285398226,0.0452363218685245,9.55178544815096e-05,0.029126213592233,0.0324752782875229,0.0154339318982458,5.6657015485915e-05,0.0104915205518827,0.00239405904220969,0,0,0.043342566874269,0.0322975620196407,0.042695084138717,9.10485564288792e-05,0.0165679755201612,0.0195541818132518,0.0130357093359868,4.87463504967693e-05,0.00994587296255568,0.00195792566733966,0.00125822116478984,0.000764200550511806,0.00078731164998984,0.000725801893417109,0.000136860717139484,,
TZ,TZA,Tanzania,2020-05-02,2020-04-30,134,31,3,0.0447761194029851,0.0350164007106881,0.0335972274462464,7.13726549130465e-05,0.0223880597014925,0.025048814043301,0.0114628532771149,4.21642046076309e-05,0.0097593434623489,0.00202907329027516,0,0,0.0446550566462723,0.0325360589686803,0.043671842504066,9.28802555445549e-05,0.0172854227283676,0.0199064181605449,0.0138979053144381,5.08890880774874e-05,0.0100596849831161,0.00195206909243424,0.00129604389150509,0.000838983466992297,0.00078127388262045,0.00077000482606116,0.000134510581278513,,
TZ,TZA,Tanzania,2020-05-03,2020-05-01,115,52,3,0.0260869565217391,0.0291320448021993,0.0265472345093993,7.3724034873604e-05,0.00869565217391304,0.0169689025724735,0.00328833633079091,2.62551737535667e-05,0.0143405889884763,0.00263675334067281,0,0,0.0458653052070278,0.0327276477658221,0.0446111005960479,9.47555831745717e-05,0.0179228604602965,0.0201765553115702,0.0147554714801846,5.30072917577205e-05,0.0101543220851409,0.00194376156579254,0.00130195854914664,0.000890781120765453,0.000756918303141162,0.000804662070910672,0.000127323185194786,,
