ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
ER,ERI,Eritrea,2020-06-28,2020-04-24,2,51,100,1924237.87933235,0,0,6,7,209879.131065138,5,86849.1635010931,55,798.040816326531,2,8,,,,,,,,,,,,,,,,,,,,,,,,
ER,ERI,Eritrea,2020-06-30,2020-04-24,1,52,101,1928654.95540536,0,0,6,7,209879.131065138,5,86849.1635010931,55,806.530612244898,2,8,,,,,,,,,,,,,,,,,,,,,,,,
ER,ERI,Eritrea,2020-08-19,2020-06-10,2,57,101,2515591.53092649,0,0,1,1,2362.07250882447,0,0,36,1939.24074074074,1,11,,,,,,,,,,,,,,,,,,,,,,,,
ER,ERI,Eritrea,2020-08-21,2020-06-11,1,57,100,2509511.68963951,0,0,1,1,2362.07250882447,0,0,36,1918.16203703704,1,11,,,,,,,,,,,,,,,,,,,,,,,,
ER,ERI,Eritrea,2020-08-22,2020-06-12,3,57,100,2534328.61251576,0,0,1,1,2362.07250882447,0,0,36,1918.16203703704,1,10,,,,,,,,,,,,,,,,,,,,,,,,
ER,ERI,Eritrea,2020-08-25,2020-06-12,1,58,101,2557605.97682397,0,0,1,1,2362.07250882447,0,0,36,1939.24074074074,1,10,,,,,,,,,,,,,,,,,,,,,,,,
ER,ERI,Eritrea,2020-08-27,2020-06-15,2,57,100,2560610.62837479,0,0,2,2,15031.9682850377,1,12669.8957762132,39,1918.16203703704,1,10,,,,,,,,,,,,,,,,,,,,,,,,
ER,ERI,Eritrea,2020-08-28,2020-06-16,1,57,100,2537065.13169661,0,0,2,2,15031.9682850377,1,12669.8957762132,39,1918.16203703704,1,10,,,,,,,,,,,,,,,,,,,,,,,,
ER,ERI,Eritrea,2020-08-29,2020-06-17,4,57,102,2864791.13640323,0,0,3,3,324329.083419794,2,321967.010910969,31,1939.24074074074,1,10,,,,,,,,,,,,,,,,,,,,,,,,
ER,ERI,Eritrea,2020-08-30,2020-06-18,1,57,100,2742906.58501597,0,0,3,3,324329.083419794,2,321967.010910969,31,1918.16203703704,1,9,,,,,,,,,,,,,,,,,,,,,,,,
ER,ERI,Eritrea,2020-09-02,2020-06-20,2,56,100,2821162.39237152,0,0,3,3,324329.083419794,2,321967.010910969,31,1918.16203703704,1,10,,,,,,,,,,,,,,,,,,,,,,,,
ER,ERI,Eritrea,2020-09-04,2020-06-20,1,57,101,3201476.70054384,0,0,3,3,324329.083419794,2,321967.010910969,31,1939.24074074074,1,10,,,,,,,,,,,,,,,,,,,,,,,,
ER,ERI,Eritrea,2020-09-05,2020-06-20,1,58,102,3315457.17950836,0,0,3,3,324329.083419794,2,321967.010910969,31,1960.31944444444,1,10,,,,,,,,,,,,,,,,,,,,,,,,
ER,ERI,Eritrea,2020-09-06,2020-06-21,1,58,100,3195369.4479765,0,0,3,3,324329.083419794,2,321967.010910969,31,1918.16203703704,1,10,,,,0.0269886363636364,0.0185242361262955,0.0354530366009772,0.0284090909090909,0.0197311407161889,0.037087041101993,0.0646418841357757,0.064562876075856,0.0647208921956955,0.0170454545454545,0.0102843480798367,0.0238065610110724,0.0572671494598981,0.0571924921153878,0.0573418068044084,0.0209301486592766,0.0191466928086351,0.0227136045099181,0.116788321167883,0.06300843027898,0.170568212056786
ER,ERI,Eritrea,2020-09-07,2020-06-24,1,58,100,3193726.15765324,0,0,3,3,324329.083419794,2,321967.010910969,31,1918.16203703704,1,10,,,,0.0248579545454545,0.0167256543909938,0.0329902546999153,0.0255681818181818,0.0173235281907477,0.0338128354456159,0.0654836020235922,0.0654054392192767,0.0655617648279078,0.0149147727272727,0.00858348593153401,0.0212460595230115,0.061488179214173,0.0614122767144065,0.0615640817139396,0.0190961348520586,0.0174283373756432,0.020763932328474,0.107913669064748,0.0563335473344915,0.159493790795005
ER,ERI,Eritrea,2020-09-08,2020-06-24,1,59,101,3205476.8145539,0,0,3,3,324329.083419794,2,321967.010910969,31,1939.24074074074,1,10,,,,0.0227272727272727,0.0149428158903139,0.0305117295642316,0.0227272727272727,0.0149428158903139,0.0305117295642316,0.0662593282424191,0.0661820088509,0.0663366476339381,0.0127840909090909,0.00691612257582118,0.0186520592423606,0.0654275096386871,0.0653506428979234,0.0655043763794508,0.0174062344564229,0.0158463551625217,0.0189661137503242,0.099290780141844,0.0499296266002885,0.148651933683399
ER,ERI,Eritrea,2020-09-09,2020-06-26,2,58,100,2965615.09287825,0,0,3,3,324329.083419794,2,321967.010910969,31,1918.16203703704,1,10,,,,0.0241648898365316,0.0161410607003207,0.0321887189727426,0.0241648898365316,0.0161410607003207,0.0321887189727426,0.0735257876278265,0.0734451116925124,0.0736064635631406,0.0142146410803127,0.00802934956054181,0.0203999326000836,0.0727032797318887,0.072623020710162,0.0727835387536153,0.0172345157039315,0.0156816079936091,0.0187874234142538,0.1,0.0503058429805395,0.149694157019461
ER,ERI,Eritrea,2020-09-10,2020-06-26,2,59,102,3006674.25196776,0,0,3,3,324329.083419794,2,321967.010910969,31,1960.31944444444,1,10,,,,0.0255500354861604,0.0173111565676609,0.0337889144046599,0.0255500354861604,0.0173111565676609,0.0337889144046599,0.0805379952817544,0.0804543953163679,0.0806215952471409,0.0156139105748758,0.00914052952244837,0.0220872916273032,0.0797255340041545,0.0796423200420275,0.0798087479662814,0.0170226005174624,0.0154803076545178,0.0185648933804069,0.100719424460432,0.0506877641831462,0.150751084737717
