ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
HN,HND,Honduras,2020-04-23,2020-04-23,485,1,485,5781411.00352202,0,0,3,2,4,32722.2924193124,1,19546.3222666693,49,13415.0539778498,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,HND,Honduras,2020-04-24,2020-04-24,451,1,451,6026474.93012509,0,0,2,4,2,8463.59076056714,1,5843.76112061789,43,12413.0997388403,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,HND,Honduras,2020-04-25,2020-04-25,485,1,485,5982625.69106498,0,0,3,2,1,6241.72443663955,0,0,62,13275.8936668762,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,HND,Honduras,2020-04-26,2020-04-26,469,1,469,5782018.42098937,0,0,0,1,1,5780.18842052062,1,5780.18842052062,70,12997.5730449291,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,HND,Honduras,2020-04-27,2020-04-27,421,1,421,5993065.44577508,0,0,0,0,1,16977.0961989383,0,0,91,11661.6340595831,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,HND,Honduras,2020-04-28,2020-04-28,520,1,520,5885764.77570153,0,0,1,2,4,19713.5641570188,3,15393.3056291379,74,14389.1761546646,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,HND,Honduras,2020-04-29,2020-04-29,504,1,504,5897467.48623734,0,0,1,1,6,45475.0355102793,3,27396.6876677953,75,13749.0387241863,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,HND,Honduras,2020-04-30,2020-04-30,454,1,454,5829024.20930533,0,0,2,4,2,10867.1182714283,1,7602.54989433644,73,12496.5959254244,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,HND,Honduras,2020-05-01,2020-05-01,355,1,355,5971686.66243104,0,0,5,5,6,98867.3577846846,1,42336.1023516077,46,9824.71795473231,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,HND,Honduras,2020-05-02,2020-05-02,326,1,326,5780684.68279731,0,0,1,1,3,50433.5774999167,1,9841.44898667057,102,8961.92402669633,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,HND,Honduras,2020-05-03,2020-05-03,872,1,872,5694784.28751599,0,0,1,1,3,8631.42756254661,2,7708.6261191758,198,24046.9017362287,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,HND,Honduras,2020-05-04,2020-05-04,982,1,982,5733189.54281544,0,0,6,6,6,55249.7020968408,4,47619.695631987,402,27024.9323910625,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,HND,Honduras,2020-05-05,2020-05-05,963,1,963,5896049.06464133,0,0,6,8,7,45812.0496019992,3,28101.832478867,185,26468.2911471684,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,HND,Honduras,2020-05-06,2020-05-06,908,1,908,5732646.58627642,0,0,4,2,6,30849.5447588204,4,18740.1414878175,177,24993.1918508488,0,4,,,,0.00427089688834655,0.00285899748170501,0.0056827962949881,0.00475899938987187,0.00326896749010729,0.00624903128963646,0.00634533251982917,0.00462616363065112,0.00806450140900721,0.00531895104990449,0.00530320648020228,0.00533469561960669,0.00305064063453325,0.0018566368955822,0.0042446443734843,0.00287741923165411,0.0028658247396888,0.00288901372361942,0.00729671458176485,0.00694560847776573,0.00764782068576396,0.107142857142857,0,0.221705144369159
