ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
LY,LBY,Libya,2020-04-24,2020-04-24,665,1,665,4466508.13852107,0,0,0,0,0,0,3,16991.1031480817,2,14454.8575982338,144,12596.9594964497,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,LBY,Libya,2020-04-25,2020-04-25,378,1,378,3981542.90800684,0,0,0,0,0,0,1,5092.21527758653,1,5092.21527758653,50,7145.41597402943,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,LBY,Libya,2020-04-26,2020-04-26,332,1,332,3898630.9829682,0,0,0,0,0,0,0,0,0,0,33,6366.62404225511,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,LBY,Libya,2020-04-27,2020-04-27,347,1,347,4194324.60818438,0,0,0,0,0,0,2,77062.5153546069,1,14549.123512198,25,6639.20121837612,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,LBY,Libya,2020-04-28,2020-04-28,366,1,366,3994463.67098422,0,0,0,0,0,0,3,92177.4687051297,1,6357.8012078795,34,7048.06698255764,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,LBY,Libya,2020-04-29,2020-04-29,303,1,303,4023170.61383324,0,0,0,0,0,0,4,35964.4733014688,2,17792.2220592575,31,5724.12069854129,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,LBY,Libya,2020-04-30,2020-04-30,320,1,320,3825564.58408619,0,0,0,0,0,0,0,0,0,0,27,6055.10726954538,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,LBY,Libya,2020-05-01,2020-05-01,218,1,218,3842094.68639588,0,0,0,0,0,0,1,24196.3392170716,1,24196.3392170716,36,4205.47643158135,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,LBY,Libya,2020-05-02,2020-05-02,213,1,213,4259156.45052627,0,0,0,0,0,0,1,22645.2155945216,1,22645.2155945216,102,4088.65764181521,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,LBY,Libya,2020-05-03,2020-05-03,531,1,531,4251208.16497142,0,0,0,0,0,0,4,12385.5385533521,2,7536.05790442931,67,10026.9461215944,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,LBY,Libya,2020-05-04,2020-05-04,526,1,526,4388738.10938612,0,0,0,0,0,0,1,3072.69923343491,0,0,54,10104.8253147719,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,LBY,Libya,2020-05-05,2020-05-05,481,1,481,4159690.99598032,0,0,0,0,0,0,3,24672.2142799465,1,14330.0730041521,45,9189.74479493703,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,LBY,Libya,2020-05-06,2020-05-06,506,1,506,3879365.92335291,0,0,0,0,0,0,3,35307.5782052573,3,35307.5782052573,93,9695.95955059034,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY,LBY,Libya,2020-05-07,2020-05-07,514,1,514,3974750.91737753,0,0,0,0,0,0,5,36465.0621331124,5,36465.0621331124,56,9773.83874376778,0,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00543859649122807,0.00352931534975967,0.00734787763269647,0.00675599851495436,0.00673475855368292,0.00677723847622579,0.00350877192982456,0.00197371327991143,0.00504383057973769,0.00347793648335945,0.00346267188945753,0.00349320107726137,0.00733474207568371,0.00682739496889301,0.00784208918247441,0,0,0
LY,LBY,Libya,2020-05-08,2020-05-08,565,1,565,4087054.3588001,0,0,0,0,0,0,2,6381.00247725123,1,3975.82269028435,102,10805.7380533688,0,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00535714285714286,0.0034452908318061,0.00726899488247962,0.00661423413949894,0.00659314656761509,0.00663532171138278,0.00339285714285714,0.00186986079378742,0.00491585349192686,0.00331656654007786,0.00330160932272685,0.00333152375742886,0.00706467631759813,0.00656253337382335,0.00756681926137292,0,0,0
LY,LBY,Libya,2020-05-09,2020-05-09,491,1,491,3988991.36668443,0,0,0,0,0,0,5,18705.9769139668,4,13345.541771005,55,9364.97297958626,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.00595133905128654,0.00395687070650703,0.00794580739606605,0.00685318364710841,0.00683172253388336,0.00687464476033346,0.00385086644495011,0.00224482263397257,0.00545691025592766,0.00346152035842687,0.00344624189021171,0.00347679882664203,0.00696677071378391,0.00647319395350887,0.00746034747405894,0,0,0
