ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
LR,LBR,Liberia,2020-06-20,2020-05-02,100,5,43,0.03,0.0334344809563718,0.00719062741537177,0.000150808041026365,0.02,0.0274394957835608,0.00547249465932338,0.000131676793939182,0.00239736290080911,0.00117327731633405,0.0373071582119231,0.0370080634993704,0.0119038935770678,0.000203628745602221,0.0273410320960104,0.0317897565749657,0.0099928288654356,0.000186528909631659,0.00387143322695558,0.00147741503051248,,,,,
LR,LBR,Liberia,2020-06-21,2020-05-03,100,1,43,0.04,0.0384072934108425,0.013028459048721,0.000217112790777625,0.03,0.0334344809563718,0.0110514278964883,0.00020016245536109,0.0034462091699131,0.00140597040622225,0.0372210412819448,0.0369632623763117,0.011995443746852,0.00020475933966576,0.0272560177829958,0.031737124712654,0.010078784114179,0.000187675620254199,0.00392936760364783,0.00148887835490361,,,,,
LR,LBR,Liberia,2020-06-22,2020-05-04,100,2,43,0.04,0.0384072934108425,0.0132334147484079,0.000220505376812427,0.03,0.0334344809563718,0.0112252821588069,0.000203293416373486,0.00359604435121367,0.0014361018148992,0.0370788968619452,0.0368908437525119,0.0120836288438711,0.000205885114609716,0.0271152829996289,0.0316513350748441,0.010160983981474,0.000188808525176355,0.00398573094183658,0.00150010597462895,,,,,
LR,LBR,Liberia,2020-06-23,2020-05-05,101,2,43,0.0396039603960396,0.0380348662281565,0.0124006412229707,0.000206716234231859,0.0297029702970297,0.0331085145091172,0.0105188796183333,0.000190568279202815,0.00415122312824314,0.00153441151791292,0.0368757416273237,0.0367884423409668,0.012167540669848,0.000206997899924286,0.0269132711410913,0.0315291048838783,0.0102384230927068,0.000189917609394435,0.0040393145263671,0.00151088798570758,,,,,
LR,LBR,Liberia,2020-06-24,2020-05-06,101,2,43,0.0396039603960396,0.0380348662281565,0.0123306793053783,0.000205557263406858,0.0297029702970297,0.0331085145091172,0.010459534220318,0.000189498813854948,0.00415122312824314,0.00153441151791292,0.0366060889364923,0.0366532770849091,0.0122457509617022,0.000208081898041672,0.0266452810630177,0.0313676408100885,0.0103098771253563,0.000190987968899837,0.00408886765922737,0.00152100877519487,,,,,
LR,LBR,Liberia,2020-06-25,2020-05-08,100,3,42,0.04,0.0384072934108425,0.0123537651854147,0.000205939707217812,0.03,0.0334344809563718,0.0104791168845222,0.000189851720830663,0.00489251297257228,0.00166516818220584,0.0362687306834257,0.0364848114058363,0.0123170006956431,0.000209120847277236,0.0263098687887834,0.0311661128851373,0.0103741438916747,0.000192003085051514,0.00413308286903748,0.00153024005840299,,,,,
LR,LBR,Liberia,2020-06-27,2020-05-09,101,2,42,0.0396039603960396,0.0380348662281565,0.0121274593278807,0.000202190304460974,0.0297029702970297,0.0331085145091172,0.0102871522893435,0.000186391946835604,0.00484154929577465,0.00164786487576333,0.0353951124570453,0.0360495930672589,0.0124318437406824,0.00021096370154225,0.0254451438447555,0.0306478308613171,0.0104758464720316,0.00019377927178448,0.00420118445480138,0.00154527730812014,-0.000318674292479639,8.79916939357806e-05,-0.000315981375209138,8.05029344326744e-05,5.49585379742998e-05
LR,LBR,Liberia,2020-06-28,2020-05-11,100,4,41,0.04,0.0384072934108425,0.0135048520815994,0.000224997323049471,0.03,0.0334344809563718,0.0114555296581438,0.000207439115031321,0.00489251297257228,0.00166516818220584,0.0348712549435173,0.035788664427592,0.0124720787548751,0.000211709739483982,0.024930651778206,0.030339876123188,0.0105108838930047,0.000194490995175191,0.00422370159778848,0.00155083505029393,-0.000391631056404587,7.94391680038637e-05,-0.0003875610007983,7.20166298042943e-05,4.90556656901093e-05
LR,LBR,Liberia,2020-06-29,2020-05-14,100,5,40,0.03,0.0334344809563718,0.0129011646597441,0.0002210755488694,0.02,0.0274394957835608,0.0108313462692829,0.000202778695923773,0.00419538507641594,0.00155070065984004,0.0343030781340079,0.0355052233747172,0.0124985474160955,0.000212294616701495,0.0243781086379319,0.0300092615995965,0.0105340493159087,0.000195050275393184,0.00423844152710717,0.00155505725322694,-0.000462636454656224,6.91530953707316e-05,-0.000456195726949505,6.21775557391056e-05,4.21184308784328e-05
LR,LBR,Liberia,2020-06-30,2020-05-15,101,3,40,0.0297029702970297,0.0331085145091172,0.0127405022617986,0.000218340189781306,0.0198019801980198,0.0271705622473482,0.0106964599926949,0.000200267080036924,0.00419538507641594,0.00155070065984004,0.0337039814869264,0.0352054141541712,0.0125095549096526,0.00021268310572796,0.0238044976281806,0.0296660328766192,0.0105446643351147,0.000195431918834372,0.00424609613326048,0.00155804980367292,-0.000528626690066225,5.70023733007753e-05,-0.000518128918818448,5.10402070679894e-05,3.44636011488968e-05
