ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
CH,CHE,Switzerland,2020-04-23,2020-04-23,245,245,1,0,0,0,0,0,0,0,0,0.00733087046871392,0.00127029337920528,0.00306565924351117,0.0037760186041386,0.00247619408909428,2.98007856583734e-05,0.00195988311121705,0.00243455030797671,0.00138723969984283,1.78515180018916e-05,0.00479164465893066,0.000755886823256238,,,,,
CH,CHE,Switzerland,2020-04-24,2020-04-24,595,595,1,0.00168067226890756,0.00329128783759775,0.00159480310667848,2.95025777792393e-05,0,0,0,0,0.004798809895146,0.000663471209939107,0.00311931300919628,0.00381953053908647,0.00254773632919725,3.03713904850122e-05,0.00204589671340174,0.00255697185026646,0.00147234262394967,1.9020231027204e-05,0.00471802408091457,0.000741749019745392,,,,,
CH,CHE,Switzerland,2020-04-25,2020-04-25,503,503,1,0.00397614314115308,0.0054995857020096,0.00369908277671744,4.59934592853517e-05,0,0,0,0,0.00438184663536776,0.000690543922043772,0.00316851634681015,0.003855735278839,0.0026236229735273,3.09817057173044e-05,0.00213081735368957,0.00267702137022019,0.00156306929361462,2.02600324604113e-05,0.00464155556114739,0.000726721992385517,,,,,
CH,CHE,Switzerland,2020-04-26,2020-04-26,511,511,1,0.00587084148727984,0.00662383070965328,0.00445007691854097,4.96460882480429e-05,0.00587084148727984,0.00662383070965328,0.00445007691854097,4.96460882480429e-05,0.00440663784688328,0.000685595413947631,0.00321358513661188,0.00388422975645332,0.0027044887689443,3.16428965397356e-05,0.00221418065786437,0.00279285460080249,0.00165950742245636,2.15697928192526e-05,0.00456152265175308,0.00071063153447278,,,,,
CH,CHE,Switzerland,2020-04-27,2020-04-27,543,543,1,0.00736648250460405,0.0071923816591104,0.00375134774515875,4.59251076629017e-05,0.00552486187845304,0.00623456064688549,0.00278749245769695,3.96071284071643e-05,0.00418870097910885,0.000647673283539651,0.00325538166824595,0.00390492827099432,0.0027911297177059,3.23673700371547e-05,0.00229568912895921,0.00290257605407821,0.00176158318454995,2.29462991824311e-05,0.00447710882891464,0.000693314223277157,,,,,
CH,CHE,Switzerland,2020-04-28,2020-04-28,457,457,1,0,0,0,0,0,0,0,0,0.00493426189063427,0.000767480995810264,0.00329452088688237,0.00391759450855186,0.00288349101022142,3.31595937628671e-05,0.00237471361062201,0.00300396192915336,0.00186836679710024,2.43773148367709e-05,0.00438746672568747,0.000674642862873063,,,,,
CH,CHE,Switzerland,2020-04-29,2020-04-29,433,433,1,0,0,0,0,0,0,0,0,0.00434134217067109,0.000741808315478209,0.00333199512645245,0.00392247327089522,0.00298130784624632,3.40221446314142e-05,0.00245071044786651,0.00309504303482036,0.00197849054302479,2.58466598344392e-05,0.00429185639173674,0.00065456010250238,4.43893138235456e-05,8.41856261920072e-05,8.18045561082431e-05,9.85418071969929e-05,-8.32980445323216e-05
CH,CHE,Switzerland,2020-04-30,2020-04-30,441,441,1,0.00680272108843537,0.00767163425065989,0.0076404682259068,6.53022289510457e-05,0.00453514739229025,0.00627100958778611,0.00349905957884048,4.42841201687547e-05,0.002636825519326,0.000569966357971456,0.00336843584168185,0.00391968330025292,0.00308383948468466,3.49484876904274e-05,0.00252293082349745,0.00317387497879296,0.002090407574887,2.73319438080206e-05,0.00418974676348111,0.000633099297638358,4.15204720809276e-05,8.93505259145675e-05,7.95056850159518e-05,0.000103010825156222,-8.80462195722438e-05
CH,CHE,Switzerland,2020-05-01,2020-05-01,403,403,1,0.00248138957816377,0.00485739641948826,0.00079507683958179,2.13173385700372e-05,0.00248138957816377,0.00485739641948826,0.00079507683958179,2.13173385700372e-05,0.00578912068904656,0.000883441967196971,0.00340435849551145,0.00390962560001111,0.00318858425047724,3.59202630164319e-05,0.00259041081523247,0.00323885035246668,0.00220072644543716,2.87991823982864e-05,0.0040810031809486,0.000610418329426305,3.93070247835491e-05,9.41602128249914e-05,7.65989102571488e-05,0.000106276191970424,-9.34253966997986e-05
CH,CHE,Switzerland,2020-05-02,2020-05-02,428,428,1,0.00233644859813084,0.00457400226167019,0.00153994892494421,2.91320311740374e-05,0.00233644859813084,0.00457400226167019,0.00153994892494421,2.91320311740374e-05,0.00593561368209256,0.000871835085633789,0.0034399224580321,0.00389287964854442,0.00329321737439647,3.69132430590171e-05,0.0026521486501495,0.00328894805183847,0.00230661033308506,3.02130367256426e-05,0.00396597639269394,0.000586807108743698,3.77228869033688e-05,9.81214342420281e-05,7.29946653808551e-05,0.000107850485104783,-9.92577098431896e-05
CH,CHE,Switzerland,2020-05-03,2020-05-03,1110,1110,1,0.0018018018018018,0.00249487333229404,0.00110734704069362,2.49086043167752e-05,0.000900900900900901,0.00176493776481702,0.000866154974632034,2.20321939994446e-05,0.00354673495518566,0.000416932172754301,0.00347496510890082,0.00387022706051011,0.00339486554266908,3.78964762108929e-05,0.0027071302040444,0.00332381896919283,0.00240505625011646,3.15363727371555e-05,0.00384553129555286,0.000562675148722922,3.65972401091459e-05,0.000100622637493864,6.85735125141985e-05,0.000107245510927751,-0.000105262922226963
CH,CHE,Switzerland,2020-05-04,2020-05-04,1105,1105,1,0.00452488687782806,0.00395718194348259,0.00787222325342979,6.6418623716641e-05,0.00452488687782806,0.00395718194348259,0.00787222325342979,6.6418623716641e-05,0.0034985347465176,0.00041580394740752,0.00350901864768545,0.0038426370248222,0.00349058309038278,3.88352812009323e-05,0.00275447485335051,0.00334387648164051,0.00249348390250925,3.27341128758857e-05,0.00372119322543542,0.00053853581107346,3.5749626800513e-05,0.000101182013360226,6.329354045475e-05,0.000104186184234836,-0.00011104558337534
CH,CHE,Switzerland,2020-05-05,2020-05-05,1100,1100,1,0.00636363636363636,0.00469913762227027,0.00771479309762527,6.55842471458085e-05,0.00454545454545455,0.00397512806812582,0.0043449770206926,4.9302316344525e-05,0.00313706252178516,0.000393809196001055,0.00354125767318634,0.00381113618925859,0.00357774162379036,3.96950717900349e-05,0.00279350449619356,0.00335022200904763,0.00257020686463681,3.37773846651279e-05,0.00359484532454119,0.00051494203054526,3.48770911223162e-05,9.9405629590673e-05,5.71323413878414e-05,9.8619386935338e-05,-0.000116168511199257
CH,CHE,Switzerland,2020-05-06,2020-05-06,1052,1052,1,0.00190114068441065,0.00263229239266342,0.0012402408867362,2.63873921205915e-05,0.00190114068441065,0.00263229239266342,0.0012402408867362,2.63873921205915e-05,0.00297158674590898,0.000392977977972685,0.00357082182187009,0.00377682694668742,0.00365468142853544,4.04472877624467e-05,0.00282393362817834,0.00334454301452036,0.00263494870635755,3.46480476729438e-05,0.00346874168288752,0.000492443692166798,3.37309966980415e-05,9.5140323975131e-05,5.01671341134812e-05,9.07568552450913e-05,-0.000120167513432265
CH,CHE,Switzerland,2020-05-07,2020-05-07,929,929,1,0.00430570505920344,0.00421041963254746,0.00312809553515611,4.16559867598851e-05,0.00430570505920344,0.00421041963254746,0.00312809553515611,4.16559867598851e-05,0.00320449239314544,0.000432713778901792,0.00359687001557429,0.00374089523939744,0.00372101855929856,4.10739800064215e-05,0.00284587455587113,0.00332900358738016,0.00268896445808296,3.53412940132445e-05,0.00334521577754014,0.000471524400480897,3.20852533438071e-05,8.87390514702191e-05,4.25772901064436e-05,8.13730021076325e-05,-0.00012263123390141
CH,CHE,Switzerland,2020-05-08,2020-05-08,928,928,1,0.00538793103448276,0.00470990317791102,0.00596274810004739,5.80066446700569e-05,0.00323275862068966,0.00365222580283389,0.00320905302422334,4.26131533175652e-05,0.00227318107115978,0.000365811275262295,0.00361846878523617,0.00370422585894447,0.00377752161676187,4.15664827923901e-05,0.00285965647110758,0.00330574781505587,0.00273490861120148,3.58638249228863e-05,0.00322646530455026,0.000452554191226411,2.97577212006787e-05,8.07173737275659e-05,3.45846368263472e-05,7.13830463527379e-05,-0.000123251848023946
CH,CHE,Switzerland,2020-05-09,2020-05-09,985,985,1,0.00203045685279188,0.00281115959481662,0.00142828379106566,2.84403536367271e-05,0.00203045685279188,0.00281115959481662,0.00142828379106566,2.84403536367271e-05,0.00445456773393689,0.000495569945730582,0.00363472932047634,0.00366750703630019,0.00382635801947805,4.19291762961464e-05,0.00286579374222642,0.0032768182667616,0.00277665130283726,3.62343374504672e-05,0.00311433983147414,0.000435761721680407,2.66273685959195e-05,7.19154128014946e-05,2.64439230303367e-05,6.19325087868015e-05,-0.000121865244013121
CH,CHE,Switzerland,2020-05-10,2020-05-10,1115,1115,1,0.00179372197309417,0.00248369561147177,0.00191387854074878,3.26564550887785e-05,0.00179372197309417,0.00248369561147177,0.00191387854074878,3.26564550887785e-05,0.00221984078383344,0.000329467609583304,0.00364457289462051,0.00363101701633213,0.00387045288756037,4.21753263558855e-05,0.0028645822329242,0.00324377415062022,0.00281843026535744,3.64775132728014e-05,0.00301032399164549,0.000421236486239512,2.25923744891774e-05,6.33116328629317e-05,1.83512299289496e-05,5.41577271413654e-05,-0.000118478205631655
CH,CHE,Switzerland,2020-05-11,2020-05-11,986,986,1,0.0050709939148073,0.00443355626625545,0.0084928884687419,6.8662708585204e-05,0.00304259634888438,0.00343771686610705,0.00436751865852531,4.9341485101737e-05,0.00210690371738628,0.000341395947490617,0.00364683626603733,0.00359471898326484,0.00391323843962986,4.23260663635407e-05,0.00285616615093553,0.00320774426936331,0.00286450521314392,3.66226947345354e-05,0.00291539921625206,0.000408935913740758,1.75964321418303e-05,5.5916135973251e-05,1.04436091236621e-05,4.90497247511836e-05,-0.000113241018048188
CH,CHE,Switzerland,2020-05-12,2020-05-12,1018,1018,1,0.00589390962671906,0.00470210481145285,0.00522988427008113,5.42926041589727e-05,0.00392927308447937,0.00384304435696199,0.00294482465602666,4.07870772328692e-05,0.00336346436829935,0.00042481290699936,0.00364012138876246,0.00355819709155295,0.00395783850866358,4.24050483380794e-05,0.00284032408032365,0.00316932003294784,0.00291826291845811,3.66982010046054e-05,0.00282999306842319,0.000398707276518497,1.15499278153946e-05,5.05261800213554e-05,2.73174202421829e-06,4.72190353500926e-05,-0.000106458102410721
CH,CHE,Switzerland,2020-05-13,2020-05-13,984,984,1,0.00101626016260163,0.00199082094992376,0.000901934852063951,2.25695570710655e-05,0.00101626016260163,0.00199082094992376,0.000901934852063951,2.25695570710655e-05,0.00331485314766296,0.000428621188618025,0.00362297840514024,0.00352082415595179,0.00400645848286719,4.24346063007854e-05,0.00281657723431865,0.00312870086847647,0.00298160583557071,3.67278174196038e-05,0.00275413179762536,0.000390329739567546,4.35139826099235e-06,4.75733205947717e-05,-4.88288692541299e-06,4.87735629146254e-05,-9.8513996652463e-05
CH,CHE,Switzerland,2020-05-14,2020-05-14,1044,1044,1,0.000957854406130268,0.00187646080419866,0.000401867387422967,1.49854029512726e-05,0.000957854406130268,0.00187646080419866,0.000401867387422967,1.49854029512726e-05,0.00209216463831533,0.00033116425140233,0.00359383343875231,0.00348176141604593,0.00405955276258731,4.24304871264051e-05,0.00278430529422111,0.00308583601065905,0.00305438116515854,3.67275464229249e-05,0.00268735550470898,0.000383535578718325,-4.10589108064285e-06,4.70051909709065e-05,-1.25585294810792e-05,5.32454256595086e-05,-8.98516333068813e-05
