ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cli_smooth_slope2,p_cliWHO_smooth_slope2,p_cases_infected,p_cases_infected_smooth,p_cases_active
RE,REU,Réunion,2020-07-03,2020-04-24,100,3,57,0.02,0.0274394957835608,0.0785299911463502,0.000402056032883375,0.01,0.0195013954179879,0.0758484604141271,0.000395706502644896,0.00301810865191147,0.00128889324924798,4,0,,,0.0198404503563831,0.0272227889920092,0.0768809893941478,0.000393942545628392,0.00992022517819155,0.0193465942385843,0.0742557664344263,0.000387709203733979,0.00300758753308959,0.0012835782436044,,,,,,,,,,0.0198404503563831
RE,REU,Réunion,2020-07-04,2020-04-25,101,2,57,0.0198019801980198,0.0271705622473482,0.0783562503064117,0.000401204336232106,0.0099009900990099,0.0193092777830645,0.0756806522299159,0.000394866881340836,0.00298762270593257,0.00127589363235813,4,0,,,0.0198423075640529,0.0272253125880093,0.0766118823625702,0.000392617529418119,0.00992115378202645,0.0193483965450487,0.0739958484879982,0.000386403198545073,0.0030120023520245,0.0012849298538342,,,,,,,,,,0.0198423075640529
RE,REU,Réunion,2020-07-05,2020-04-25,103,2,58,0.0194174757281553,0.0266482036524112,0.0775478086101701,0.000397239014225669,0.00970873786407767,0.018936178546626,0.0748998160538333,0.000390957866789935,0.00292846186027053,0.00125066551633786,4,0,,,0.0198444114819893,0.0272281713233549,0.0763032247979034,0.000391097502246502,0.00992220574099466,0.0193504382359247,0.0736977305239771,0.000384904990873641,0.00301785488017916,0.00128663913445326,,,,,,,,,,0.0198444114819893
RE,REU,Réunion,2020-07-06,2020-04-26,100,1,58,0.02,0.0274394957835608,0.0790027729691223,0.000404372793914446,0.01,0.0195013954179879,0.0763050983539204,0.000397990450236594,0.00301810865191147,0.00128889324924798,4,0,,,0.0198467004231525,0.027231281372433,0.0759516610075681,0.000389365813378662,0.00992335021157625,0.0193526594461246,0.0733581714352132,0.000383198173801437,0.00302558047025307,0.00128879823446565,,,,,,,,,,0.0198467004231525
RE,REU,Réunion,2020-07-07,2020-04-26,101,1,59,0.0198019801980198,0.0271705622473482,0.0788451714821194,0.000403600644224069,0.0099009900990099,0.0193092777830645,0.0761528784189165,0.00039722923142653,0.00298762270593257,0.00127589363235813,4,0,,,0.0198487742938048,0.0272343060082438,0.0755544078392462,0.000387408824129579,0.00992457035163203,0.0193550274762206,0.072974565606806,0.000381269513310893,0.0030357128370352,0.0012915206225675,,,,,,,,,,0.0198487742938048
RE,REU,Réunion,2020-07-08,2020-04-27,100,2,59,0.02,0.0274394957835608,0.07960349367534,0.000407314660232808,0.01,0.0195013954179879,0.0768853065016659,0.000400890720351025,0.00301810865191147,0.00128889324924798,4,0,,,0.0198506236055072,0.0272371974540254,0.0751097237492063,0.000385217757328985,0.00992583066406045,0.0193574734218985,0.0725452182720751,0.000379110333494646,0.00304885576783405,0.00129493247190714,,,,,,,,,,0.0198506236055072
RE,REU,Réunion,2020-07-09,2020-04-28,100,2,59,0.02,0.0274394957835608,0.0737098893928848,0.000378363910570147,0.01,0.0195013954179879,0.0711929486573711,0.000372352740296065,0.00304922317409612,0.00130216048866616,4,0,,,0.0198519298058659,0.0272396810478469,0.0746176093446242,0.00038279263304931,0.00992711177970209,0.0193599596750371,0.0720702002404065,0.000376720830478939,0.00306565878729904,0.00129916965744323,1.9132415804603e-06,-0.000377230008253934,1.1477669184234e-06,-0.000364261032336629,9.67854236824162e-06,,,,,0.0198519298058659
RE,REU,Réunion,2020-07-10,2020-04-28,101,1,60,0.0198019801980198,0.0271705622473482,0.0733805799242236,0.000376740466186245,0.0099009900990099,0.0193092777830645,0.0708748839812755,0.000370752665964372,0.00301810865191147,0.00128889324924798,5,0,,,0.0198521516974944,0.0272412817484278,0.0740798849919294,0.000380142525249356,0.00992837368329461,0.0193624085615219,0.0715513733410103,0.000374110209882102,0.00308673964344493,0.00130435917878222,1.64068890692234e-06,-0.000421999561773463,1.20331687802697e-06,-0.000407412524497985,1.24562152367387e-05,,,,,0.0198521516974944
RE,REU,Réunion,2020-07-11,2020-04-29,101,2,60,0.0198019801980198,0.0271705622473482,0.0727096817276002,0.000373431146968928,0.0099009900990099,0.0193092777830645,0.0702268946645104,0.000367491058234847,0.00301810865191147,0.00128889324924798,6,0,,,0.0198504267117005,0.0272412698375871,0.073501453145884,0.000377291941787288,0.00992957670865079,0.0193647430871913,0.0709936555607721,0.000371303080694062,0.00311259388359128,0.00131060102920574,1.00253828520397e-06,-0.000466961942003234,1.2284946093559e-06,-0.000450679160534172,1.57898339020204e-05,,,,,0.0198504267117005
RE,REU,Réunion,2020-07-12,2020-05-01,101,3,60,0.0198019801980198,0.0271705622473482,0.0724866151882062,0.000372330270271181,0.0099009900990099,0.0193092777830645,0.0700114450848535,0.000366406074790646,0.00301810865191147,0.00128889324924798,7,0,,,0.0198454005410899,0.0272385203678799,0.0728908712410286,0.000374283771020209,0.00993067693118761,0.0193668780001085,0.0704056104821527,0.000368342447702121,0.00314347421869811,0.00131794240740717,-2.16647010441393e-07,-0.000510131627756575,1.22111993522527e-06,-0.000492093492176745,1.96489580741736e-05,,,,,0.0198454005410899
