ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
SV,SLV,El Salvador,2020-04-23,2020-04-23,529,529,1,0.0113421550094518,0.00902383306588591,0.0150721279912043,0.000118037122256959,0.0056710775047259,0.0063990879969604,0.0117073166146425,0.000104207885654517,0.00238765928906774,0.000495457433482844,0.00890489678703223,0.00699902420929327,0.00855545798373107,8.36517174798998e-05,0.0044654719793085,0.00460310032186017,0.00522122476172127,5.94654931566534e-05,0.00155253713527891,0.000349480352169862,,,,,
SV,SLV,El Salvador,2020-04-24,2020-04-24,663,663,1,0.00904977375565611,0.0072083540302813,0.0106822350210503,9.66088901451125e-05,0.00754147812971342,0.00658530277358353,0.010020895480124,9.36018440651831e-05,0.00120050592749802,0.000314237161458629,0.00883583031788828,0.00693557478324721,0.00845353507157714,8.29786198833972e-05,0.00440914867734216,0.00456564135410699,0.0050306696481045,5.83531133577986e-05,0.00156945041270648,0.000349215653478122,,,,,
SV,SLV,El Salvador,2020-04-25,2020-04-25,711,711,1,0.00562587904360056,0.00549772981227498,0.00301184663947347,5.14220291900117e-05,0,0,0,0,0.0010633602182898,0.000286127457894685,0.00876806337774034,0.00686657918824328,0.00836803959462641,8.23682939988979e-05,0.00435280174694487,0.00452601314757095,0.00484996847105683,5.73015417725663e-05,0.00159167441727525,0.000349125436766561,,,,,
SV,SLV,El Salvador,2020-04-26,2020-04-26,784,784,1,0.0102040816326531,0.00703476916194486,0.00790307254863276,8.36265742016968e-05,0.00637755102040816,0.00557221324190327,0.00494229032077274,6.62304232612059e-05,0.000996972827958744,0.000263350089542469,0.00870358582102844,0.00679075638364849,0.00829904001952568,8.18200287797756e-05,0.00429681481539911,0.00448271892024775,0.00468056924608485,5.63168757053288e-05,0.00161896660085835,0.000349072410316842,,,,,
SV,SLV,El Salvador,2020-04-27,2020-04-27,709,709,1,0.0126939351198872,0.00824041365254284,0.0106720548703858,9.69414459621487e-05,0.00423131170662906,0.00477795127038179,0.00460268863254838,6.38585951465215e-05,0.00178056978233035,0.000369594156397401,0.00864471323655597,0.00670675057376644,0.00824581646546125,8.13296365322018e-05,0.00424157881331283,0.00443406175454869,0.00452342090222356,5.54020183652847e-05,0.00165070216987278,0.000348875608161103,,,,,
SV,SLV,El Salvador,2020-04-28,2020-04-28,787,787,1,0.0101651842439644,0.00700809071449498,0.00615359389987036,7.44200812807257e-05,0.00508259212198221,0.00496817481765159,0.00224741077567057,4.50628597698076e-05,0.000961957310875563,0.00025885524483623,0.00859346595667292,0.00661318068672652,0.00820552324765452,8.0882680048073e-05,0.00418754405383657,0.00437835497198144,0.0043787301309119,5.45556887525417e-05,0.00168571120097342,0.000348308558253672,,,,,
SV,SLV,El Salvador,2020-04-29,2020-04-29,682,682,1,0.00439882697947214,0.0049666898803546,0.00232812196510404,4.66379859262092e-05,0.00146627565982405,0.00287173978545399,0.000852816612410992,2.82478642550194e-05,0.00104175347945662,0.000288603581794214,0.00855198274259522,0.00650895820414366,0.00817453536682717,8.04612593131636e-05,0.00413550406061721,0.00431420134772764,0.00424602198375379,5.37730412625915e-05,0.00172232959241678,0.000347117958988892,-5.88190074061676e-05,-6.34871028173178e-05,-5.49946531152139e-05,-0.000162533796327913,2.82987428563119e-05
SV,SLV,El Salvador,2020-04-30,2020-04-30,675,675,1,0.00592592592592593,0.00579006831066754,0.00628332406311553,7.56626853034708e-05,0.00444444444444444,0.00501808132820637,0.00488209320712488,6.67415111954969e-05,0.00216033040347347,0.000418792181960674,0.00852181105890267,0.00639344444176234,0.00814758759689969,8.00401280325009e-05,0.00408658768366839,0.0042407888152546,0.00412433763695602,5.30475084781586e-05,0.00175841824616973,0.000345046178203717,-5.23365431642683e-05,-5.0991245779576e-05,-5.37601656122964e-05,-0.000151055335191413,3.14946389105422e-05
SV,SLV,El Salvador,2020-05-01,2020-05-01,454,454,1,0.0066079295154185,0.00745269262930157,0.00437796444199485,6.25531069100946e-05,0.00220264317180617,0.00431234414968328,0.00152312568695846,3.69489751415213e-05,0.0020565873114795,0.000495651281241245,0.00850364846697921,0.00626670095073142,0.00811877034856518,7.95920992787082e-05,0.00404218937199085,0.00415812731983132,0.00401207715535954,5.2369591067556e-05,0.00179149237548494,0.000341861524273618,-4.40691517935224e-05,-4.15448743435384e-05,-5.17687291590038e-05,-0.000139648552616214,3.3302993034948e-05
SV,SLV,El Salvador,2020-05-02,2020-05-02,440,440,1,0.0136363636363636,0.0108365132473099,0.023218294553986,0.000139268936898246,0.0113636363636364,0.00990372806239293,0.0129907173601534,0.000104717081375855,0.00167213325615795,0.000454102508072323,0.00849719449072048,0.00612972288481894,0.00808192707794721,7.90904780232855e-05,0.00400396110499799,0.00406728022732083,0.00390742168995248,5.17299339179062e-05,0.00181888268496158,0.000337390318861112,-3.43985550513261e-05,-3.61854902630792e-05,-4.88089517335203e-05,-0.000128857926022062,3.33193473505388e-05
SV,SLV,El Salvador,2020-05-03,2020-05-03,1006,1006,1,0.00397614314115308,0.00388879434360757,0.0063740200767113,7.30192134424976e-05,0.00099403578528827,0.00194730577054533,0.000348386551396237,1.71227688647639e-05,0.00223878482160569,0.000348694590872847,0.00850119091081237,0.00598460332457725,0.00803197582044689,7.85167027225841e-05,0.0039738540908209,0.00397050526982551,0.00380872837018937,5.11222174723939e-05,0.00183817624589265,0.000331559961658161,-2.39203876239329e-05,-3.56401075023927e-05,-4.46207870819881e-05,-0.000119115422005698,3.12456793366445e-05
SV,SLV,El Salvador,2020-05-04,2020-05-04,1150,1150,1,0.00782608695652174,0.00509290303265695,0.00601467951227622,7.24333994389134e-05,0.00260869565217391,0.00294810988390363,0.00156093489585249,3.69824615458412e-05,0.00216780011644184,0.000320831542408513,0.00851334324302316,0.00583446555618814,0.00796553770785422,7.78637598957845e-05,0.00395377806480601,0.00387108985123143,0.00371479204709168,5.05445598416876e-05,0.00184740657270268,0.00032441439070016,-1.33537856082929e-05,-3.99975899667181e-05,-3.896099817176e-05,-0.000110656347303369,2.69492286215431e-05
SV,SLV,El Salvador,2020-05-05,2020-05-05,1088,1088,1,0.00919117647058824,0.00567040564738191,0.00971511132332184,9.30880047677552e-05,0.00183823529411765,0.00254527468705684,0.00487187084930607,6.60810811458948e-05,0.0031503091240828,0.000397933480504477,0.00853090449335025,0.0056833648297097,0.00788156481054325,7.71397769542029e-05,0.00394557219953704,0.00377314030857293,0.00362529580197699,5.00028944044681e-05,0.00184550297929956,0.00031613307354021,-3.5130415408282e-06,-4.88284260473188e-05,-3.1655310180028e-05,-0.000103454363629468,2.05288978137968e-05
SV,SLV,El Salvador,2020-05-06,2020-05-06,1073,1073,1,0.00931966449207829,0.00574930224380852,0.00831873646867069,8.55918077554027e-05,0.00279589934762349,0.00315937388698509,0.00447225921605951,6.28792899545885e-05,0.00296794880288315,0.000388092318422078,0.00855111409771772,0.00553593886520956,0.00778199923544105,7.63709775173376e-05,0.00395067492526033,0.00368108582604299,0.00354079594462238,4.95100595388484e-05,0.00183243345301763,0.000307015606591902,4.883839802508e-06,-6.09313935764401e-05,-2.26521264013431e-05,-9.72569487222738e-05,1.23358678079836e-05
SV,SLV,El Salvador,2020-05-07,2020-05-07,1653,1653,1,0.0114942528735632,0.00513856242955594,0.00786619147614661,7.35238320101663e-05,0.00544464609800363,0.00354740661866122,0.00292953353466768,4.49803588449638e-05,0.00137242455953749,0.000212509504148301,0.00857195942224956,0.00539704220141968,0.00767173780641046,7.56005323564445e-05,0.00396990722553987,0.00359915889200384,0.00346275187922084,4.90857208028079e-05,0.00180925216245114,0.000297452936778886,1.13851592117254e-05,-7.45054236924534e-05,-1.20470244084963e-05,-9.15542126897837e-05,2.95996449436669e-06
SV,SLV,El Salvador,2020-05-08,2020-05-08,1618,1618,1,0.00865265760197775,0.00451280444949052,0.00686070658282039,6.62934224427876e-05,0.00370828182941904,0.00296168222612612,0.00318664262984175,4.52641678083136e-05,0.00211223783272128,0.000266393261557647,0.00859249568608775,0.005271226208836,0.00755804952932745,7.48836624525989e-05,0.00400344696118195,0.0035309193111623,0.00339334635473026,4.87543347211909e-05,0.00177816316186615,0.000287893529891083,1.58835325612108e-05,-8.73129247699589e-05,-8.56906360056341e-08,-8.56792225370359e-05,-6.78658718257244e-06
SV,SLV,El Salvador,2020-05-09,2020-05-09,1657,1657,1,0.0102595051297526,0.00485188739626849,0.00697536156111918,6.83644081465583e-05,0.00543150271575136,0.00353886655822396,0.0039639083006527,5.16138222337589e-05,0.00114730938824436,0.000194145335667213,0.00861323565081851,0.00516233580066796,0.00744989663318583,7.42817780977179e-05,0.00405063740100214,0.00347880960699544,0.00333487044892476,4.85397225376032e-05,0.00174215918360807,0.000278787387435023,1.86741233343555e-05,-9.70131978768435e-05,1.27972183635392e-05,-7.89763202107687e-05,-1.60028437140969e-05
SV,SLV,El Salvador,2020-05-10,2020-05-10,1496,1496,1,0.00401069518716578,0.0032027236009577,0.00322599755325101,4.65347946943271e-05,0.00200534759358289,0.00226694629676107,0.00119562034386502,2.83585682884844e-05,0.00104259473394878,0.000194733540877877,0.00863603873977584,0.0050731717854675,0.00735633878833483,7.38528245058325e-05,0.00411000989093544,0.00344393961873491,0.00328937972561947,4.84616340135264e-05,0.00170471009406563,0.000270543660894359,2.04492494587797e-05,-0.000101533153253231,2.60386376882376e-05,-7.09020535787032e-05,-2.37827464395085e-05
