ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
AD,AND,Andorra,2020-05-08,2020-04-25,17,14,105,2195018.96207477,0,0,5,4,11,8,5,155035.507050093,4,152834.006478286,65,1760.75902527076,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,2020-05-09,2020-04-29,13,11,101,1908918.00089128,0,0,4,3,10,8,5,112783.171402023,3,105216.500233977,58,1669.05282603791,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,2020-05-10,2020-05-02,14,9,100,1802373.86311171,0,0,4,3,10,8,5,112783.171402023,3,105216.500233977,54,1650.71158619134,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,2020-05-11,2020-05-04,24,8,100,1436978.96618331,0,0,2,1,7,6,4,45427.7351484909,2,37861.0639804446,10,1595.68786665162,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,2020-05-12,2020-05-06,15,7,100,1455012.74897192,0,0,4,2,6,7,5,58177.5638724804,3,50610.8927044341,15,1614.02910649819,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,2020-05-13,2020-05-08,17,6,100,1464056.9434382,0,0,4,2,6,7,5,58177.5638724804,3,50610.8927044341,14,1595.68786665162,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,2020-05-14,2020-05-09,22,6,105,1585239.35752749,0,0,5,4,7,8,5,65835.2502374552,4,60470.0796412161,25,1705.73530573105,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,2020-05-15,2020-05-10,17,6,109,1726479.71530341,0,0,5,4,6,7,4,60470.0796412161,4,60470.0796412161,80,1760.75902527076,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,2020-05-16,2020-05-11,24,6,119,1737808.25208155,0,0,5,4,7,8,6,81815.8838269486,6,81815.8838269486,107,1962.51266358303,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD,AND,Andorra,2020-05-17,2020-05-13,20,5,100,1676940.65794385,0,0,2,2,5,3,3,31204.9911225145,3,31204.9911225145,97,1614.02910649819,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
