ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
MK,MKD,Republic of North Macedonia,2020-06-01,2020-04-24,3,30,100,1402934.34350863,0,0,0,0,0,0,0,23,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-02,2020-05-08,8,26,101,1014048.46276332,0,0,0,0,0,0,0,22,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-03,2020-05-11,7,24,102,1000063.9915512,0,0,0,0,0,0,0,28,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-04,2020-05-12,3,24,101,991437.340046155,0,0,0,0,0,0,0,28,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-05,2020-05-14,5,23,101,1034373.11816277,0,0,0,0,0,0,0,26,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-06,2020-05-15,3,23,101,999962.564424165,0,0,0,0,0,0,0,26,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-07,2020-05-17,5,22,100,986141.552342866,0,0,0,0,0,0,0,26,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-08,2020-05-17,3,23,103,1007242.7492074,0,0,0,0,0,0,0,46,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-09,2020-05-17,2,24,105,1024422.90195595,0,0,0,0,0,0,0,46,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-10,2020-05-17,3,25,108,1074074.53772309,0,0,0,0,0,0,0,46,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-11,2020-05-18,3,25,102,1020231.06951808,0,0,0,0,0,0,0,39,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-12,2020-05-19,5,25,103,1153876.79300554,0,0,0,0,0,0,0,29,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-13,2020-05-19,3,26,106,1201734.76352081,0,0,0,0,0,0,0,29,Inf,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-14,2020-05-19,2,27,108,1228540.46446942,0,0,0,0,0,0,0,29,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
MK,MKD,Republic of North Macedonia,2020-06-15,2020-05-19,1,28,109,1240128.53487886,0,0,0,0,0,0,0,29,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-16,2020-05-19,2,29,111,1278667.65391486,0,0,0,0,0,0,0,29,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-17,2020-05-20,4,29,102,1425670.51283657,0,0,0,0,0,0,0,28,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-18,2020-05-22,5,28,101,1421491.4702076,0,0,0,0,0,0,0,28,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-19,2020-05-23,4,28,103,1435314.47706417,0,0,0,0,0,0,0,58,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-20,2020-05-26,5,26,100,1299852.14625474,0,0,0,0,0,0,0,57,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-21,2020-05-26,4,27,104,1330553.95168366,0,0,0,0,0,0,0,57,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-22,2020-05-27,2,27,101,1307207.79894358,0,0,0,0,0,0,0,61,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-23,2020-05-27,3,28,104,1318867.77740367,0,0,0,0,0,0,0,61,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-24,2020-05-27,1,29,105,1391529.52924782,0,0,0,0,0,0,0,61,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-25,2020-05-29,4,28,100,1416103.60842202,0,0,0,0,0,0,0,61,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-26,2020-05-30,2,28,100,1516008.33692975,0,0,0,0,0,0,0,61,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-28,2020-05-30,1,29,101,1518119.97221403,0,0,0,0,0,0,0,61,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-29,2020-05-30,1,30,102,1521405.51096764,0,0,0,0,0,0,0,61,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-06-30,2020-05-30,2,31,104,1535771.09858508,0,0,0,0,0,0,0,61,Inf,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MK,MKD,Republic of North Macedonia,2020-07-16,2020-06-11,7,34,102,1840312.86790063,0,0,2,1,13302.2016087156,0,0,40,1228.17747440273,1,2,,,,0.00139958012596221,0,0.00333790572854398,0.000699790062981106,0,0.00207087339598472,0.000655985031529899,0.00064484111717552,0.000667128945884279,0,0,0,0,0,0,,,,0.5,0,1
MK,MKD,Republic of North Macedonia,2020-07-17,2020-06-12,3,34,102,1848419.95989603,0,0,2,1,13302.2016087156,0,0,40,1228.17747440273,1,2,,,,0.00279916025192442,5.98755275079579e-05,0.00553844497634089,0.00139958012596221,0,0.00333790572854398,0.00128517736075262,0.00126974419058862,0.00130061053091661,0,0,0,0,0,0,,,,0.5,0.0100090038649866,0.989990996135013
MK,MKD,Republic of North Macedonia,2020-07-18,2020-06-13,5,34,102,1697824.33402677,0,0,1,1,13302.2016087156,0,0,40,1228.17747440273,1,2,,,,0.0034965034965035,0.000437102039612165,0.00655590495339483,0.0020979020979021,0,0.00446936671224888,0.00190237167054341,0.00188372473014995,0.00192101861093686,0,0,0,0,0,0,,,,0.5,0.0999240269703909,0.900075973029609
MK,MKD,Republic of North Macedonia,2020-07-19,2020-06-15,3,33,100,1655180.75944142,0,0,1,1,13302.2016087156,0,0,40,1203.11262798635,1,2,,,,0.00420462508759636,0.000847366483661138,0.00756188369153158,0.0028030833917309,5.99648414950859e-05,0.00554620194196672,0.00251018590834752,0.0024888841009091,0.00253148771578593,0,0,0,0,0,0,,,,0.5,0.153524043912581,0.846475956087419
MK,MKD,Republic of North Macedonia,2020-07-20,2020-06-16,2,33,101,1660004.20794926,0,0,1,1,13302.2016087156,0,0,40,1203.11262798635,1,2,,,,0.00490196078431373,0.00127951546251276,0.0085244061061147,0.00350140056022409,0.000437721755206729,0.00656507936524145,0.00308531115093563,0.00306189964813154,0.00310872265373972,0,0,0,0,0,0,,,,0.5,0.190102483847719,0.809897516152281
MK,MKD,Republic of North Macedonia,2020-07-21,2020-06-17,4,33,103,1746344.14176665,0,0,1,1,13302.2016087156,0,0,40,1228.17747440273,1,2,,,,0.00560616678346181,0.00173226752536327,0.00948006604156035,0.00420462508759636,0.000847366483661138,0.00756188369153158,0.00363231451193077,0.00360716069094929,0.00365746833291226,0,0,0,0,0,0,,,,0.5,0.217103566480957,0.782896433519043
MK,MKD,Republic of North Macedonia,2020-07-22,2020-06-18,1,33,100,1538622.48685584,0,0,1,1,13302.2016087156,0,0,40,1190.58020477816,1,2,,,,0.00631136044880785,0.0022010466162764,0.0104216742813393,0.00490883590462833,0.00128132254564148,0.00853634926361518,0.00419353509741695,0.00416665659540531,0.00422041359942859,0,0,0,0,0,0,,,,0.5,0.238088795694101,0.761911204305899
MK,MKD,Republic of North Macedonia,2020-07-23,2020-06-18,4,34,104,1574334.67889448,0,0,1,1,13302.2016087156,0,0,40,1240.70989761092,1,2,,,,0.00701262272089762,0.002681500599047,0.0113437448427482,0.00561009817671809,0.00173348996244355,0.00948670639099264,0.00473809886719764,0.00470969914165176,0.00476649859274351,0,0,0,0,0,0,,,,0.5,0.255004501932493,0.744995498067507
MK,MKD,Republic of North Macedonia,2020-07-24,2020-06-19,2,34,101,1558874.82736751,0,0,1,1,13302.2016087156,0,0,41,1215.64505119454,1,2,,,,0.00773558368495077,0.00318194523105492,0.0122892221388466,0.00632911392405063,0.00220727484865984,0.0104509529994414,0.00529093938418347,0.00526104800894802,0.00532083075941893,0,0,0,0,0,0,,,,0.5,0.269016029275054,0.730983970724946
MK,MKD,Republic of North Macedonia,2020-07-25,2020-06-20,3,34,100,1584251.99240169,0,0,1,2,16843.7399540464,0,0,11,1190.58020477816,1,2,,,,0.00843881856540084,0.00368438398754095,0.0131932531432607,0.00773558368495077,0.00318194523105492,0.0122892221388466,0.00599081850160677,0.00595914018862085,0.0060224968145927,0,0,0,0,0,0,,,,0.5,0.280869364855855,0.719130635144145
