ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
CA,CAN,Canada,2020-04-23,2020-04-23,1849,1,1849,28890062.0382725,0,0,3,5,9,9,12,203700.102075948,8,150734.640232696,284,48638.8052250685,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,CAN,Canada,2020-04-24,2020-04-24,1888,1,1888,29716525.2034479,0,0,1,1,9,9,9,86208.8682020909,8,75738.6101446521,313,49724.9659081991,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,CAN,Canada,2020-04-25,2020-04-25,2013,1,2013,28875208.3628106,0,0,1,2,11,11,12,111278.282402558,10,93339.5336045521,445,53009.9396815697,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,CAN,Canada,2020-04-26,2020-04-26,2021,1,2021,29206271.419301,0,0,4,4,10,9,17,237155.302349104,11,145873.461039957,453,53089.4148535061,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,CAN,Canada,2020-04-27,2020-04-27,2028,1,2028,29307718.0193771,0,0,2,2,6,6,7,94164.14857958,5,64810.4261782291,279,53460.2989892092,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,CAN,Canada,2020-04-28,2020-04-28,2059,1,2059,29253171.0853914,0,0,2,4,13,12,12,179820.395094528,8,104819.870872387,321,54043.1169167427,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,CAN,Canada,2020-04-29,2020-04-29,2135,1,2135,28913254.6652037,0,0,0,4,7,7,9,117487.195756123,7,93061.7188125293,339,56188.9465590252,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,CAN,Canada,2020-04-30,2020-04-30,1844,1,1844,28851369.1892665,0,0,5,5,6,8,10,252231.882822705,9,214765.675063367,224,48559.3300531321,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,CAN,Canada,2020-05-01,2020-05-01,1685,1,1685,29797216.7920675,0,0,3,3,10,8,9,172721.138747303,7,133917.994032996,271,44161.703872652,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,CAN,Canada,2020-05-02,2020-05-02,1406,1,1406,29263082.4450713,0,0,0,0,1,1,9,159373.522297427,6,105569.680532535,202,37114.9052942924,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,CAN,Canada,2020-05-03,2020-05-03,2621,1,2621,29082279.1201516,0,0,2,2,10,11,13,137641.187101629,10,114778.497130757,396,69063.9244127198,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
