ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
AR,ARG,Argentina,2020-04-23,2020-04-23,2468,2468,1,0.00364667747163695,0.00237810418434263,0.00271415951353784,1.81550873187175e-05,0.00121555915721232,0.00137467314049449,0.000910510903458422,1.05248424156755e-05,0.00190470726599925,0.000204688428341418,0.00328416048139773,0.00210099771150344,0.0029619468566414,1.85091079157884e-05,0.00172775444166365,0.00151577354062505,0.0014604083551215,1.28560723260746e-05,0.00180831150778578,0.000186060439850488,,,,,
AR,ARG,Argentina,2020-04-24,2020-04-24,2481,2481,1,0.00322450624748086,0.00223082239812686,0.00359656262615743,2.09201341158571e-05,0.00161225312374043,0.00157870485140378,0.00130662434899687,1.26239277555112e-05,0.00134821146840309,0.000172257928014529,0.00331755630351776,0.00209444821907968,0.00299370231302906,1.85487533238616e-05,0.00174276342444985,0.00151204930515029,0.00147661814178487,1.2896657210899e-05,0.0018448812633357,0.000186443043232045,,,,,
AR,ARG,Argentina,2020-04-25,2020-04-25,2723,2723,1,0.00293793609988983,0.00203285564217799,0.00301794561770465,1.92445540735676e-05,0.00220345207491737,0.00176115294530647,0.00246474721546644,1.73963763870909e-05,0.00138750719932981,0.000166939418615291,0.00335828478378756,0.00208751492514644,0.00303252516718269,1.86060670999541e-05,0.00175884076885455,0.00150705755810567,0.0014954568442137,1.29463691706928e-05,0.00188395897468425,0.000186697524236084,,,,,
AR,ARG,Argentina,2020-04-26,2020-04-26,2909,2909,1,0.00309384668270884,0.00201814684269528,0.00215911419690373,1.61625709306553e-05,0.00206256445513922,0.00164866209207392,0.0014502151395416,1.32508295766133e-05,0.00158615929151552,0.000172574920482634,0.0034059033249442,0.00207979161854798,0.00307798905934334,1.8681215255149e-05,0.00177596047973217,0.00150056396158991,0.00151721723455138,1.30070973817525e-05,0.00192421929974705,0.000186731945133855,,,,,
AR,ARG,Argentina,2020-04-27,2020-04-27,2688,2688,1,0.00186011904761905,0.00162891916478086,0.00190594477437705,1.52429499676889e-05,0.000744047619047619,0.00103079474641955,0.000612945593344528,8.64979782587768e-06,0.00137823554045386,0.000167411533816079,0.00345961956323282,0.0020708480821121,0.00312964211962331,1.8774634946538e-05,0.00179407102996014,0.00149236327444411,0.00154215490592405,1.30808319229173e-05,0.00196384947838859,0.000186441078038344,,,,,
AR,ARG,Argentina,2020-04-28,2020-04-28,3040,3040,1,0.00394736842105263,0.00222898052528891,0.00372203913055584,2.13089403471016e-05,0.00263157894736842,0.00182115666499461,0.00207494725838816,1.59233198422417e-05,0.00159358815120339,0.000169253791102591,0.00351800649947724,0.00206021862744529,0.00318633273768378,1.88852453114874e-05,0.00181298672255945,0.0014822865867045,0.00157029141668722,1.31689274992228e-05,0.00200046477777797,0.000185707897831806,,,,,
AR,ARG,Argentina,2020-04-29,2020-04-29,2641,2641,1,0.00265051117001136,0.00196088621988506,0.00151600469850331,1.36256637456866e-05,0.00151457781143506,0.00148313454231467,0.000744360087997311,9.55139229834389e-06,0.00213450623372843,0.00021000707593933,0.00357889200915615,0.00204743071964965,0.00324613442486423,1.90100092362823e-05,0.00183233174529008,0.00147021755273411,0.00160130331467419,1.32714600518002e-05,0.00203129207314838,0.00018441880444105,4.91219212930689e-05,4.73645947038043e-05,1.74295506044043e-05,2.3482493258781e-05,3.7163427560433e-05
AR,ARG,Argentina,2020-04-30,2020-04-30,2625,2625,1,0.00228571428571429,0.00182682734524807,0.00265707498051992,1.7837690059233e-05,0.00114285714285714,0.00129250163291699,0.00100446975378056,1.09765196053001e-05,0.0026283131648684,0.000233605385012318,0.00363972563041063,0.00203215521173996,0.00330674838328383,1.91451604711551e-05,0.00185156712589953,0.00145614608344841,0.00163451821454728,1.3387218542527e-05,0.00205327996721868,0.000182473265256577,5.3694887815478e-05,5.21743450424613e-05,1.81339502416133e-05,2.63166787937351e-05,3.47331173138297e-05
AR,ARG,Argentina,2020-05-01,2020-05-01,2599,2599,1,0.00577145055790689,0.00291226275441155,0.00497599106874095,2.28115506093079e-05,0.00192381685263563,0.00168464601819808,0.00195393119014559,1.43162132268704e-05,0.00260138885865424,0.000232902311153031,0.00369746807491171,0.00201420327917094,0.00336526423158515,1.92849153738164e-05,0.00186996833411454,0.00144018319728088,0.00166872065765193,1.35127071379018e-05,0.00206339220838264,0.000179799507512291,5.65305485206908e-05,5.54565107337434e-05,1.85212608766643e-05,2.88773022397054e-05,2.99055389497316e-05
AR,ARG,Argentina,2020-05-02,2020-05-02,2353,2353,1,0.00382490437739057,0.00249410801869808,0.00365807580172817,1.94004544278471e-05,0.00254993625159371,0.00203773342964911,0.00228447365406497,1.53418521205128e-05,0.00217196650694545,0.000224430481465417,0.00374910650559865,0.00199365750986689,0.00341862176753351,1.94226187196615e-05,0.0018866726127129,0.00142258274738547,0.00170224989849864,1.36423811943479e-05,0.00205899661008349,0.000176371206398861,5.72005301090759e-05,5.67721180316955e-05,1.84520221634555e-05,3.08387773245436e-05,2.24628850560742e-05
