"date","region","regionname","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","cases","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error","p_vaccinated","p_vaccinated_error","p_refusevaccine","p_refusevaccine_error","p_longcovid","p_longcovid_error","p_vaccinesideeffects","p_vaccinesideeffects_error"
"2020/03/15","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/16","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/17","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/18","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/19","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/20","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/21","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/22","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/23","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/24","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/25","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/26","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/27","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/28","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/29","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/30","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/31","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/01","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/02","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/03","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/04","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/05","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/06","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/07","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/08","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/09","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/11","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/12","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/13","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/15","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/16","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/17","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/18","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/19","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/20","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/22","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/23","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/24","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/25","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/26","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/27","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/28","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/29","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/30","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/01","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/02","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/03","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/04","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/05","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/06","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/09","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/10","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/11","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/12","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/13","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/14","ESSS","Provincia:Gipuzkoa",723576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/15","ESSS","Provincia:Gipuzkoa",723576,2,90,2,90,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/16","ESSS","Provincia:Gipuzkoa",723576,2,90,2,90,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ESSS","Provincia:Gipuzkoa",723576,2,90,2,90,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/18","ESSS","Provincia:Gipuzkoa",723576,2,90,2,90,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/19","ESSS","Provincia:Gipuzkoa",723576,2,90,2,90,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/20","ESSS","Provincia:Gipuzkoa",723576,2,90,2,90,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/21","ESSS","Provincia:Gipuzkoa",723576,2,90,2,90,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/22","ESSS","Provincia:Gipuzkoa",723576,2,90,0,0,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/23","ESSS","Provincia:Gipuzkoa",723576,2,90,0,0,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/24","ESSS","Provincia:Gipuzkoa",723576,2,90,0,0,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/25","ESSS","Provincia:Gipuzkoa",723576,2,90,0,0,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/26","ESSS","Provincia:Gipuzkoa",723576,2,90,0,0,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/27","ESSS","Provincia:Gipuzkoa",723576,2,90,0,0,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/28","ESSS","Provincia:Gipuzkoa",723576,2,90,0,0,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/29","ESSS","Provincia:Gipuzkoa",723576,2,90,0,0,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/30","ESSS","Provincia:Gipuzkoa",723576,2,90,0,0,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/31","ESSS","Provincia:Gipuzkoa",723576,2,90,0,0,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/01","ESSS","Provincia:Gipuzkoa",723576,2,90,0,0,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","ESSS","Provincia:Gipuzkoa",723576,2,90,0,0,0.0222222222222222,0.0304537417641546,16079.4666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/03","ESSS","Provincia:Gipuzkoa",723576,3,150,1,60,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/04","ESSS","Provincia:Gipuzkoa",723576,3,150,1,60,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/05","ESSS","Provincia:Gipuzkoa",723576,3,150,1,60,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/06","ESSS","Provincia:Gipuzkoa",723576,3,150,1,60,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","ESSS","Provincia:Gipuzkoa",723576,3,150,1,60,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/08","ESSS","Provincia:Gipuzkoa",723576,3,150,1,60,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","ESSS","Provincia:Gipuzkoa",723576,3,150,1,60,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/10","ESSS","Provincia:Gipuzkoa",723576,3,150,0,0,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/11","ESSS","Provincia:Gipuzkoa",723576,3,150,0,0,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/12","ESSS","Provincia:Gipuzkoa",723576,3,150,0,0,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/13","ESSS","Provincia:Gipuzkoa",723576,3,150,0,0,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/14","ESSS","Provincia:Gipuzkoa",723576,3,150,0,0,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/15","ESSS","Provincia:Gipuzkoa",723576,3,150,0,0,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/16","ESSS","Provincia:Gipuzkoa",723576,3,150,0,0,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/17","ESSS","Provincia:Gipuzkoa",723576,3,150,0,0,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/18","ESSS","Provincia:Gipuzkoa",723576,3,150,0,0,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/19","ESSS","Provincia:Gipuzkoa",723576,3,150,0,0,0.0266666666666667,0.0257820606669192,19295.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
