"date","region","regionname","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error","p_vaccinated","p_vaccinated_error","p_refusevaccine","p_refusevaccine_error"
"2020/03/15","ESLO","Provincia:La Rioja",316798,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/16","ESLO","Provincia:La Rioja",316798,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/17","ESLO","Provincia:La Rioja",316798,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/18","ESLO","Provincia:La Rioja",316798,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/19","ESLO","Provincia:La Rioja",316798,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/20","ESLO","Provincia:La Rioja",316798,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/21","ESLO","Provincia:La Rioja",316798,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/22","ESLO","Provincia:La Rioja",316798,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/23","ESLO","Provincia:La Rioja",316798,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/24","ESLO","Provincia:La Rioja",316798,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/25","ESLO","Provincia:La Rioja",316798,2,100,2,100,0.02,0.0274394957835607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/26","ESLO","Provincia:La Rioja",316798,2,100,2,100,0.02,0.0274394957835607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/27","ESLO","Provincia:La Rioja",316798,2,100,2,100,0.02,0.0274394957835607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/28","ESLO","Provincia:La Rioja",316798,2,100,2,100,0.02,0.0274394957835607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/29","ESLO","Provincia:La Rioja",316798,2,100,2,100,0.02,0.0274394957835607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/30","ESLO","Provincia:La Rioja",316798,2,100,2,100,0.02,0.0274394957835607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/31","ESLO","Provincia:La Rioja",316798,2,100,2,100,0.02,0.0274394957835607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/01","ESLO","Provincia:La Rioja",316798,2,100,0,0,0.02,0.0274394957835607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/02","ESLO","Provincia:La Rioja",316798,2,100,0,0,0.02,0.0274394957835607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
