p_cases,p_cases_error,p_fatalities,p_fatalities_error,p_recentcases,p_recentcases_error,p_cases_daily,p_cases_daily_error,p_stillsick,p_stillsick_error,date,population
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/13,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/14,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/15,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/16,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/17,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/18,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/19,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/20,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/21,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/22,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/23,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/24,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/25,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/26,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/27,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/28,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/29,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/04/30,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/01,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/02,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/03,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/04,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/05,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/06,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/07,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/08,1371042224
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020/05/09,1371042224
