p_cases,p_cases_error,p_fatalities,p_fatalities_error,p_recentcases,p_recentcases_error,p_cases_daily,p_cases_daily_error,p_stillsick,p_stillsick_error,date,population
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021/12/19,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021/12/20,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021/12/21,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021/12/22,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021/12/23,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021/12/24,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021/12/25,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021/12/26,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021/12/27,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021/12/28,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021/12/29,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021/12/30,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021/12/31,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/01,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/02,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/03,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/04,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/05,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/06,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/07,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/08,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/09,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/10,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/11,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/12,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/13,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/14,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/15,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/16,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/17,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/18,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/19,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/20,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/21,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/22,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/23,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/24,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/25,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/26,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/27,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/28,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/29,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/30,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/01/31,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/01,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/02,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/03,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/04,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/05,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/06,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/07,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/08,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/09,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/10,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/11,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/12,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/13,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/14,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/15,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/16,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/17,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/18,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/19,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/20,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/21,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/22,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/23,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/24,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/25,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/26,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/27,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/02/28,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/01,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/02,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/03,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/04,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/05,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/06,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/07,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/08,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/09,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/10,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/11,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/12,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/13,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/14,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/15,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/16,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/17,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/18,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/19,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/20,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/21,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/22,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/23,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/24,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/25,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/26,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/27,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/28,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/29,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/30,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/03/31,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/01,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/02,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/03,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/04,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/05,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/06,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/07,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/08,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/09,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/10,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/11,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/12,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/13,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/14,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/15,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/16,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/17,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/18,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/19,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/20,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/21,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/22,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/23,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/24,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/25,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/26,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/27,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/28,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/29,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/04/30,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/01,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/02,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/03,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/04,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/05,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/06,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/07,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/08,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/09,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/10,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/11,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/12,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/13,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/14,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/15,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/16,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/17,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/18,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/19,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/20,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/21,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/22,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/23,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/24,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/25,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/26,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/27,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/28,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/29,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/30,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/05/31,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/01,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/02,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/03,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/04,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/05,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/06,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/07,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/08,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/09,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/10,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/11,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/12,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/13,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/14,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/15,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/16,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/17,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/18,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/19,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/20,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/21,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/22,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/23,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/24,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/25,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/26,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/27,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/28,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/29,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/06/30,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/01,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/02,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/03,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/04,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/05,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/06,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/07,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/08,38048738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/09,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/10,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/11,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/12,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/13,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/14,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/15,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/16,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/17,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/18,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/19,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/20,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/21,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/22,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/23,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/24,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/25,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/26,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/27,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/28,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/29,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/30,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/07/31,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/01,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/02,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/03,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/04,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/05,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/06,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/07,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/08,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/09,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/10,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/11,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/12,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/13,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/14,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/15,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/16,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/17,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/18,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/19,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/20,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/21,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/22,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/23,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/24,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/25,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/26,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/27,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/28,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/29,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/30,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/08/31,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/09/01,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/09/02,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/09/03,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/09/04,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/09/05,38048738
0.2,0.110872305947974,NA,NA,NA,NA,NA,NA,NA,NA,2022/09/06,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/07,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/08,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/09,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/10,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/11,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/12,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/13,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/14,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/15,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/16,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/17,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/18,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/19,38048738
0.302090505530806,0.154238833835171,0,0,0,0,0,0,0,0,2022/09/20,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/09/21,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/09/22,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/09/23,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/09/24,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/09/25,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/09/26,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/09/27,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/09/28,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/09/29,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/09/30,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/01,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/02,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/03,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/04,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/05,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/06,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/07,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/08,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/09,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/10,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/11,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/12,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/13,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/14,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/15,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/16,38048738
0.302090505530806,0.154238833835171,0,0,NA,NA,NA,NA,NA,NA,2022/10/17,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/18,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/19,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/20,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/21,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/22,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/23,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/24,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/25,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/26,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/27,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/28,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/29,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/30,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/10/31,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/11/01,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/11/02,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/11/03,38048738
0.533333333333333,0.252467346746067,0,0,NA,NA,NA,NA,NA,NA,2022/11/04,38048738
