"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"GR",2020-07-13,10785860,0.01625,0,0,800,14,0.0145869745853911,3504,0.013586164510821,0.0135908951415732,3504,0.0148960871159875,0.0110608551221926,0.0110608551221926,"GRA",606170,0.03125,0.0555555555555556,NA,NA,NA,NA,160,3,0.03125,0.0555555555555556,NA,NA,NA,NA
"GR",2020-07-13,10785860,0.01625,0,0,800,14,0.0145869745853911,3504,0.013586164510821,0.0135908951415732,3504,0.0148960871159875,0.0110608551221926,0.0110608551221926,"GRB",1874590,0.00494071146245059,0.0322802197802198,0.05,0.0384615384615385,0.05,0.0384615384615385,1012,16,0.00494071146245059,0.0322802197802198,0.05,0.0384615384615385,0.05,0.0384615384615385
"GR",2020-07-13,10785860,0.01625,0,0,800,14,0.0145869745853911,3504,0.013586164510821,0.0135908951415732,3504,0.0148960871159875,0.0110608551221926,0.0110608551221926,"GRC",282120,0.0666666666666667,0.0666666666666667,NA,NA,NA,NA,30,1,0.0666666666666667,0.0666666666666667,NA,NA,NA,NA
"GR",2020-07-13,10785860,0.01625,0,0,800,14,0.0145869745853911,3504,0.013586164510821,0.0135908951415732,3504,0.0148960871159875,0.0110608551221926,0.0110608551221926,"GRD",336650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-07-13,10785860,0.01625,0,0,800,14,0.0145869745853911,3504,0.013586164510821,0.0135908951415732,3504,0.0148960871159875,0.0110608551221926,0.0110608551221926,"GRE",730730,0,0,NA,NA,NA,NA,100,1,0,0,NA,NA,NA,NA
"GR",2020-07-13,10785860,0.01625,0,0,800,14,0.0145869745853911,3504,0.013586164510821,0.0135908951415732,3504,0.0148960871159875,0.0110608551221926,0.0110608551221926,"GRF",206470,0,0,0,0,0,0,30,1,0,0,0,0,0,0
"GR",2020-07-13,10785860,0.01625,0,0,800,14,0.0145869745853911,3504,0.013586164510821,0.0135908951415732,3504,0.0148960871159875,0.0110608551221926,0.0110608551221926,"GRG",680190,0.155555555555556,0.155555555555556,NA,NA,NA,NA,45,1,0.155555555555556,0.155555555555556,NA,NA,NA,NA
"GR",2020-07-13,10785860,0.01625,0,0,800,14,0.0145869745853911,3504,0.013586164510821,0.0135908951415732,3504,0.0148960871159875,0.0110608551221926,0.0110608551221926,"GRH",546870,0,0,NA,NA,NA,NA,200,3,0,0,NA,NA,NA,NA
"GR",2020-07-13,10785860,0.01625,0,0,800,14,0.0145869745853911,3504,0.013586164510821,0.0135908951415732,3504,0.0148960871159875,0.0110608551221926,0.0110608551221926,"GRI",3812330,0.0245426149040607,0.0458730158730159,0.000535618639528656,0.0123456790123457,0.000544365813826892,0.0128205128205128,2241,30,0.0245426149040607,0.0458730158730159,0.000535618639528656,0.0123456790123457,0.000544365813826892,0.0128205128205128
"GR",2020-07-13,10785860,0.01625,0,0,800,14,0.0145869745853911,3504,0.013586164510821,0.0135908951415732,3504,0.0148960871159875,0.0110608551221926,0.0110608551221926,"GRJ",581980,0,0,NA,NA,NA,NA,39,2,0,0,NA,NA,NA,NA
"GR",2020-07-13,10785860,0.01625,0,0,800,14,0.0145869745853911,3504,0.013586164510821,0.0135908951415732,3504,0.0148960871159875,0.0110608551221926,0.0110608551221926,"GRK",197810,0,0,0,0,0,0,101,2,0,0,0,0,0,0
"GR",2020-07-13,10785860,0.01625,0,0,800,14,0.0145869745853911,3504,0.013586164510821,0.0135908951415732,3504,0.0148960871159875,0.0110608551221926,0.0110608551221926,"GRL",308610,0,0,NA,NA,NA,NA,60,1,0,0,NA,NA,NA,NA
"GR",2020-07-13,10785860,0.01625,0,0,800,14,0.0145869745853911,3504,0.013586164510821,0.0135908951415732,3504,0.0148960871159875,0.0110608551221926,0.0110608551221926,"GRM",621340,0,0,0,0,0,0,120,2,0,0,0,0,0,0
