"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0,0,100,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"2","PT","PT02",152758,0,0,100,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"3","PT","PT03",848185,0,0,100,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"4","PT","PT04",136252,0,0,20,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"5","PT","PT05",196264,0,0,20,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"6","PT","PT06",430104,0.01,0.01,100,0.01,0.01,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"7","PT","PT07",166706,0,0,100,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"8","PT","PT08",451006,0,0,60,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"9","PT","PT09",160939,0,0,105,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"10","PT","PT10",470930,0,0,140,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"11","PT","PT11",2250533,0,0,370,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"12","PT","PT12",118506,0,0,20,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"13","PT","PT13",1817117,0.0203045685279188,0.01,197,0.0203045685279188,0.01,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"14","PT","PT14",453638,0.05,0.05,100,0.05,0.05,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"15","PT","PT15",851258,0,0,100,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"16","PT","PT16",244836,0,0,30,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"17","PT","PT17",206661,0.025,0.015,120,0.025,0.015,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"18","PT","PT18",377653,0,0,50,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"19","PT","PT20",245766,0,0,75,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
"20","PT","PT30",267785,0,0,200,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0065376960035256,0.00456903530002612,2107,0.00710162939801323,0.00566963296935161
