"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0,0,100,0,0,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"2","PT","PT02",152758,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"3","PT","PT03",848185,0,0,90,0,0,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"4","PT","PT04",136252,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"5","PT","PT05",196264,0,0,40,0,0,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"6","PT","PT06",430104,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"7","PT","PT07",166706,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"8","PT","PT08",451006,0,0,60,0,0,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"9","PT","PT09",160939,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"10","PT","PT10",470930,0,0,100,0,0,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"11","PT","PT11",2250533,0,0,262,0,0,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"12","PT","PT12",118506,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"13","PT","PT13",1817117,0.0545454545454545,0.055,220,0.0545454545454545,0.055,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"14","PT","PT14",453638,NA,NA,44,NA,NA,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"15","PT","PT15",851258,NA,NA,13,NA,NA,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"16","PT","PT16",244836,0,0,50,0,0,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"17","PT","PT17",206661,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"18","PT","PT18",377653,0.0166666666666667,0.0166666666666667,60,0.0166666666666667,0.0166666666666667,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"19","PT","PT20",245766,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
"20","PT","PT30",267785,0,0,40,0,0,10561097,0.0162162162162162,0.015,1110,0.0137997728868212,0.0139079042345393,1022,0.0150578648641328,0.0144764906790334
