"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_active"
"2020-02-29","IE",4904240,1,0,1,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-03-01","IE",4904240,0,0,1,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-02","IE",4904240,0,0,1,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-03","IE",4904240,1,0,2,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-04","IE",4904240,4,0,6,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-05","IE",4904240,0,0,6,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-06","IE",4904240,12,0,18,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-07","IE",4904240,0,0,18,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-08","IE",4904240,1,0,19,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-09","IE",4904240,2,0,21,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-10","IE",4904240,13,0,34,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-11","IE",4904240,9,1,43,1,480.185139975973,93.592374485664,2463.63840986921,480.185139975973,480.185139975973,9.79122432784637e-05,1.90839711118673e-05,0.000502348663578701,9.79122432784637e-05,9.79122432784637e-05
"2020-03-12","IE",4904240,0,0,43,1,361.947941934547,63.2685698485471,2070.63812228185,0,480.185139975973,7.38030646816931e-05,1.29007898978327e-05,0.000422213864387112,0,9.79122432784637e-05
"2020-03-13","IE",4904240,47,0,90,1,583.349819060306,98.0109653548384,3472.02999343678,0,480.185139975973,0.00011894805699972,1.99849447324842e-05,0.000707964943281075,0,9.79122432784637e-05
"2020-03-14","IE",4904240,39,1,129,2,1277.24053718344,545.244529825718,2991.94820046354,781.982878250376,1262.16801822635,0.000260435977273429,0.000111178190672911,0.000610073772993072,0.000159450369119451,0.000257362612397915
"2020-03-15","IE",4904240,0,0,129,2,928.102378056456,383.466611483154,2246.28167970731,0,1262.16801822635,0.000189244893817688,7.819083313279e-05,0.000458028497729987,0,0.000257362612397915
"2020-03-16","IE",4904240,40,0,169,2,886.375960819662,356.114284111474,2206.2084532196,0,1262.16801822635,0.000180736660689457,7.26135515618065e-05,0.00044985735877926,0,0.000257362612397915
"2020-03-17","IE",4904240,54,0,223,2,882.612627589448,348.615600335393,2234.56738491017,0,1262.16801822635,0.00017996929750368,7.10845310048842e-05,0.000455639892197399,0,0.000257362612397915
"2020-03-18","IE",4904240,69,0,292,2,885.96984161736,345.719153739664,2270.46303846553,0,1262.16801822635,0.000180653850875438,7.04939305049638e-05,0.000462959202336251,0,0.000257362612397915
"2020-03-19","IE",4904240,265,1,557,3,1950.73151906913,1045.60379897147,3639.38373524748,0,1262.16801822635,0.000397764285407959,0.00021320404363805,0.000742089240177373,0,0.000257362612397915
"2020-03-20","IE",4904240,126,0,683,3,1780.4214744452,946.713989040167,3348.31920026813,0,1262.16801822635,0.000363037183018205,0.000193039897933251,0.000682739670217635,0,0.000257362612397915
"2020-03-21","IE",4904240,102,0,785,3,1469.60884072378,776.211686231108,2782.42415444703,0,781.982878250376,0.000299660873188054,0.000158273593101298,0.000567350732110793,0,0.000159450369119451
"2020-03-22","IE",4904240,121,1,906,4,1649.81205101786,1021.32307947825,2665.05267370855,336.290547528106,1118.27342577848,0.000336405243425661,0.000208253078862015,0.000543418077767106,6.85713887428237e-05,0.000228021757862275
"2020-03-23","IE",4904240,219,2,1125,6,2322.71164937409,1687.8714817989,3196.32712816986,724.253083619631,1842.52650939811,0.000473612965387927,0.000344165758975682,0.000651747697537205,0.000147678964247188,0.000375700722109463
"2020-03-24","IE",4904240,204,1,1329,7,2490.37784221227,1892.2704826793,3277.53450352423,167.666192838188,1228.20982398592,0.000507800972671051,0.000385843776544236,0.00066830630302029,3.41880072831239e-05,0.000250438360273136
"2020-03-25","IE",4904240,235,2,1564,9,2986.79674306359,2411.53919223763,3699.27837502722,496.418900851319,1724.62872483724,0.000609023364081609,0.000491725362591886,0.000754302068215915,0.000101222391410559,0.000351660751683695
"2020-03-26","IE",4904240,255,10,1819,19,5904.46392842932,5340.31113446607,6528.21406923672,2917.66718536572,4642.29591020297,0.00120395085241124,0.00108891716850441,0.00133113674478344,0.000594927488329634,0.000946588240013328
"2020-03-27","IE",4904240,302,3,2121,22,6505.983367521,5962.62666593833,7098.85457364936,601.519439091689,5243.81534929465,0.00132660378927642,0.00121581053658433,0.00144749330653666,0.00012265293686518,0.00106924117687851
"2020-03-28","IE",4904240,294,14,2415,36,10008.1850029275,9489.49481495249,10555.2264905605,3502.20163540652,8746.01698470117,0.00204072088701359,0.0019349572645206,0.00215226548671365,0.000714117097737166,0.00178335827461567
"2020-03-29","IE",4904240,200,10,2615,46,11551.947009363,11077.8966730539,12046.2831208501,1543.76200643548,10289.7789911367,0.00235550197571143,0.00225884065075402,0.00245629967555628,0.000314781088697837,0.00209813936331351
"2020-03-30","IE",4904240,295,8,2910,54,12745.8394229435,12295.2616643607,13212.929259274,1193.89241358054,11483.6714047172,0.00259894283781861,0.00250706769333489,0.00269418488068977,0.000243440862107184,0.0023415802254207
"2020-03-31","IE",4904240,325,17,3235,71,15948.0652635077,15513.6423607072,16394.6531533622,3202.22584056416,14685.8972452814,0.00325189331344055,0.00316331222793076,0.0033429549029742,0.000652950475621944,0.00299453070104264
"2020-04-01","IE",4904240,212,14,3447,85,17607.1256615,17201.2245751475,18022.604885222,1659.06039799232,16008.6670957456,0.00359018434283396,0.00350741900379008,0.00367490271381946,0.000338291029393407,0.00326425034169322
"2020-04-02","IE",4904240,402,13,3849,98,19818.4825797142,19416.957694476,20228.3106314938,2211.35691821417,17495.7709303401,0.00404109150035769,0.00395921849144332,0.00412465756804191,0.000450907157523728,0.00356747853496976
