"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-01-03","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-04","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-05","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-06","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-07","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-08","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-09","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-10","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-11","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-12","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-13","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-14","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-15","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-16","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-17","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-18","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-19","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-20","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-21","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-22","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-23","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-24","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-25","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-26","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-27","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-28","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-29","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-30","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-31","SO",16360000,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
